"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"Artarmon"	"37/1 Jersey Rd"	2	"Unit"		"https://www.realestate.com.au/126583870"	6.7
"Artarmon"	"1 Jersey Rd"	2	"Unit"		""	6.7
"Ashfield"	"1/5 Blackwood Av"	1	"Unit"	365000	"https://www.realestate.com.au/126523882"	7.9
"Ashfield"	"6/105 Alt St"	2	"Unit"	739000	"https://www.realestate.com.au/126543466"	7.9
"Ashfield"	"189 Queen St"	3	"House"		"https://www.realestate.com.au/126569406"	7.9
"Ashfield"	"11/29 Elizabeth St"	2	"Unit"		"https://www.realestate.com.au/126506562"	7.9
"Ashfield"	"7/49 Charlotte St"	2	"Unit"	741000	"https://www.realestate.com.au/126518182"	7.9
"Ashfield"	"5/15 Cecil St"	2	"Unit"	770000	"https://www.realestate.com.au/126574958"	7.9
"Auburn"	"3/13 Normanby Rd"	2	"Unit"		"https://www.realestate.com.au/126569830"	16.2
"Auburn"	"52 Gordon Rd"	4	"House"		"https://www.realestate.com.au/126498562"	16.2
"Auburn"	"25/2 Macquarie Rd"	3	"Unit"	688000	"https://www.realestate.com.au/126568930"	16.2
"Austinmer"	"30 Buttenshaw Pl"	5	"House"	1290000	""	82
"Austinmer"	"203/3 Yuruga St"	2	"Unit"	1300000	"https://www.realestate.com.au/126580406"	82
"Avalon Beach"	"6 Careel Bay Cr"	4	"House"	1451000	"https://www.realestate.com.au/126508146"	28.1
"Avalon Beach"	"7 Burrendong Pl"	4	"House"		"https://www.realestate.com.au/126476346"	28.1
"Avalon Beach"	"15 Patrick St"	4	"House"	1455000	"https://www.realestate.com.au/126585474"	28.1
"Avalon Beach"	"127 Palmgrove Rd"	4	"House"	2300000	"https://www.realestate.com.au/126411474"	28.1
"Avalon Beach"	"3 Neweena Pl"	3	"House"	1850000	"https://www.realestate.com.au/126502762"	28.1
"Avalon Beach"	"1 Binburra Av"	3	"House"		"https://www.realestate.com.au/126581486"	28.1
"Avoca Beach"	"11 Matong La"	4	"House"	742500	"https://www.realestate.com.au/126538994"	49.3
"Awaba"	"181 Cessnock Rd"	2	"House"	595000	"https://www.realestate.com.au/126534706"	un_known
"Balcolyn"	"4 Beach Rd"	5	"House"		"https://www.realestate.com.au/126568310"	128
"Balgowlah"	"15 Nield Av"	2	"House"	1591000	"https://www.realestate.com.au/126545422"	9.6
"Balgowlah Heights"	"22 Condamine St"	3	"House"		""	8.7
"Balgownie"	"38 Sherwood Dr"	4	"House"	850000	"https://www.realestate.com.au/126538570"	89
"Ballina"	"1 King St"	3	"House"	1200000	"https://www.realestate.com.au/126463446"	un_known
"Balmain"	"13 Wells St"	3	"House"		""	2.9
"Balmain"	"2/6 Turner St"	2	"Unit"	800000	"https://www.realestate.com.au/126566514"	2.9
"Balmain"	"17 Pashley St"	2	"House"	1310000	"https://www.realestate.com.au/126548578"	2.9
"Bangor"	"9 Anzac Rd"	4	"House"		"https://www.realestate.com.au/126601710"	23.5
"Banksia"	"5 Oakleigh Av"	3	"House"	1240000	"https://www.realestate.com.au/126541218"	10.7
"Bankstown"	"103/26 Cairds Av"	2	"Unit"		"https://www.realestate.com.au/126572394"	16.9
"Banora Point"	"92 Pioneer Pde"	4	"House"		"https://www.realestate.com.au/126558882"	un_known
"Bass Hill"	"33 Adeline St"	3	"House"	820000	"https://www.realestate.com.au/126562038"	19.9
"Bass Hill"	"129 Johnston Rd"	4	"House"		"https://www.realestate.com.au/126568326"	19.9
"Bathurst"	"361 Rankin St"	6	"House"		"https://www.realestate.com.au/126507038"	200
"Baulkham Hills"	"14 Witonga Cr"	3	"House"	1190000	""	23.2
"Baulkham Hills"	"9 Dobson Cr"	3	"House"	1203000	""	23.2
"Baulkham Hills"	"12 Marina Rd"	4	"House"		"https://www.realestate.com.au/126547330"	23.2
"Baulkham Hills"	"196 Seven Hills Rd"	4	"House"	1300000	"https://www.realestate.com.au/126619878"	23.2
"Baulkham Hills"	"35 Burrell Cr"	3	"House"		"https://www.realestate.com.au/126601682"	23.2
"Baulkham Hills"	"15 Palace Rd"	3	"House"	1080000	"https://www.realestate.com.au/126559954"	23.2
"Baulkham Hills"	"28 Lindsay St"	4	"House"	1150000	"https://www.realestate.com.au/126558562"	23.2
"Bayview"	"2011 Pittwater Rd"	3	"House"	2250000	"https://www.realestate.com.au/126515754"	24.5
"Beacon Hill"	"12 Cooper Cl"	4	"House"	2300000	"https://www.realestate.com.au/126528290"	13.7
"Beacon Hill"	"12 Doulton Av"	4	"House"		"https://www.realestate.com.au/126580514"	13.7
"Beaumont Hills"	"9 Spur St"	4	"House"	1050000	"https://www.realestate.com.au/126593718"	30.2
"Belfield"	"15 Clarence St"	3	"House"	1490000	"https://www.realestate.com.au/126504586"	12
"Bella Vista"	"10 Wardington Ri"	4	"House"		"https://www.realestate.com.au/126565646"	27.4
"Bellevue Hill"	"2/6 Aston Gdn"	3	"Unit"		"https://www.realestate.com.au/126266426"	5.3
"Bellevue Hill"	"10 Ranfurley Rd"	3	"House"		"https://www.realestate.com.au/126540734"	5.3
"Belmore"	"233 Burwood Rd"	5	"House"		"https://www.realestate.com.au/126452694"	12.3
"Belrose"	"5 Kew Cl"	3	"House"		"https://www.realestate.com.au/126600750"	14.2
"Bensville"	"53 Wards Rd"	4	"House"		"https://www.realestate.com.au/126216622"	99
"Berala"	"23 First Av"	2	"House"		"https://www.realestate.com.au/126548234"	16.3
"Beverly Hills"	"158 Morgan St"	3	"House"	982000	"https://www.realestate.com.au/126558350"	14.7
"Bexley"	"6 John St"	5	"House"		"https://www.realestate.com.au/126547082"	11.7
"Blacktown"	"44 Pendant Av"	4	"House"		"https://www.realestate.com.au/126329318"	29.6
"Blacktown"	"22 Stella Pl"	3	"House"	750000	"https://www.realestate.com.au/126418498"	29.6
"Blacktown"	"50 Anthony St"	4	"House"	940000	"https://www.realestate.com.au/126571266"	29.6
"Blair Athol"	"4 St Clare Pl"	5	"House"		"https://www.realestate.com.au/126155810"	43
"Blue Haven"	"27 Belyando Cr"	4	"House"		"https://www.realestate.com.au/126563006"	91
"Bomaderry"	"36A Cambewarra Rd"	4	"Unit"	550000	"https://www.realestate.com.au/126548074"	un_known
"Bomaderry"	"112 Jasmine Dr"	3	"House"	560000	""	un_known
"Bomaderry"	"36 Cambewarra Rd"	4	"House"	550000	""	un_known
"Bondi"	"909/212 Bondi Rd"	1	"Unit"		""	5.9
"Bondi"	"8/13 Ocean St"	3	"Unit"	1510000	"https://www.realestate.com.au/126550846"	5.9
"Bondi Junction"	"9/123 Old South Head Rd"	2	"Unit"	946555	"https://www.realestate.com.au/126597094"	4.7
"Bondi Junction"	"97 Mill Hill Rd"	3	"House"		"https://www.realestate.com.au/126514278"	4.7
"Bondi Junction"	"6/3 Waverley Cr"	0.5	"Unit"	325000	"https://www.realestate.com.au/126509114"	4.7
"Bondi Junction"	"7D/7 Botany St"	2	"Unit"		""	4.7
"Bonnet Bay"	"18 Johnson Cl"	5	"House"		"https://www.realestate.com.au/126582086"	21.2
"Bonnet Bay"	"23 Tudar Rd"	5	"House"	1400000	"https://www.realestate.com.au/126594246"	21.2
"Bossley Park"	"62 Prairie Vale Rd"	5	"House"	850000	"https://www.realestate.com.au/126563938"	29.8
"Bossley Park"	"7 Boronia Rd"	6	"House"	890000	"https://www.realestate.com.au/126593154"	29.8
"Bossley Park"	"1 Murrumbidgee St"	4	"House"	900000	"https://www.realestate.com.au/126560838"	29.8
"Botany"	"183 Bay St"	5	"House"	1750000	"https://www.realestate.com.au/126538618"	8.7
"Botany"	"84 Tenterden Rd"	5	"House"	1970000	"https://www.realestate.com.au/126500874"	8.7
"Botany"	"25/125 Banksia St"	2	"Unit"		"https://www.realestate.com.au/126581290"	8.7
"Bowral"	"28 Rose St"	2	"House"		"https://www.realestate.com.au/126542978"	un_known
"Braidwood"	"61 Monkittee St"	4	"House"	455000	"https://www.realestate.com.au/126528674"	un_known
"Brighton-le-sands"	"12/4 The Boulevarde"	2	"Unit"		"https://www.realestate.com.au/126543478"	11.4
"Brighton-le-sands"	"15/8 Trafalgar St"	2	"Unit"		"https://www.realestate.com.au/126602034"	11.4
"Brooklyn"	"103A Brooklyn Rd"	4	"House"	1415000	"https://www.realestate.com.au/126524510"	35.5
"Brunswick Heads"	"3/7 Fingal St"	2	"Unit"	855000	"https://www.realestate.com.au/126461026"	779
"Bulli"	"19 Beach St"	3	"House"	1140000	""	un_known
"Burrundulla"	"11 Byrnes La"	4	"House"		""	un_known
"Burwood"	"19 Lucas Rd"	3	"House"		"https://www.realestate.com.au/126501018"	9.6
"Busby"	"15 Wendouree St"	5	"House"		"https://www.realestate.com.au/126582066"	31
"Busby"	"20 Galloway St"	3	"House"	675000	"https://www.realestate.com.au/126541234"	31
"Cabarita"	"157 Cabarita Rd"	3	"House"		"https://www.realestate.com.au/126531022"	8.9
"Cabramatta"	"5 Prout St"	4	"House"		"https://www.realestate.com.au/126561126"	25.2
"Cabramatta"	"142 St Johns Rd"	3	"House"		"https://www.realestate.com.au/126577786"	25.2
"Cabramatta"	"1/96 Longfield St"	2	"Unit"		"https://www.realestate.com.au/126519354"	25.2
"Cabramatta West"	"107 Water St"	3	"House"	920000	""	27
"Camden"	"10 Forrest Cr"	4	"House"	775000	"https://www.realestate.com.au/126527334"	un_known
"Camden Park"	"18 Casson Cmn"	4	"House"		"https://www.realestate.com.au/126569902"	un_known
"Cammeray"	"7/24 Cammeray Rd"	2	"Unit"	995000	"https://www.realestate.com.au/126583814"	5
"Cammeray"	"8/1A Lillis St"	3	"Unit"		"https://www.realestate.com.au/126524098"	5
"Cammeray"	"7/37 Rosalind St"	3	"Unit"		""	5
"Cammeray"	"7A/10 Abbott St"	2	"Unit"	1100000	"https://www.realestate.com.au/126589926"	5
"Camperdown"	"403/1 Layton St"	2	"Unit"	1268000	"https://www.realestate.com.au/126548310"	3.6
"Camperdown"	"65/5 Pyrmont Bridge Rd"	2	"Unit"		"https://www.realestate.com.au/126593834"	3.6
"Camperdown"	"5/32 Gibbens St"	2	"Unit"	1380000	"https://www.realestate.com.au/126548110"	3.6
"Campsie"	"44 Cross St"	4	"House"		"https://www.realestate.com.au/126545842"	10.7
"Campsie"	"31/502 Canterbury Rd"	2	"Unit"		"https://www.realestate.com.au/126572550"	10.7
"Campsie"	"43 Fourth Av"	3	"House"		"https://www.realestate.com.au/126504890"	10.7
"Canley Heights"	"35A Harden St"	6	"House"		"https://www.realestate.com.au/126507862"	26.2
"Canley Heights"	"35 George St"	3	"House"		"https://www.realestate.com.au/126446854"	26.2
"Canley Heights"	"16 Mark St"	6	"House"		"https://www.realestate.com.au/126545626"	26.2
"Canley Vale"	"116 Cardwell St"	3	"House"		""	24.5
"Canley Vale"	"15 Togil St"	4	"House"		"https://www.realestate.com.au/126527126"	24.5
"Canley Vale"	"90 Lansdowne Rd"	3	"House"	800000	"https://www.realestate.com.au/126417962"	24.5
"Cardiff Heights"	"5 Harrisons La"	3	"House"	1030000	""	un_known
"Caringbah"	"48A Willarong Rd"	5	"House"	1430000	"https://www.realestate.com.au/126528774"	21
"Caringbah"	"12 Frobisher Av"	4	"House"	1560000	"https://www.realestate.com.au/126485946"	21
"Carlingford"	"35 Yarralumla Dr"	5	"House"	1280000	"https://www.realestate.com.au/126572138"	17.4
"Carlingford"	"109 Felton Rd"	5	"House"	1420000	"https://www.realestate.com.au/126560854"	17.4
"Carlingford"	"161A Pennant Hills Rd"	4	"House"		"https://www.realestate.com.au/126561526"	17.4
"Carlingford"	"57 Bradley Dr"	3	"House"		"https://www.realestate.com.au/126569002"	17.4
"Carlingford"	"2/123 Oakes Rd"	3	"House"	1025000	"https://www.realestate.com.au/126514186"	17.4
"Carlton"	"11/6 Buchanan St"	2	"Unit"	850000	"https://www.realestate.com.au/126548894"	13.6
"Carrington"	"94 Young St"	5	"House"		"https://www.realestate.com.au/126580274"	un_known
"Carss Park"	"23 Carwar Av"	3	"House"	1550000	"https://www.realestate.com.au/126561094"	15.6
"Cartwright"	"56 Mawson Dr"	3	"House"	645000	"https://www.realestate.com.au/126561074"	30
"Castle Hill"	"10/342 Old Northern Rd"	0.5	"Unit"	1000000	""	23.9
"Castle Hill"	"19/48 Cecil Av"	3	"Unit"		"https://www.realestate.com.au/126578898"	23.9
"Castle Hill"	"3 Mahogany Ct"	5	"House"		"https://www.realestate.com.au/126603302"	23.9
"Castle Hill"	"1/1 Sherwin Av"	2	"Unit"		"https://www.realestate.com.au/126580858"	23.9
"Castle Hill"	"84 Excelsior Av"	5	"House"		"https://www.realestate.com.au/126587158"	23.9
"Casula"	"32 Bottlebrush Av"	5	"House"		"https://www.realestate.com.au/126563354"	29
"Casula"	"11 Erin Pl"	3	"House"		"https://www.realestate.com.au/126541226"	29
"Casula"	"48 Flame Tree St"	5	"House"	1126000	"https://www.realestate.com.au/126559642"	29
"Casula"	"5 Baguette Cl"	3	"House"		"https://www.realestate.com.au/126532914"	29
"Centennial Park"	"15/1 Cook Rd"	2	"Unit"	720000	"https://www.realestate.com.au/126504606"	3.8
"Centennial Park"	"1/80 Cook Rd"	1	"Unit"	710000	"https://www.realestate.com.au/126528618"	3.8
"Charlestown"	"42 Wakal St"	4	"House"	751500	"https://www.realestate.com.au/126536670"	un_known
"Charmhaven"	"147 Panorama Av"	2	"House"	705000	"https://www.realestate.com.au/126563054"	un_known
"Chatswood"	"29/8 Ellis St"	1	"Unit"	725000	"https://www.realestate.com.au/126474894"	8.2
"Chatswood"	"31 Alleyne St"	6	"House"		"https://www.realestate.com.au/126141486"	8.2
"Chatswood"	"49 Lamette St"	3	"House"	1950000	"https://www.realestate.com.au/126592390"	8.2
"Chatswood"	"202/1 Cambridge La"	1	"Unit"		"https://www.realestate.com.au/126600694"	8.2
"Chatswood"	"3 Peckham Av"	5	"House"		"https://www.realestate.com.au/126571090"	8.2
"Chatswood"	"44/75 Stanley St"	2	"Unit"		"https://www.realestate.com.au/126598594"	8.2
"Chatswood"	"46 Nicholson St"	4	"House"		"https://www.realestate.com.au/125713974"	8.2
"Chatswood"	"28 Eddy Rd"	4	"House"	2000000	"https://www.realestate.com.au/126582186"	8.2
"Cheltenham"	"183 Beecroft Rd"	4	"House"		"https://www.realestate.com.au/126245458"	16.6
"Cherrybrook"	"77 Darlington Dr"	4	"House"		"https://www.realestate.com.au/126586418"	22.1
"Chester Hill"	"41 Nyora St"	4	"House"	1135000	"https://www.realestate.com.au/126548910"	19.1
"Chippendale"	"53 Myrtle St"	4	"House"		"https://www.realestate.com.au/126511086"	2.2
"Clovelly"	"10/10 Melrose Pde"	2	"Unit"		"https://www.realestate.com.au/126579802"	7.2
"Clovelly"	"6 Fewings St"	3	"House"		"https://www.realestate.com.au/126558266"	7.2
"Clunes"	"16 Main St"	4	"House"		""	un_known
"Coffs Harbour"	"17 Manning Av"	3	"House"	485000	"https://www.realestate.com.au/126544050"	un_known
"Collaroy"	"6 Parkes Rd"	5	"House"	1521500	"https://www.realestate.com.au/126594178"	16.6
"Como"	"23 Bonnet Av"	5	"House"		"https://www.realestate.com.au/126574750"	19.9
"Concord West"	"176 Queen St"	3	"House"		"https://www.realestate.com.au/126578290"	11.3
"Condell Park"	"35 Wren St"	3	"House"		"https://www.realestate.com.au/126519222"	19
"Connells Point"	"6 Rose Av"	4	"House"	2200000	"https://www.realestate.com.au/126564062"	17.6
"Coogee"	"88 Melody St"	4	"House"	2390000	""	7.4
"Coogee"	"3/91 Brook St"	3	"Unit"	1276000	"https://www.realestate.com.au/126589670"	7.4
"Coogee"	"2/72 Dolphin St"	3	"Unit"	1570000	"https://www.realestate.com.au/126598646"	7.4
"Coogee"	"2/160 Beach St"	2	"Unit"	1635000	"https://www.realestate.com.au/126515766"	7.4
"Cooks Hill"	"49 Railway St"	3	"Unit"	820000	"https://www.realestate.com.au/126582686"	un_known
"Cooks Hill"	"128 Dawson St"	3	"House"	1360000	"https://www.realestate.com.au/126591202"	un_known
"Cremorne"	"17/81 Gerard La"	1	"Unit"		"https://www.realestate.com.au/126574818"	4.8
"Cremorne"	"2/6 Ellalong Rd"	3	"House"		"https://www.realestate.com.au/126569362"	4.8
"Cremorne"	"14/2 Gerard St"	3	"Unit"	1110000	"https://www.realestate.com.au/126580866"	4.8
"Cremorne"	"25 Earle St"	2	"House"	2720000	"https://www.realestate.com.au/126544690"	4.8
"Cremorne Point"	"1 Kareela Rd"	5	"House"		"https://www.realestate.com.au/126585422"	3.2
"Cremorne Point"	"6/2 Kareela Rd"	1	"Unit"	715000	"https://www.realestate.com.au/126585530"	3.2
"Crestwood"	"19 Cassinia St"	3	"House"	555000	"https://www.realestate.com.au/126523110"	289
"Crestwood"	"40 Surveyor St"	5	"House"	765000	"https://www.realestate.com.au/126542858"	289
"Crestwood"	"83 Morton St"	5	"House"	560000	"https://www.realestate.com.au/126566886"	289
"Cromer"	"74 Toronto Av"	6	"House"	3300000	"https://www.realestate.com.au/126538422"	15.6
"Cromer"	"74 Toronto"	0.5	"House"	3300000	""	15.6
"Cromer"	"17 Toronto Av"	4	"House"		"https://www.realestate.com.au/126585522"	15.6
"Cronulla"	"9/3 Giddings Av"	3	"Unit"	1252500	"https://www.realestate.com.au/125657194"	21.1
"Cronulla"	"7B Holland St"	4	"House"		"https://www.realestate.com.au/126458526"	21.1
"Cronulla"	"9/26A Burke Rd"	1	"Unit"		"https://www.realestate.com.au/126446510"	21.1
"Cronulla"	"9/2 Croydon St"	2	"Unit"		"https://www.realestate.com.au/126547074"	21.1
"Crookwell"	"106 Goulburn St"	7	"House"	880000	"https://www.realestate.com.au/502559966"	un_known
"Crows Nest"	"15/6 Trafalgar St"	1	"Unit"	680000	"https://www.realestate.com.au/126580366"	4.6
"Crows Nest"	"43 Huntington St"	2	"House"	1750000	"https://www.realestate.com.au/126585546"	4.6
"Crows Nest"	"84 Holtermann St"	3	"House"		"https://www.realestate.com.au/126585538"	4.6
"Crows Nest"	"1/8 Trafalgar St"	1	"Unit"		"https://www.realestate.com.au/126591722"	4.6
"Croydon"	"133 Edwin St N"	2	"House"	1386000	"https://www.realestate.com.au/126548822"	8.7
"Croydon"	"43 Greenhills St"	3	"House"		"https://www.realestate.com.au/126518190"	8.7
"Croydon"	"5/31 Croydon Av"	2	"Unit"	1000000	"https://www.realestate.com.au/126531734"	8.7
"Croydon Park"	"29/158 Croydon Av"	2	"Unit"	610000	"https://www.realestate.com.au/126604982"	9.6
"Croydon Park"	"16/41 Clyde St"	2	"Unit"	717000	"https://www.realestate.com.au/126486594"	9.6
"Croydon Park"	"2/6 Dunmore St"	2	"Unit"	720000	"https://www.realestate.com.au/126559754"	9.6
"Croydon Park"	"1 Mitchell St"	3	"House"		""	9.6
"Darling Point"	"4/19 Eastbourne Rd"	2	"Unit"	1110000	"https://www.realestate.com.au/126596094"	2.8
"Darling Point"	"1/4 Annandale St"	3	"Unit"	4200000	"https://www.realestate.com.au/126540682"	2.8
"Darling Point"	"1/75 Darling Point Rd"	4	"Unit"		"https://www.realestate.com.au/126424326"	2.8
"Darlinghurst"	"211/66 Mclachlan Av"	2	"Unit"		"https://www.realestate.com.au/126512978"	1.8
"Darlinghurst"	"108/241 Crown St"	1	"Unit"	690000	"https://www.realestate.com.au/126582846"	1.8
"Darlington"	"480 Wilson St"	5	"House"	2100000	"https://www.realestate.com.au/126568958"	3.1
"Darlington"	"402/181 Lawson St"	3	"Unit"		"https://www.realestate.com.au/126583630"	3.1
"Darlington"	"368 Abercrombie St"	4	"House"		"https://www.realestate.com.au/126572950"	3.1
"Dee Why"	"10/777 Pittwater Rd"	2	"Unit"	690000	"https://www.realestate.com.au/126502630"	14.6
"Dee Why"	"1/32 Westminster Av"	2	"Unit"		"https://www.realestate.com.au/126594598"	14.6
"Dee Why"	"113 Victor Rd"	5	"House"		"https://www.realestate.com.au/126579266"	14.6
"Dee Why"	"133 Oaks Av"	4	"House"	3810000	"https://www.realestate.com.au/126580674"	14.6
"Dee Why"	"10/30A The Crescent"	2	"Unit"		"https://www.realestate.com.au/126533274"	14.6
"Dolls Point"	"6/10 Oldham Cr"	3	"Unit"		"https://www.realestate.com.au/126540214"	15.1
"Double Bay"	"6/40 Carlotta Rd"	3	"Unit"		""	3.6
"Double Bay"	"4C/7 Ocean Av"	2	"Unit"	1100000	"https://www.realestate.com.au/126547530"	3.6
"Double Bay"	"9/522 New South Head Rd"	2	"Unit"		"https://www.realestate.com.au/126514274"	3.6
"Dover Heights"	"153 Dover Rd"	4	"House"		"https://www.realestate.com.au/126255122"	6.8
"Dover Heights"	"6 Weonga Rd"	3	"House"	3306000	"https://www.realestate.com.au/126512682"	6.8
"Dover Heights"	"15 Peel St"	4	"House"		"https://www.realestate.com.au/126585390"	6.8
"Drummoyne"	"10/9 Napier St"	2	"Unit"	1090000	"https://www.realestate.com.au/126538902"	5.2
"Drummoyne"	"51/59 Wrights Rd"	2	"Unit"	1100000	"https://www.realestate.com.au/126520470"	5.2
"Drummoyne"	"6 Day St"	2	"House"		"https://www.realestate.com.au/126561798"	5.2
"Drummoyne"	"5/68A St Georges Cr"	4	"Unit"		"https://www.realestate.com.au/126565698"	5.2
"Dubbo"	"4 Elsworth St"	3	"House"	275000	"https://www.realestate.com.au/126499878"	un_known
"Dubbo"	"14 Spence St"	3	"House"		"https://www.realestate.com.au/126476710"	un_known
"Dulwich Hill"	"633 New Canterbury Rd"	2	"House"		"https://www.realestate.com.au/126504826"	7.2
"Dulwich Hill"	"12/97 The Boulevarde"	2	"Unit"	836000	"https://www.realestate.com.au/126520970"	7.2
"Dulwich Hill"	"28/553 New Canterbury Rd"	2	"Unit"	972000	"https://www.realestate.com.au/126574566"	7.2
"Dulwich Hill"	"9/7 Williams Pde"	2	"Unit"	900000	"https://www.realestate.com.au/126548498"	7.2
"Dulwich Hill"	"23/49 Frazer St"	2	"Unit"	727000	"https://www.realestate.com.au/126525602"	7.2
"Dunbogan"	"12 Camden Head Rd"	3	"House"		"https://www.realestate.com.au/126586086"	un_known
"Dural"	"2 Lockyer Cl"	4	"House"		"https://www.realestate.com.au/126483874"	26.4
"Dural"	"22 Derriwong Rd"	5	"House"	4450000	"https://www.realestate.com.au/126545982"	26.4
"Earlwood"	"80 William St"	4	"House"	1830000	"https://www.realestate.com.au/126497238"	9.9
"Earlwood"	"53 Woolcott St"	4	"House"		"https://www.realestate.com.au/126508282"	9.9
"Earlwood"	"44 Forrest Av"	4	"House"		"https://www.realestate.com.au/126538630"	9.9
"Earlwood"	"16/90 Riverview Rd"	2	"Unit"	1225000	"https://www.realestate.com.au/126568314"	9.9
"Earlwood"	"47 Flers Av"	3	"House"		"https://www.realestate.com.au/126582922"	9.9
"Earlwood"	"55 Homer St"	3	"House"	2605000	"https://www.realestate.com.au/126494722"	9.9
"Earlwood"	"17 Forrest Av"	4	"House"		"https://www.realestate.com.au/126560810"	9.9
"Earlwood"	"50 Kitchener Av"	3	"House"		"https://www.realestate.com.au/126560802"	9.9
"Earlwood"	"45 River St"	2	"House"	1550000	"https://www.realestate.com.au/126539690"	9.9
"Earlwood"	"220 Bexley Rd"	4	"House"		"https://www.realestate.com.au/126458706"	9.9
"East Albury"	"370 Rau St"	2	"House"	405000	"https://www.realestate.com.au/126542662"	un_known
"East Ballina"	"25 Pacific Tce"	2	"House"		"https://www.realestate.com.au/126349430"	un_known
"East Gosford"	"35 George St"	3	"House"	756000	"https://www.realestate.com.au/126582630"	49.6
"East Gosford"	"22 Sierra Cr"	3	"House"	868000	"https://www.realestate.com.au/126582654"	49.6
"East Hills"	"18 Park Rd"	3	"House"		"https://www.realestate.com.au/126588686"	23
"East Lindfield"	"73 Chelmsford Av"	5	"House"		"https://www.realestate.com.au/126574738"	11.4
"East Ryde"	"74 Elliott Av"	4	"House"	1815000	"https://www.realestate.com.au/126571254"	8.6
"East Tamworth"	"59 Raglan St"	2	"House"		""	un_known
"Eastgardens"	"8 Boonah Av"	2	"House"	1480000	"https://www.realestate.com.au/126541170"	8.9
"Eastlakes"	"7/8 Maloney St"	2	"Unit"	665000	"https://www.realestate.com.au/126543010"	6.5
"Eastwood"	"31 Wentworth Rd"	5	"House"	3600000	"https://www.realestate.com.au/126530974"	14.5
"Eastwood"	"13 Auld Av"	4	"House"		"https://www.realestate.com.au/126585426"	14.5
"Edensor Park"	"67 Kalang Rd"	6	"House"		"https://www.realestate.com.au/126588454"	30.7
"Edmondson Park"	"25 Kingsbury Rd"	4	"House"	950000	"https://www.realestate.com.au/126565082"	34.2
"Elanora Heights"	"21 Bungoona Av"	3	"House"	1875000	"https://www.realestate.com.au/126527390"	20.3
"Elizabeth Bay"	"36/10 Barncleuth Sq"	0.5	"Unit"	1105000	"https://www.realestate.com.au/126538826"	1.9
"Elizabeth Bay"	"24/8 Greenknowe Av"	2	"Unit"	2200000	"https://www.realestate.com.au/126540674"	1.9
"Enfield"	"2 King St"	3	"House"	3210000	"https://www.realestate.com.au/126574778"	10.8
"Engadine"	"111 Kingswood Rd"	5	"House"	1250000	"https://www.realestate.com.au/126588426"	28.4
"Engadine"	"1137 Old Princes Hwy"	5	"House"	1300000	""	28.4
"Engadine"	"68 Anzac Av"	3	"House"	970000	"https://www.realestate.com.au/126574810"	28.4
"Engadine"	"27 Lochiel Rd"	3	"House"		"https://www.realestate.com.au/126662178"	28.4
"Enmore"	"160 Camden St"	4	"House"		"https://www.realestate.com.au/126594302"	4.9
"Enmore"	"5 Browns Av"	3	"House"		"https://www.realestate.com.au/126568578"	4.9
"Epping"	"47 Willoughby St"	5	"House"	1780000	"https://www.realestate.com.au/126568126"	15.6
"Epping"	"81 Epping Av"	5	"House"		"https://www.realestate.com.au/126570838"	15.6
