"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"CAMPERDOWN"	"16 Chelmsford St"	3	"House"	Price withheld	"https://www.domain.com.au/16-chelmsford-street-camperdown-nsw-2050-2013882331"	3.6
"CAMPERDOWN"	"G6/6 Denison St"	2	"Unit"	1200.0	"https://www.domain.com.au/g6-6-denison-street-camperdown-nsw-2050-2013887179"	3.6
"CAMPERDOWN"	"606/7 Sterling Cct"	1	"Unit"	870.0	"https://www.domain.com.au/606-7-sterling-circuit-camperdown-nsw-2050-2013886237"	3.6
"CAMPSIE"	"1/23-25 Perry St"	2	"Unit"	Passed In	"https://www.domain.com.au/1-23-25-perry-street-campsie-nsw-2194-2013876459"	10.7
"CAMPSIE"	"109/6 Sunbeam St"	1	"Unit"	Price withheld	"https://www.domain.com.au/109-6-sunbeam-street-campsie-nsw-2194-2013891314"	10.7
"CANLEY HEIGHTS"	"107A Wyong St"	5	"House"	Passed In	"https://www.domain.com.au/107a-wyong-st-canley-heights-nsw-2166-2013857586"	26.2
"CARINGBAH SOUTH"	"21 Binney St"	4	"House"	Passed In	"https://www.domain.com.au/21-binney-street-caringbah-south-nsw-2229-2013889968"	28
"CARINGBAH SOUTH"	"4 Northcote Av"	4	"House"	Passed In	"https://www.domain.com.au/4-northcote-avenue-caringbah-south-nsw-2229-2013880320"	28
"CARLINGFORD"	"12/2 Freeman Pl"	3	"Townhouse"	1008.0	"https://www.domain.com.au/12-2-freeman-place-carlingford-nsw-2118-2013885927"	17.4
"CARLINGFORD"	"13/78-82 Jenkins Rd"	2	"Townhouse"	Passed In	"https://www.domain.com.au/13-78-82-jenkins-road-carlingford-nsw-2118-2013886712"	17.4
"CARLINGFORD"	"6 Sovereign Av"	4	"House"	1435.0	"https://www.domain.com.au/6-sovereign-avenue-carlingford-nsw-2118-2013877007"	17.4
"CARLTON"	"10 Arthur St"	3	"House"	Price withheld	"https://www.domain.com.au/10-arthur-street-carlton-nsw-2218-2013877955"	13.6
"CARLTON"	"73 Edward St"	3	"Semi"	1215.0	"https://www.domain.com.au/73-edward-street-carlton-nsw-2218-2013888203"	13.6
"CARRAMAR"	"1 Quest Av"	4	"House"	755.0	"https://www.domain.com.au/1-quest-avenue-carramar-nsw-2163-2013872272"	22.7
"CASTLE HILL"	"5 Danehill Ct"	5	"House"	Withdrawn	"https://www.domain.com.au/5-danehill-court-castle-hill-nsw-2154-2013888162"	23.9
"CASTLE HILL"	"76/2 Purser Av"	2	"Unit"	880.889	"https://www.domain.com.au/76-2-purser-avenue-castle-hill-nsw-2154-2013891133"	23.9
"CASTLE HILL"	"120 Showground Rd"	4	"House"	1988.0	"https://www.domain.com.au/120-showground-road-castle-hill-nsw-2154-2013878997"	23.9
"CASTLE HILL"	"9 Worthing Av"	3	"House"	2150.0	"https://www.domain.com.au/9-worthing-avenue-castle-hill-nsw-2154-2013882938"	23.9
"CASULA"	"8 Bottlebrush Av"	5	"House"	Passed In	"https://www.domain.com.au/8-bottlebrush-avenue-casula-nsw-2170-2013875695"	29
"CASULA"	"5 Durack Pl"	3	"House"	Passed In	"https://www.domain.com.au/5-durack-pl-casula-nsw-2170-2013791655"	29
"CENTENNIAL PARK"	"7A/2 Cook Rd"	3	"Unit"	1330.0	"https://www.domain.com.au/7a-2-cook-road-centennial-park-nsw-2021-2013856596"	3.8
"CHATSWOOD"	"123 Archer St"	6	"House"	2155.0	"https://www.domain.com.au/123-archer-street-chatswood-nsw-2067-2013889204"	8.2
"CHATSWOOD"	"356 Penshurst St"	3	"House"	2450.0	"https://www.domain.com.au/356-penshurst-street-chatswood-nsw-2067-2013889658"	8.2
"CHATSWOOD WEST"	"22 Valerie Av"	5	"House"	Passed In	"https://www.domain.com.au/22-valerie-avenue-chatswood-nsw-2067-2013883149"	8.7
"CHELTENHAM"	"8/25-31 Sutherland Rd"	3	"Villa"	1270.0	"https://www.domain.com.au/8-25-31-sutherland-road-cheltenham-nsw-2119-2013879983"	16.6
"CHERRYBROOK"	"2 Hibiscus Pl"	4	"House"	Passed In	"https://www.domain.com.au/2-hibiscus-place-cherrybrook-nsw-2126-2013879868"	22.1
"CHERRYBROOK"	"27 Penrose Av"	5	"House"	Passed In	"https://www.domain.com.au/27-penrose-avenue-cherrybrook-nsw-2126-2013880202"	22.1
"CHITTAWAY POINT"	"6 Oscar Dr"	4	"House"	Withdrawn	"https://www.domain.com.au/6-oscar-drive-chittaway-point-nsw-2261-2013869307"	unknown
"CLONTARF"	"24 Peronne Av"	4	"House"	Passed In	"https://www.domain.com.au/24-peronne-avenue-clontarf-nsw-2093-2013886596"	7.9
"COLLAROY PLATEAU"	"90 Essilia St"	5	"House"	1810.0	"https://www.domain.com.au/90-essilia-street-collaroy-plateau-nsw-2097-2013882498"	unknown
"COMO"	"95 Woronora Cr"	3	"House"	1400.0	"https://www.domain.com.au/95-woronora-crescent-como-nsw-2226-2013884695"	19.9
"CONCORD"	"94 Majors Bay Rd"	3	"House"	3392.0	"https://www.domain.com.au/94-majors-bay-road-concord-nsw-2137-2013863447"	9.6
"CONCORD"	"23 Shackel Av"	4	"House"	2540.0	"https://www.domain.com.au/23-shackel-avenue-concord-nsw-2137-2013862714"	9.6
"CONCORD"	"23 Station St"	4	"House"	Price withheld	"https://www.domain.com.au/23-station-street-concord-nsw-2137-2013862132"	9.6
"CONNELLS POINT"	"1/26 Homedale Cr"	2	"Townhouse"	909.0	"https://www.domain.com.au/1-26-homedale-crescent-connells-point-nsw-2221-2013881091"	17.6
"CONSTITUTION HILL"	"13/19 Mount St"	3	"Townhouse"	717.0	"https://www.domain.com.au/13-19-mount-street-constitution-hill-nsw-2145-2013881428"	unknown
"COOGEE"	"1/149 Coogee Bay Rd"	1	"Unit"	850.0	"https://www.domain.com.au/1-149-coogee-bay-road-coogee-nsw-2034-2013876996"	7.4
"COOGEE"	"2/11-13 Havelock Av"	1	"Unit"	740.0	"https://www.domain.com.au/2-11-havelock-avenue-coogee-nsw-2034-2013875634"	7.4
"CREMORNE"	"13/3-7 Bariston Av"	2	"Unit"	1366.0	"https://www.domain.com.au/13-3-7-bariston-avenue-cremorne-nsw-2090-2013873619"	4.8
"CREMORNE"	"7/7-15 Grasmere Rd"	2	"Unit"	1191.0	"https://www.domain.com.au/7-7-grasmere-road-cremorne-nsw-2090-2013884090"	4.8
"CREMORNE"	"204/2 Langley Av"	1	"Unit"	670.0	"https://www.domain.com.au/204-2--langley-avenue-cremorne-nsw-2090-2013867597"	4.8
"CREMORNE"	"1/209 Military Rd"	2	"Unit"	1025.0	"https://www.domain.com.au/1-209-military-road-cremorne-nsw-2090-2013880754"	4.8
"CREMORNE"	"3/16 Rangers Rd"	2	"Unit"	1070.0	"https://www.domain.com.au/3-16-rangers-road-cremorne-nsw-2090-2013859502"	4.8
"CROMER"	"69 Cromer Rd"	4	"House"	Withdrawn	"https://www.domain.com.au/69-cromer-road-cromer-nsw-2099-2013881597"	15.6
"CRONULLA"	"3/2 Burke Rd"	3	"Townhouse"	1566.8	"https://www.domain.com.au/3-2-burke-road-cronulla-nsw-2230-2013870002"	21.1
"CRONULLA"	"2/32-34 Parramatta St"	3	"Unit"	Passed In	"https://www.domain.com.au/2-32-34-parramatta-street-cronulla-nsw-2230-2013887535"	21.1
"CROWS NEST"	"159 Chandos St"	3	"House"	Price withheld	"https://www.domain.com.au/159-chandos-street-crows-nest-nsw-2065-2013888171"	4.6
"CROWS NEST"	"2/95 West St"	3	"House"	1959.0	"https://www.domain.com.au/2-95-west-street-crows-nest-nsw-2065-2013884582"	4.6
"CROYDON"	"19 Acton St"	4	"House"	Price withheld	"https://www.domain.com.au/19-acton-street-croydon-nsw-2132-2013877237"	8.7
"CROYDON PARK"	"81 Greenhills St"	3	"Semi"	Passed In	"https://www.domain.com.au/81-greenhills-street-croydon-park-nsw-2133-2013865775"	9.6
"DARLINGHURST"	"7/185-189 Darlinghurst Rd"	2	"Unit"	1390.0	"https://www.domain.com.au/7-185-189-darlinghurst-road-darlinghurst-nsw-2010-2013876565"	1.8
"DARLINGHURST"	"16/251-255 Darlinghurst Rd"	1	"Unit"	670.0	"https://www.domain.com.au/16-251-255-darlinghurst-road-darlinghurst-nsw-2010-2013872284"	1.8
"DARLINGHURST"	"8/6-8 Farrell Av"	1	"Unit"	731.0	"https://www.domain.com.au/8-6-8-farrell-avenue-darlinghurst-nsw-2010-2013880096"	1.8
"DARLINGHURST"	"8/18-22 Hardie St"	2	"Unit"	900.0	"https://www.domain.com.au/8-18-22-hardie-street-darlinghurst-nsw-2010-2013870462"	1.8
"DARLINGHURST"	"44 Thomson St"	2	"House"	1435.0	"https://www.domain.com.au/44-thomson-street-darlinghurst-nsw-2010-2013876165"	1.8
"DEE WHY"	"2/7 Francis St"	2	"Unit"	975.0	"https://www.domain.com.au/2-7-francis-street-dee-why-nsw-2099-2013871236"	14.6
"DEE WHY"	"61 Quirk St"	4	"House"	Withdrawn	"https://www.domain.com.au/61-quirk-street-dee-why-nsw-2099-2013796694"	14.6
"DENISTONE"	"21 Fifth Av"	6	"House"	Passed In	"https://www.domain.com.au/21-fifth-avenue-denistone-nsw-2114-2013874689"	14
"DENISTONE WEST"	"1 Genner St"	4	"House"	Price withheld	"https://www.domain.com.au/1-genner-street-denistone-west-nsw-2114-2013873075"	14.1
"DENISTONE WEST"	"1 Mimos St"	4	"House"	1850.0	"https://www.domain.com.au/1-mimos-street-denistone-west-nsw-2114-2013853489"	14.1
"DOUBLE BAY"	"2/55 Ocean Av"	2	"Unit"	1725.0	"https://www.domain.com.au/unit-2-55-ocean-avenue-double-bay-nsw-2028-2013869050"	3.6
"DRUMMOYNE"	"39 Thompson St"	4	"House"	2200.0	"https://www.domain.com.au/39-thompson-street-drummoyne-nsw-2047-2013871552"	5.2
"DULWICH HILL"	"6/106-108 Constitution Rd"	2	"Unit"	770.0	"https://www.domain.com.au/6-106-constitution-road-dulwich-hill-nsw-2203-2013882239"	7.2
"DURAL"	"6 Frensham Pl"	3	"House"	1080.0	"https://www.domain.com.au/6-frensham-place-dural-nsw-2158-2013878592"	26.4
"EARLWOOD"	"47 Bedford St"	2	"House"	Passed In	"https://www.domain.com.au/47-bedford-street-earlwood-nsw-2206-2013822280"	9.9
"EARLWOOD"	"42 Twyford Av"	4	"House"	1335.0	"https://www.domain.com.au/42-twyford-avenue-earlwood-nsw-2206-2013878939"	9.9
"EAST HILLS"	"36 Blair Av"	3	"House"	Passed In	"https://www.domain.com.au/36-blair-avenue-east-hills-nsw-2213-2013873669"	23
"EAST KILLARA"	"28 Churchill Rd"	3	"House"	Price withheld	"https://www.domain.com.au/28-churchill-road-east-killara-nsw-2071-2013887185"	13.1
"EAST RYDE"	"36 Melba Dr"	3	"House"	Withdrawn	"https://www.domain.com.au/36-melba-drive-east-ryde-nsw-2113-2013828367"	8.6
"EASTWOOD"	"3/637-639 Blaxland Rd"	2	"Villa"	1045.0	"https://www.domain.com.au/3-637-639-blaxland-road-eastwood-nsw-2122-2013888117"	14.5
"EASTWOOD"	"3/7-9 May St"	2	"Unit"	761.638	"https://www.domain.com.au/3-7-9-may-street-eastwood-nsw-2122-2013878120"	14.5
"EDGECLIFF"	"19 South St"	2	"House"	1450.0	"https://www.domain.com.au/19-south-street-edgecliff-nsw-2027-2013864673"	2.9
"ENFIELD"	"23/2-4 Byer St"	3	"Townhouse"	895.0	"https://www.domain.com.au/23-2-4-byer-street-enfield-nsw-2136-2013742953"	10.8
"ENGADINE"	"45 Dover Pl"	4	"House"	1305.0	"https://www.domain.com.au/45-dover-place-engadine-nsw-2233-2013862651"	28.4
"EPPING"	"7/47 Bridge St"	2	"Unit"	Passed In	"https://www.domain.com.au/7-47-bridge-street-epping-nsw-2121-2013888115"	15.6
"EPPING"	"12/55 Pennant Pde"	3	"Villa"	1122.0	"https://www.domain.com.au/12-55-pennant-parade-epping-nsw-2121-2013879303"	15.6
"EPPING"	"23 The Boulevarde "	4	"House"	2262.5	"https://www.domain.com.au/23-the-boulevarde-epping-nsw-2121-2013878906"	15.6
"ERSKINEVILLE"	"14/31A Devine St"	2	"Townhouse"	900.0	"https://www.domain.com.au/14-31a-devine-street-erskineville-nsw-2043-2013884683"	4.2
"ERSKINEVILLE"	"12/20 Eve St"	2	"Unit"	945.0	"https://www.domain.com.au/12-20-eve-street-erskineville-nsw-2043-2013883800"	4.2
"ERSKINEVILLE"	"4/168-178 George St"	2	"Unit"	Withdrawn	"https://www.domain.com.au/4-168-george-street-erskineville-nsw-2043-2013883590"	4.2
"ETTALONG BEACH"	"48 Barrenjoey Rd"	4	"House"	700.0	"https://www.domain.com.au/48-barrenjoey-road-ettalong-beach-nsw-2257-2013907255"	41
"ETTALONG BEACH"	"16 Burrawang St"	5	"House"	Passed In	"https://www.domain.com.au/16-burrawang-street-ettalong-beach-nsw-2257-2013901459"	41
"FAIRFIELD WEST"	"17 Corryong St"	5	"House"	1111.0	"https://www.domain.com.au/17-corryong-street-fairfield-west-nsw-2165-2013887902"	26.3
"FAIRLIGHT"	"3 Arthur St"	3	"House"	2310.0	"https://www.domain.com.au/3-arthur-street-fairlight-nsw-2094-2013887407"	9.8
"FRENCHS FOREST"	"64 Prahran Av"	3	"House"	1425.0	"https://www.domain.com.au/64-prahran-avenue-frenchs-forest-nsw-2086-2013886114"	13
"GEORGES HALL"	"7 Balmoral Cr"	4	"House"	Price withheld	"https://www.domain.com.au/7-balmoral-crescent-georges-hall-nsw-2198-2013868446"	20.6
"GLADESVILLE"	"403/1 Batemans Rd"	2	"Unit"	Passed In	"https://www.domain.com.au/403-1-batemans-road-aka-151-victoria-road--gladesville-nsw-2111-2013863863"	8.1
"GLADESVILLE"	"23 Prince Edward St"	4	"House"	Withdrawn	"https://www.domain.com.au/23-prince-edward-street-gladesville-nsw-2111-2013883475"	8.1
"GLEBE"	"2/107 Ferry Rd"	3	"Unit"	2500.0	"https://www.domain.com.au/2-107-ferry-road-glebe-nsw-2037-2013880098"	2.3
"GLEBE"	"25/42 Lombard St"	3	"Unit"	1580.0	"https://www.domain.com.au/25-42-lombard-street-glebe-nsw-2037-2013869500"	2.3
"GRANVILLE"	"12 Margaret St"	3	"House"	1250.0	"https://www.domain.com.au/12-margaret-street-granville-nsw-2142-2013864764"	18.5
"GRASMERE"	"22 Benwerrin Cr"	5	"House"	Price withheld	"https://www.domain.com.au/22-benwerrin-crescent-grasmere-nsw-2570-2013891600"	unknown
"GREENACRE"	"156A Banksia Rd"	4	"House"	Price withheld	"https://www.domain.com.au/156a-banksia-road-greenacre-nsw-2190-2013879967"	14.5
"GREENACRE"	"58 Northcote Rd"	5	"House"	1420.0	"https://www.domain.com.au/58-northcote-road-greenacre-nsw-2190-2013886954"	14.5
"GREENHILLS BEACH"	"37 Whitehaven St"	4	"House"	2105.0	"https://www.domain.com.au/37-whitehaven-street-greenhills-beach-nsw-2230-2013867861"	unknown
"GREENWICH"	"6 Robert St"	4	"House"	Passed In	"https://www.domain.com.au/6-robert-street-greenwich-nsw-2065-2013838733"	4.4
"GREYSTANES"	"46 Roberta St"	7	"House"	821.0	"https://www.domain.com.au/46-roberta-street-greystanes-nsw-2145-2013896169"	24
"GUILDFORD"	"5 Nadia Pl"	4	"House"	850.0	"https://www.domain.com.au/5-nadia-place-guildford-nsw-2161-2013859001"	20.5
"GUILDFORD"	"146 Robertson St"	2	"House"	950.0	"https://www.domain.com.au/146-robertson-st-guildford-nsw-2161-2013883285"	20.5
"GYMEA"	"120 Garnet Rd"	4	"House"	Withdrawn	"https://www.domain.com.au/120-garnet-road-gymea-nsw-2227-2013887644"	21.6
"GYMEA BAY"	"38 Arcadia Av"	3	"House"	1630.0	"https://www.domain.com.au/38-arcadia-avenue-gymea-bay-nsw-2227-2013879049"	23
"GYMEA BAY"	"28 Carter Cr"	3	"House"	1195.0	"https://www.domain.com.au/28-carter-crescent-gymea-bay-nsw-2227-2013880565"	23
"HABERFIELD"	"14 Ramsay St"	3	"House"	2230.0	"https://www.domain.com.au/14-ramsay-street-haberfield-nsw-2045-2013879510"	6.5
"HABERFIELD"	"146 Ramsay St"	3	"Semi"	1330.0	"https://www.domain.com.au/146-ramsay-street-haberfield-nsw-2045-2013878140"	6.5
"HALEKULANI"	"6 Kala Av"	3	"House"	425.0	"https://www.domain.com.au/6-kala-ave-halekulani-nsw-2262-2013868378"	unknown
"HINCHINBROOK"	"7 Gander Pl"	5	"House"	Passed In	"https://www.domain.com.au/7-gander-place-hinchinbrook-nsw-2168-2013901264"	32.2
"HINCHINBROOK"	"30 Wilson Rd"	5	"House"	865.0	"https://www.domain.com.au/30-wilson-road-hinchinbrook-nsw-2168-2013880109"	32.2
"HOMEBUSH"	"506/8-12 Station St"	2	"Unit"	750.0	"https://www.domain.com.au/506-8-12-station-street-homebush-nsw-2140-2013871992"	11.6
"HORNSBY"	"49 Amor St"	3	"House"	1305.0	"https://www.domain.com.au/49-amor-street-hornsby-nsw-2077-2013889327"	20.6
"HORNSBY"	"41 Clarinda St"	4	"House"	1220.0	"https://www.domain.com.au/41-clarinda-street-hornsby-nsw-2077-2013886118"	20.6
"HORNSBY"	"4 Frederick St"	4	"House"	1365.5	"https://www.domain.com.au/4-frederick-street-hornsby-nsw-2077-2013886592"	20.6
"HUNTERS HILL"	"2/10 Mount St"	2	"Unit"	Withdrawn	"https://www.domain.com.au/2-10-mount-street-hunters-hill-nsw-2110-2013883155"	6.3
"HUNTERS HILL"	"2/5 Mount St"	3	"Unit"	2266.0	"https://www.domain.com.au/2-5-mount-street-hunters-hill-nsw-2110-2013868037"	6.3
"HUNTERS HILL"	"6/10 Ryde Rd"	3	"Unit"	1570.0	"https://www.domain.com.au/6-10-ryde-road-hunters-hill-nsw-2110-2013873680"	6.3
"HUNTERS HILL"	"115 Ryde Rd"	5	"House"	2701.0	"https://www.domain.com.au/115-ryde-road-hunters-hill-nsw-2110-2013831009"	6.3
"HURSTVILLE"	"2/2 Bellevue Pde"	2	"Unit"	682.0	"https://www.domain.com.au/2-2-6-bellevue-parade-hurstville-nsw-2220-2013874680"	14.7
"HURSTVILLE"	"98 Gloucester Rd"	3	"House"	Passed In	"https://www.domain.com.au/98-gloucester-road-hurstville-nsw-2220-2013875768"	14.7
"ILLAWONG"	"78 Griffin Pde"	5	"House"	Price withheld	"https://www.domain.com.au/78-griffin-parade-illawong-nsw-2234-2013889979"	21
"JANNALI"	"130 Sutherland Rd"	3	"House"	1285.0	"https://www.domain.com.au/130-sutherland-road-jannali-nsw-2226-2013882702"	21.2
"KELLYVILLE"	"2-4 Exbury Rd"	4	"House"	Passed In	"https://www.domain.com.au/4-exbury-road-kellyville-nsw-2155-2013878099"	28.7
"KELLYVILLE"	"30 Myles Cr"	5	"House"	Withdrawn	"https://www.domain.com.au/30-myles-crescent-kellyville-nsw-2155-2013871421"	28.7
"KELLYVILLE RIDGE"	"46 Betts St"	4	"House"	1031.0	"https://www.domain.com.au/46-betts-street-kellyville-ridge-nsw-2155-2013885190"	31.7
"KENSINGTON"	"7/3 Goodwood St"	1	"Unit"	Withdrawn	"https://www.domain.com.au/7-3-goodwood-street-kensington-nsw-2033-2013883151"	4.9
"KILLARA"	"305/657 Pacific Hwy"	2	"Unit"	Passed In	"https://www.domain.com.au/305-657-pacific-highway-killara-nsw-2071-2013600379"	12
"KINGSFORD"	"15 Bass St"	3	"House"	1800.0	"https://www.domain.com.au/15-bass-street-kingsford-nsw-2032-2013870787"	6.7
"KINGSGROVE"	"33 Glamis St"	3	"House"	Price withheld	"https://www.domain.com.au/33-glamis-street-kingsgrove-nsw-2208-2013885969"	12.8
"KINGSGROVE"	"36 Wolli St"	4	"House"	1630.0	"https://www.domain.com.au/36-wolli-street-kingsgrove-nsw-2208-2013875829"	12.8
"KIRRAWEE"	"9 Weemala Av"	3	"House"	1190.0	"https://www.domain.com.au/9-weemala-avenue-kirrawee-nsw-2232-2013879750"	22.4
"KIRRIBILLI"	"9/111 Carabella St"	1	"Unit"	775.0	"https://www.domain.com.au/9-111-carabella-street-kirribilli-nsw-2061-2013881509"	2.4
"KOGARAH"	"7/22 English St"	3	"Unit"	862.5	"https://www.domain.com.au/7-22-24-english-street-kogarah-nsw-2217-2013881296"	12.7
