"Suburb","Address",Bedroom,"Type",Price,"Link"
"Bexley","24 Highworth Av",3,"House",1500000,"https://www.realestate.com.au/126402698"
"Bexley","38 Ada St",5,"House",,"https://www.realestate.com.au/126414422"
"Bexley North","6 Canonbury Gr",3,"House",,"https://www.realestate.com.au/126407790"
"Bibbenluke","3 Burnima St",4,"House",,"https://www.realestate.com.au/126319290"
"Birchgrove","2/26 Grove St",2,"Unit",,"https://www.realestate.com.au/126382998"
"Blackbutt","11 Kite Pl",5,"House",,"https://www.realestate.com.au/126383938"
"Blacktown","22/16 Oxford St",2,"Unit",411000,"https://www.realestate.com.au/126407666"
"Blacktown","65 Robyn St",4,"House",,"https://www.realestate.com.au/126329902"
"Blacktown","7 Rutland St",3,"House",642000,"https://www.realestate.com.au/126393710"
"Blacktown","82 Peter St",3,"House",831000,"https://www.realestate.com.au/126333314"
"Blacktown","13 Monash Rd",4,"House",,"https://www.realestate.com.au/126398906"
"Blacktown","187 Kildare Rd",3,"House",,"https://www.realestate.com.au/126385422"
"Blacktown","47 William St",5,"House",925000,"https://www.realestate.com.au/126331926"
"Blacktown","18 Adella Av",2,"House",640000,"https://www.realestate.com.au/126387338"
"Blacktown","35 Aliberti Dr",3,"House",,"https://www.realestate.com.au/126390502"
"Blakehurst","953 King Georges Rd",5,"House",,"https://www.realestate.com.au/126408886"
"Boambee East","9 Wagtail Cl",4,"House",,"https://www.realestate.com.au/126393958"
"Bomaderry","28 Tarawal St",2,"House",,"https://www.realestate.com.au/126299294"
"Bomaderry","8 Katela Av",5,"House",494000,"https://www.realestate.com.au/126369034"
"Bondi","2/27 Flood St",1,"Unit",,""
"Bondi","11/270 Bondi Rd",2,"Unit",1500000,"https://www.realestate.com.au/126418610"
"Bondi Beach","11/178 Campbell Pde",1,"Unit",1450000,""
"Bondi Beach","3/49 Francis St",2,"Unit",885000,"https://www.realestate.com.au/126297330"
"Bondi Beach","3/58 Beach Rd",2,"Unit",1773000,"https://www.realestate.com.au/126406430"
"Bondi Beach","6/9 Edward St",2,"Unit",,"https://www.realestate.com.au/126414298"
"Bondi Junction","14/1 Dalley St",2,"Unit",910000,"https://www.realestate.com.au/126330586"
"Bondi Junction","52/17 Spring St",3,"Unit",,"https://www.realestate.com.au/126376118"
"Bonny Hills","21 Kendall Cr",3,"House",500000,"https://www.realestate.com.au/126397626"
"Bossley Park","23 Garrison Rd",3,"House",,""
"Bossley Park","28 Roland St",3,"House",,"https://www.realestate.com.au/126381114"
"Bossley Park","5 Ringtail Cr",4,"House",850000,"https://www.realestate.com.au/126398738"
"Botany","1416 Botany Rd",3,"House",1525000,"https://www.realestate.com.au/126382322"
"Bourke","31 Short St",3,"House",,"https://www.realestate.com.au/126200050"
"Bradbury","1 Alliott St",0.5,"House",,"https://www.realestate.com.au/201908986"
"Bradbury","9 Appin Rd",2,"House",,"https://www.realestate.com.au/126342718"
"Brighton-le-sands","1/96 The Grand Pde",2,"Unit",610000,"https://www.realestate.com.au/126407798"
"Brighton-le-sands","2/21 Trafalgar St",2,"Unit",,"https://www.realestate.com.au/126385834"
"Bringelly","2 Mandina Pl",3,"House",,"https://www.realestate.com.au/126406750"
"Brookvale","10/21 Pine Av",2,"Unit",830000,"https://www.realestate.com.au/126421106"
"Broulee","1/101 Coronation Dr",3,"Unit",940000,"https://www.realestate.com.au/126269626"
"Burraneer","17 Goobarah Rd",5,"House",,"https://www.realestate.com.au/126273718"
"Burwood","3/15 Carilla St",3,"Unit",1110000,"https://www.realestate.com.au/126379326"
"Burwood","5/61 Albert Cr",1,"Unit",485000,"https://www.realestate.com.au/126407810"
"Cabramatta","17/3 Gilbert St",2,"Unit",,"https://www.realestate.com.au/126344262"
"Cabramatta","27 Eurabbie St",4,"House",,"https://www.realestate.com.au/126391046"
"Cabramatta West","36 Harrington St",4,"House",,""
"Cabramatta West","8 Annette St",2,"House",798000,"https://www.realestate.com.au/126389642"
"Cammeray","17/21 Rosalind St",1,"Unit",630000,"https://www.realestate.com.au/126366918"
"Cammeray","53 Jenkins St",4,"House",2950000,"https://www.realestate.com.au/126306730"
"Cammeray","14/8 Kyngdon St",3,"Unit",,"https://www.realestate.com.au/126426458"
"Camperdown","12 Kingston Rd",2,"House",1535000,"https://www.realestate.com.au/126362606"
"Campsie","13A Robertson St",5,"House",,"https://www.realestate.com.au/126380778"
"Canley Vale","40 Willowbank Cr",4,"House",,"https://www.realestate.com.au/126326722"
"Caringbah","1/41 Banksia Rd",2,"Unit",650000,"https://www.realestate.com.au/126373910"
"Caringbah","26 Kitchener St",5,"House",,"https://www.realestate.com.au/126405970"
"Caringbah South","1/438 Port Hacking Rd",3,"Unit",,"https://www.realestate.com.au/126309586"
"Caringbah South","7 Bulgalla Pl",3,"House",,"https://www.realestate.com.au/126351706"
"Caringbah South","3/239 Willarong Rd",3,"Unit",1332500,"https://www.realestate.com.au/126419354"
"Caringbah South","19 Burradoo St",3,"House",,"https://www.realestate.com.au/126392810"
"Caringbah South","2/23B Cook St",4,"House",,"https://www.realestate.com.au/126405046"
"Carlingford","21 Mulyan Av",4,"House",,"https://www.realestate.com.au/126277174"
"Carlingford","8/42 Keeler St",1,"Unit",,""
"Carlingford","10 Buyuma St",4,"House",1620000,"https://www.realestate.com.au/126402654"
"Castle Cove","31 Neerim Rd",4,"House",2750000,"https://www.realestate.com.au/126349402"
"Castle Hill","7 Erlestoke Pl",5,"House",,""
"Castle Hill","14 Wiseman Rd",4,"House",1400000,"https://www.realestate.com.au/126412642"
"Castle Hill","18 Arlington Av",4,"House",1590159,"https://www.realestate.com.au/126426470"
"Castle Hill","33 Timothy Av",5,"House",1620000,"https://www.realestate.com.au/126389090"
"Castle Hill","4 Ferguson Av",4,"House",1405000,"https://www.realestate.com.au/126432630"
"Castle Hill","28 San Giorgio Cct",4,"House",1300000,"https://www.realestate.com.au/126381498"
"Catalina","58 Catalina Dr",5,"House",,"https://www.realestate.com.au/126321374"
"Cecil Hills","16 Athlone St",4,"House",770035,"https://www.realestate.com.au/126371486"
"Centennial Park","51/53 Cook Rd",1,"Unit",730000,"https://www.realestate.com.au/126422202"
"Charlestown","15 Maurene Cr",3,"House",600000,"https://www.realestate.com.au/126301814"
"Chatswood","3/17 Septimus St",2,"Unit",,"https://www.realestate.com.au/126333862"
"Chatswood","1209/438 Victoria Av",2,"Unit",,"https://www.realestate.com.au/126356446"
"Chatswood","8D/8 Sutherland Rd",1,"Unit",,"https://www.realestate.com.au/126412118"
"Chatswood","4/61 Hercules St",2,"Unit",,"https://www.realestate.com.au/126410178"
"Chatswood","20/17 Septimus St",2,"Unit",,"https://www.realestate.com.au/126401454"
"Cherrybrook","1/44 Bowen Cl",3,"House",1000000,"https://www.realestate.com.au/126388226"
"Cherrybrook","47 Yanderra Gr",4,"House",1700000,"https://www.realestate.com.au/126423506"
"Cherrybrook","20 Tallowwood Av",4,"House",1462500,"https://www.realestate.com.au/126398182"
"Cherrybrook","16 Wyllie Pl",6,"House",1618000,"https://www.realestate.com.au/125372314"
"Cherrybrook","4 Mccusker Cr",4,"House",,"https://www.realestate.com.au/126425678"
"Chester Hill","42 Miller Rd",3,"House",,"https://www.realestate.com.au/126384874"
"Chester Hill","24 Woodland Rd",4,"House",900000,"https://www.realestate.com.au/126340254"
"Chifley","6A Melba Av",4,"House",1600000,"https://www.realestate.com.au/126448818"
"Chifley","23 Lasseter Av",2,"House",1875000,"https://www.realestate.com.au/126385862"
"Chippendale","107/82 Abercrombie St",1,"Unit",630000,"https://www.realestate.com.au/126343378"
"Clovelly","7/1 Fewings St",2,"Unit",,"https://www.realestate.com.au/126393894"
"Collaroy","895 Pittwater Rd",4,"House",2130000,"https://www.realestate.com.au/126411926"
"Collaroy","17/4 Ramsay St",2,"Unit",795000,"https://www.realestate.com.au/126388318"
"Concord","22/107 Concord Rd",3,"Unit",,"https://www.realestate.com.au/126399930"
"Concord","6/91 Burwood Rd",2,"Unit",784000,"https://www.realestate.com.au/126405174"
"Concord","13 Watkin St",3,"House",1630000,"https://www.realestate.com.au/126295774"
"Concord","3 Thornleigh Av",2,"House",2000000,"https://www.realestate.com.au/126378878"
"Concord","104 Davidson Av",3,"House",2000000,"https://www.realestate.com.au/126388950"
"Concord West","21 Merville St",3,"House",2220000,"https://www.realestate.com.au/126410582"
"Concord West","47 Wilga St",3,"House",1990000,"https://www.realestate.com.au/126327698"
"Concord West","322 Concord Rd",4,"House",1865000,"https://www.realestate.com.au/126333478"
"Concord West","5/74A Queen St",2,"Unit",533000,"https://www.realestate.com.au/126317842"
"Condell Park","30 Norman St",2,"House",970000,"https://www.realestate.com.au/126398266"
"Connells Point","261 Connells Point Rd",4,"House",,"https://www.realestate.com.au/126368158"
"Coogee","1/35 Byron St",1,"Unit",780000,"https://www.realestate.com.au/126404578"
"Coogee","7/3 Dundas St",2,"Unit",1430000,"https://www.realestate.com.au/126410154"
"Coogee","14/3 Nathan St",2,"Unit",893000,"https://www.realestate.com.au/126402706"
"Coogee","121 Oberon St",4,"House",3415000,"https://www.realestate.com.au/126449202"
"Copacabana","67 Copacabana Dr",5,"House",,"https://www.realestate.com.au/126338970"
"Corlette","18 Nandu Bvd",4,"House",835000,""
"Cremorne","6/324 Military Rd",2,"Unit",,"https://www.realestate.com.au/126401774"
"Crestwood","109 Ross Rd",4,"House",500000,""
"Crestwood","10 Camellia Pl",3,"House",561000,"https://www.realestate.com.au/126432038"
"Croki","7 Ferry Rd",2,"House",,""
"Cronulla","1/17 Wilbar Av",2,"Unit",740000,"https://www.realestate.com.au/126371902"
"Cronulla","34 Grosvenor Cr",2,"House",,"https://www.realestate.com.au/126257282"
"Cronulla","2A Elouera Rd",4,"House",,"https://www.realestate.com.au/126402642"
"Crows Nest","43 Hayberry St",3,"House",2650000,"https://www.realestate.com.au/126403902"
"Croydon","4 Irrara St",5,"House",1900000,""
"Culburra Beach","1 Mia Wy",4,"House",675000,"https://www.realestate.com.au/126408142"
"Darling Point","33 Greenoaks Av",6,"House",,"https://www.realestate.com.au/126193842"
"Darlinghurst","52 Surrey St",3,"House",,"https://www.realestate.com.au/126358870"
"Darlinghurst","63/5 Darley St",0.5,"Unit",455000,"https://www.realestate.com.au/126416078"
"Darlinghurst","5/1 Printers La",1,"Unit",,"https://www.realestate.com.au/126404586"
"Darlinghurst","11/88 Mclachlan Av",2,"Unit",1310000,"https://www.realestate.com.au/126375810"
"Darlinghurst","46 Taylor St",3,"House",1925000,"https://www.realestate.com.au/126355686"
"Darlinghurst","11/88 Barcom Av",2,"Unit",1310000,""
"Dee Why","301/16 Sturdee Pde",1,"Unit",,"https://www.realestate.com.au/126355174"
"Dee Why","C5/31 Pacific Pde",3,"Unit",1300000,"https://www.realestate.com.au/126345250"
"Dee Why","4/57 Pacific Pde",2,"Unit",715000,"https://www.realestate.com.au/126193594"
"Dee Why","76 Quirk St",4,"House",2560000,"https://www.realestate.com.au/126345510"
"Dee Why","2/737 Pittwater Rd",2,"Unit",991000,"https://www.realestate.com.au/126413894"
"Deniliquin","87 Old Racecourse Rd",0.5,"House",,"https://www.realestate.com.au/120724529"
"Deniliquin","231 River St",5,"House",460000,"https://www.realestate.com.au/126305582"
"Deniliquin","424 Cressy St",3,"House",181000,"https://www.realestate.com.au/126202986"
"Deniliquin","9 Billabong Pl",4,"House",400000,"https://www.realestate.com.au/123887558"
"Dolans Bay","6 Wistaria St",2,"House",,"https://www.realestate.com.au/126414310"
"Double Bay","10/528 New South Head Rd",2,"Unit",,"https://www.realestate.com.au/126327978"
"Drummoyne","8 Drummoyne Av",3,"House",,""
"Drummoyne","1/28 Alexandra St",2,"Unit",,"https://www.realestate.com.au/126381766"
"Dubbo","27 Lincoln Pky",5,"House",,"https://www.realestate.com.au/126327134"
"Dulwich Hill","10/115 Constitution Rd",2,"Unit",875000,"https://www.realestate.com.au/126392002"
"Dulwich Hill","20/553 New Canterbury Rd",2,"Unit",,"https://www.realestate.com.au/126327270"
"Earlwood","2 Lang Rd",3,"House",,"https://www.realestate.com.au/126354886"
"East Albury","486 Schubach St",4,"House",427000,"https://www.realestate.com.au/126338650"
"East Albury","3/338 Norfolk St",2,"Unit",340000,"https://www.realestate.com.au/126310426"
"East Hills","680 Henry Lawson Dr",3,"House",,"https://www.realestate.com.au/126305178"
"East Lindfield","221 Tryon Rd",6,"House",,"https://www.realestate.com.au/126403258"
"East Lindfield","45 Woodlands Rd",4,"House",,"https://www.realestate.com.au/126397218"
"East Lismore","63 Oakley Av",5,"House",350000,"https://www.realestate.com.au/126328486"
"East Maitland","2 Reid St",3,"House",489000,"https://www.realestate.com.au/126287342"
"East Ryde","80 Elliott Av",3,"House",,"https://www.realestate.com.au/126404894"
"Eastlakes","37 Harry St",2,"House",,"https://www.realestate.com.au/126414674"
"Eastwood","8A Raimonde Rd",4,"House",,"https://www.realestate.com.au/126413162"
"Eastwood","4/9 Doomben Av",1,"Unit",502000,"https://www.realestate.com.au/126393930"
"Eastwood","2/15 Balaclava Rd",3,"Unit",1095000,"https://www.realestate.com.au/126347426"
"Eastwood","34 Clanalpine St",6,"House",,"https://www.realestate.com.au/125845730"
"Eastwood","1A Railway Av",3,"House",,"https://www.realestate.com.au/126342022"
"Eastwood","24 Wishart St",5,"House",,"https://www.realestate.com.au/126382630"
"Eastwood","81 Terry Rd",3,"House",,"https://www.realestate.com.au/126410302"
"Eastwood","3 Campbell St",4,"House",2200000,"https://www.realestate.com.au/126418646"
"Edensor Park","1/664A Smithfield Rd",3,"House",,"https://www.realestate.com.au/126383362"
"Eleebana","16 Charlton St",4,"House",,""
"Elizabeth Bay","7/51 Elizabeth Bay Rd",2,"Unit",1325000,"https://www.realestate.com.au/126357986"
"Elizabeth Bay","21/51 Roslyn Gdn",0.5,"Unit",,"https://www.realestate.com.au/126336338"
"Elizabeth Bay","905/12 Macleay St",3,"Unit",8750000,"https://www.realestate.com.au/126363522"
"Elizabeth Bay","705/2 Birtley Pl",1,"Unit",,"https://www.realestate.com.au/126145330"
"Elizabeth Bay","C203/2A Elizabeth Bay Rd",1,"Unit",,"https://www.realestate.com.au/126391890"
"Empire Bay","69 Rickard Rd",3,"House",615000,"https://www.realestate.com.au/126351122"
"Engadine","19 Gwydir St",5,"House",,"https://www.realestate.com.au/126387538"
"Engadine","5 Tobruk Av",3,"House",,"https://www.realestate.com.au/126251934"
"Engadine","46 Wollybutt Rd",4,"House",1275000,""
"Engadine","23 Burraddar Av",3,"House",1005000,"https://www.realestate.com.au/126423062"
"Enmore","32 Fotheringham St",2,"House",1210000,""
"Epping","4/19 Bridge St",2,"Unit",767000,"https://www.realestate.com.au/126431238"
"Epping","11B Third Av",4,"House",,"https://www.realestate.com.au/126369546"
"Epping","7 Rawson St",3,"House",,"https://www.realestate.com.au/126337382"
"Epping","1/54 Valley Rd",3,"Unit",982000,"https://www.realestate.com.au/126403414"
"Ermington","11 Atkins Rd",5,"House",,"https://www.realestate.com.au/126180726"
"Erskineville","42 John St",2,"House",,"https://www.realestate.com.au/126354754"
"Erskineville","425/221 Sydney Park Rd",2,"Unit",925000,"https://www.realestate.com.au/126404286"
"Erskineville","174 Union St",3,"House",1750000,"https://www.realestate.com.au/126393950"
"Eveleigh","97/49 Henderson Rd",2,"Unit",807500,""
"Fairfield","518 The Horsley Dr",3,"House",911000,"https://www.realestate.com.au/126381318"
"Fairfield East","29 Normanby St",2,"House",,"https://www.realestate.com.au/126332742"
"Fairfield Heights","212 Ware St",3,"House",,"https://www.realestate.com.au/126443382"
"Fairfield West","18 Dampier Cr",3,"House",685000,"https://www.realestate.com.au/126387410"
"Fairfield West","1 Atherton St",3,"House",815000,"https://www.realestate.com.au/126381322"
"Fairlight","1/25 Cohen St",3,"Unit",1325000,"https://www.realestate.com.au/126352270"
"Fairlight","3/189 Sydney Rd",2,"Unit",,"https://www.realestate.com.au/126392126"
"Figtree","136 Jacaranda Av",3,"House",1010000,"https://www.realestate.com.au/126328230"
"Figtree","10 William Davies Dr",5,"House",,"https://www.realestate.com.au/126414374"
"Forestville","39A Angophora Cr",3,"House",1465000,"https://www.realestate.com.au/126384602"
"Frenchs Forest","20 Corymbia Cct",5,"House",,"https://www.realestate.com.au/126412258"
"Freshwater","2/70 Harbord Rd",2,"Unit",780000,"https://www.realestate.com.au/126246198"
"Freshwater","14/28 Mcdonald St",2,"Unit",,"https://www.realestate.com.au/126372638"
"Freshwater","7/1 Murray Rd",2,"Unit",,"https://www.realestate.com.au/126482418"
"Georges Hall","9 Glenbrook Cr",4,"House",961500,"https://www.realestate.com.au/126387386"
"Georges Hall","6 Lentara Ct",3,"House",880000,""
"Girraween","173 Girraween Rd",3,"House",1022000,"https://www.realestate.com.au/126385954"
"Gladesville","2B Gerrish St",3,"House",1400000,"https://www.realestate.com.au/126368446"
"Glebe","65 Lombard St",3,"House",2090000,"https://www.realestate.com.au/126358362"
"Glebe","41 Darghan St",4,"House",,"https://www.realestate.com.au/126407778"
"Glenhaven","147 Glenhaven Rd",6,"House",,"https://www.realestate.com.au/126190662"
"Glenhaven","100 Gilbert Rd",4,"House",,"https://www.realestate.com.au/126357442"
"Glenmore Park","5 Curlew Ct",5,"House",,"https://www.realestate.com.au/126398934"
"Glenorie","1395 Old Northern Rd",4,"House",,"https://www.realestate.com.au/126388430"
"Glenroy","828 Delany St",4,"House",,"https://www.realestate.com.au/126478226"
"Glenwood","30 Jeremy Gr",5,"House",1265000,"https://www.realestate.com.au/126386226"
"Gordon","2/15 Park Av",3,"Unit",1725000,"https://www.realestate.com.au/126361578"
"Gordon","21 Nelson St",3,"House",3075000,"https://www.realestate.com.au/126406550"
"Goulburn","8 Mulwaree St",3,"House",370500,"https://www.realestate.com.au/126405182"
"Goulburn","118 Goldsmith St",3,"House",356000,"https://www.realestate.com.au/126405794"
"Goulburn","6 Foster St",2,"House",296000,"https://www.realestate.com.au/126365794"
"Goulburn","5 Middle Arm Rd",4,"House",,""
"Grafton","7 Eversley Pl",2,"Unit",398000,"https://www.realestate.com.au/126352010"
"Grafton","66 Mchugh St",5,"House",,"https://www.realestate.com.au/126362030"
"Grafton","2/7 Eversley Pl",2,"Unit",398000,""
"Grafton","1 2/7 Eversley Pl",4,"Unit",398000,""
"Granville","26 Walter St",2,"House",790000,"https://www.realestate.com.au/126357550"
"Greenacre","218 Waterloo Rd",4,"House",910000,""
"Greenacre","35 Northcote Rd",6,"House",1760000,"https://www.realestate.com.au/126354114"
"Greenacre","36 David St",5,"House",905000,"https://www.realestate.com.au/126422650"
"Greenwich","9/7 Bellevue Av",3,"Unit",,"https://www.realestate.com.au/126344270"
"Greystanes","41 Oldfield St",4,"House",,"https://www.realestate.com.au/126386894"
"Greystanes","78A Greystanes Rd",5,"House",1322000,"https://www.realestate.com.au/126333134"
"Greystanes","24 Macquarie Rd",3,"House",1650000,"https://www.realestate.com.au/126382598"
"Greystanes","6 Carnation St",3,"House",750000,"https://www.realestate.com.au/126408130"
"Griffith","3/217 Wakaden St",2,"Unit",275000,"https://www.realestate.com.au/126320270"
"Griffith","15 Little Rd",4,"House",333000,"https://www.realestate.com.au/126322054"
"Griffith","11A Hillston St",2,"Unit",311000,"https://www.realestate.com.au/126392842"
"Guildford","27 Woodstock St",4,"House",810000,"https://www.realestate.com.au/126400562"
"Guildford West","16 Karani Av",3,"House",810000,"https://www.realestate.com.au/126429802"
"Guildford West","47 Robertson St",5,"House",1235000,"https://www.realestate.com.au/126392058"
"Gunnedah","7 Johnston St",3,"House",,"https://www.realestate.com.au/126231466"
"Gunnedah","12 Ashford St",4,"House",,"https://www.realestate.com.au/126403062"
"Gunnedah","96 Bloomfield St",2,"House",,"https://www.realestate.com.au/126391498"
"Gwandalan","40 Winbin Cr",3,"House",,"https://www.realestate.com.au/126382838"
"Gymea","56 Chapman St",2,"House",,"https://www.realestate.com.au/126409606"
"Gymea Bay","1 Mypolonga Av",3,"House",1355000,"https://www.realestate.com.au/126386210"
"Haberfield","7 Cove St",4,"House",2300000,"https://www.realestate.com.au/126378874"
"Haberfield","161 Alt St",4,"House",,"https://www.realestate.com.au/126383130"
"Haberfield","44 Ramsay St",4,"House",1890000,""
"Hamilton","180 Denison St",2,"House",700000,"https://www.realestate.com.au/126410842"
"Hamilton","28 Gordon Av",4,"House",960000,"https://www.realestate.com.au/126389534"
"Hamilton South","4 Thomas St",3,"House",990000,""
"Heathcote","3/23 Burns Rd",0.5,"Unit",,""
"Heathcote","21A Freeman Rd",3,"House",800000,"https://www.realestate.com.au/126381762"
"Hillsdale","2/44 Rhodes St",3,"Unit",720000,"https://www.realestate.com.au/126379206"
"Hillvue","32 Minnamurra Cr",3,"House",275000,"https://www.realestate.com.au/126400990"
"Homebush West","23/42 Hampstead Rd",2,"Unit",754500,"https://www.realestate.com.au/126339186"
"Hornsby","20/83 Albert St",2,"House",648000,"https://www.realestate.com.au/126421706"
"Hornsby","31 Denison St",3,"House",1838000,"https://www.realestate.com.au/126412062"
"Hunters Hill","18 Milling St",3,"House",2365000,"https://www.realestate.com.au/126418642"
