"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"KINGSFORD"	"8/26-32 Irvine St"	3	"Unit"	1352.5	"https://www.domain.com.au/8-26-irvine-street-kingsford-nsw-2032-2013931626"	6.7
"KIRRAWEE"	"26 Johnston Av"	4	"House"	Passed In	"https://www.domain.com.au/26-johnston-avenue-kirrawee-nsw-2232-2013913967"	22.4
"KIRRAWEE"	"35/131-139 Oak Rd"	2	"Unit"	602.5	"https://www.domain.com.au/35-131-139-oak-road-kirrawee-nsw-2232-2013943769"	22.4
"KOGARAH"	"2 Ferry St"	2	"House"	1265.0	"https://www.domain.com.au/2-ferry-st-kogarah-nsw-2217-2013917456"	12.7
"KOGARAH"	"60 Green St"	2	"Semi"	960.0	"https://www.domain.com.au/60-green-street-kogarah-nsw-2217-2013929098"	12.7
"KOGARAH"	"8/6 Warialda St"	2	"Unit"	Withdrawn	"https://www.domain.com.au/8-6-warialda-st-kogarah-nsw-2217-2013907525"	12.7
"KOGARAH BAY"	"87 Payten St"	4	"House"	Passed In	"https://www.domain.com.au/87-payten-street-kogarah-bay-nsw-2217-2013931951"	14.7
"LAKEMBA"	"20-21 The Boulevarde "	10	"House"	Passed In	"https://www.domain.com.au/20-21-the-boulevarde-lakemba-nsw-2195-2013917450"	13.5
"LANE COVE"	"8/38 Centennial Av"	2	"Unit"	Passed In	"https://www.domain.com.au/8-38-centennial-avenue-lane-cove-nsw-2066-2013950449"	6.8
"LANE COVE"	"41 Osborne Rd"	5	"House"	Passed In	"https://www.domain.com.au/41-osborne-road-lane-cove-nsw-2066-2013929466"	6.8
"LANE COVE"	"G03/11 Waterview Dr"	2	"Unit"	930.0	"https://www.domain.com.au/g03-11-waterview-drive-lane-cove-nsw-2066-2013935494"	6.8
"LANE COVE NORTH"	"20/15-17 Ralston St"	2	"Unit"	760.0	"https://www.domain.com.au/20-15-ralston-street-lane-cove-nsw-2066-2013956593"	7.4
"LEICHHARDT"	"75/69 Allen St"	2	"Unit"	1150.0	"https://www.domain.com.au/75-69-allen-street-leichhardt-nsw-2040-2013927769"	5
"LEICHHARDT"	"215 Catherine St"	5	"House"	Price withheld	"https://www.domain.com.au/215-catherine-street-leichhardt-nsw-2040-2013937577"	5
"LIDCOMBE"	"9 Jacaranda Av"	5	"House"	1330.0	"https://www.domain.com.au/9-jacaranda-avenue-lidcombe-nsw-2141-2013928695"	15.1
"LIDCOMBE"	"12 Mons St"	5	"Duplex"	1406.0	"https://www.domain.com.au/12-mons-street-lidcombe-nsw-2141-2013922393"	15.1
"LILYFIELD"	"97 Cecily St"	4	"House"	2802.0	"https://www.domain.com.au/97-cecily-street-lilyfield-nsw-2040-2013928148"	3.9
"LINDFIELD"	"95 Bradfield Rd"	4	"House"	Price withheld	"https://www.domain.com.au/95-bradfield-road-lindfield-nsw-2070-2013934912"	10.7
"LINDFIELD"	"11/2B Havilah Rd"	2	"Unit"	1650.0	"https://www.domain.com.au/11-2b-havilah-road-lindfield-nsw-2070-2013940958"	10.7
"LINDFIELD"	"60 Highfield Rd"	3	"House"	2185.0	"https://www.domain.com.au/60-highfield-road-lindfield-nsw-2070-2013941602"	10.7
"LINDFIELD"	"9 Short St"	4	"House"	2690.0	"https://www.domain.com.au/9-short-street-lindfield-nsw-2070-2013924122"	10.7
"LOFTUS"	"19 Third Av"	3	"House"	1175.0	"https://www.domain.com.au/19-third-avenue-loftus-nsw-2232-2013936671"	24.7
"LONG JETTY"	"5 Neale St"	3	"House"	Price withheld	"https://www.domain.com.au/5-neale-street-long-jetty-nsw-2261-2013922587"	unknown
"LONGUEVILLE"	"18 Stuart St"	4	"House"	Price withheld	"https://www.domain.com.au/18-stuart-street-longueville-nsw-2066-2013793740"	5.4
"LUGARNO"	"6 Old Forest Rd"	3	"House"	1032.0	"https://www.domain.com.au/6-old-forest-road-lugarno-nsw-2210-2013935520"	19.6
"LUGARNO"	"12 Woodcliff Pde"	4	"House"	1725.0	"https://www.domain.com.au/12-woodcliff-parade-lugarno-nsw-2210-2013922304"	19.6
"LURNEA"	"133 Reilly St"	2	"House"	895.0	"https://www.domain.com.au/133-reilly-street-lurnea-nsw-2170-2013949734"	29.6
