"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"Bomaderry"	"286 Princes Hwy"	3	"House"	382000	"https://www.realestate.com.au/126351026"	un_known
"Bondi"	"2/27 Flood St"	1	"Unit"		"https://www.realestate.com.au/126426278"	5.9
"Bondi"	"3/23A Bennett St"	1	"Unit"		"https://www.realestate.com.au/126411922"	5.9
"Bondi"	"12/38 Flood St"	2	"Unit"	928500	"https://www.realestate.com.au/126451734"	5.9
"Bondi Beach"	"46/1 Beach Rd"	1	"Unit"	700000	"https://www.realestate.com.au/126426474"	6.8
"Bondi Beach"	"4/40 Lamrock Av"	2	"Unit"	1470000	"https://www.realestate.com.au/126424102"	6.8
"Bondi Junction"	"1/27 Allens Pde"	2	"Unit"	1217000	"https://www.realestate.com.au/126439250"	4.7
"Bondi Junction"	"1301/310 Oxford St"	4	"Unit"		""	4.7
"Bondi Junction"	"17 Denison St"	2	"Unit"		""	4.7
"Bondi Junction"	"1301/310 Penthouse Oxford St"	4	"Unit"		""	4.7
"Bondi Junction"	"1/103 Ebley St"	2	"Unit"	1180000	"https://www.realestate.com.au/126416034"	4.7
"Bondi Junction"	"78 St James Rd"	2	"House"		"https://www.realestate.com.au/126460718"	4.7
"Bossley Park"	"17 Kosciusko St"	4	"House"	990000	"https://www.realestate.com.au/126451542"	29.8
"Bossley Park"	"23 Zadro Av"	4	"House"	1350000	"https://www.realestate.com.au/126451586"	29.8
"Botany"	"34/73 Banksia St"	3	"Unit"	1020000	"https://www.realestate.com.au/126480062"	8.7
"Brighton-le-sands"	"44 Sellwood St"	3	"House"	1750000	"https://www.realestate.com.au/126436138"	11.4
"Broadmeadow"	"12 School St"	3	"House"	630000	""	856
"Broken Hill"	"433 Oxide St"	4	"House"	135000	""	un_known
"Broken Hill"	"42 Nicholls St"	2	"House"		"https://www.realestate.com.au/126475758"	un_known
"Broken Hill"	"48 Morish St"	3	"House"		"https://www.realestate.com.au/126446250"	un_known
"Brookvale"	"13/46 Old Pittwater Rd"	2	"Unit"	840000	"https://www.realestate.com.au/126483186"	12.8
"Buff Point"	"14 Buff Point Av"	1	"House"	588000	"https://www.realestate.com.au/126328874"	118
"Burraneer"	"295 Woolooware Rd"	6	"House"		"https://www.realestate.com.au/126329918"	22.9
"Busby"	"72 Green Valley Rd"	5	"House"	800000	""	31
"Busby"	"17 Trevanna St"	4	"House"	691000	"https://www.realestate.com.au/126388870"	31
"Buxton"	"23A Matcham Rd"	3	"House"		"https://www.realestate.com.au/126406474"	un_known
"Byron Bay"	"2/32 Tennyson St"	2	"Unit"		""	un_known
"Cabramatta"	"7 Links Av"	4	"House"		"https://www.realestate.com.au/126437890"	25.2
"Cabramatta"	"4 Smiths Av"	3	"House"	745000	"https://www.realestate.com.au/126451602"	25.2
"Cabramatta West"	"16 Elva St"	3	"House"	750000	"https://www.realestate.com.au/126478858"	27
"Cambridge Park"	"41 Barker St"	3	"House"		"https://www.realestate.com.au/126448766"	46.3
"Cammeray"	"15/25 Abbott St"	3	"Unit"		"https://www.realestate.com.au/126484134"	5
"Cammeray"	"6/19 Cairo St"	3	"Unit"	1875000	"https://www.realestate.com.au/126423294"	5
"Campbelltown"	"11 Grandview Dr"	4	"House"		"https://www.realestate.com.au/126440450"	42.7
"Campbelltown"	"56/31 Chamberlain St"	2	"Unit"		"https://www.realestate.com.au/126344618"	42.7
"Campsie"	"15 Marlowe St"	4	"House"	1008000	"https://www.realestate.com.au/126433202"	10.7
"Canterbury"	"56 Fore St"	3	"House"	1470000	"https://www.realestate.com.au/126447742"	9.3
"Caringbah"	"3/75 Caringbah Rd"	3	"Unit"		""	21
"Caringbah South"	"16 Loraine Av"	4	"House"	1650000	"https://www.realestate.com.au/126451006"	28
"Caringbah South"	"3/58 Taren Rd"	3	"Unit"	1200000	"https://www.realestate.com.au/126480830"	28
"Caringbah South"	"80 Taren Rd"	4	"House"	1580000	"https://www.realestate.com.au/126397594"	28
"Caringbah South"	"21 Holly St"	5	"House"		"https://www.realestate.com.au/126418026"	28
"Carlingford"	"67/1 Donald St"	3	"Unit"	955000	"https://www.realestate.com.au/122738254"	17.4
"Carlton"	"31 Planthurst Rd"	4	"House"		"https://www.realestate.com.au/126444554"	13.6
"Castle Cove"	"24 Willowie Rd"	5	"House"	1500000	"https://www.realestate.com.au/125505954"	9.2
"Castle Hill"	"10 Warwick Pde"	5	"House"		"https://www.realestate.com.au/126460302"	23.9
"Castle Hill"	"7 Erlestoke Pl"	5	"House"		"https://www.realestate.com.au/126476510"	23.9
"Castle Hill"	"1/15 Hume Av"	2	"Unit"		"https://www.realestate.com.au/126445874"	23.9
"Castle Hill"	"14 Serina Av"	4	"House"		"https://www.realestate.com.au/126442722"	23.9
"Castle Hill"	"4 Highclere Pl"	5	"House"		"https://www.realestate.com.au/126452298"	23.9
"Castle Hill"	"57 David Rd"	4	"House"		"https://www.realestate.com.au/126464426"	23.9
"Castle Hill"	"7 Maybush Wy"	5	"House"		"https://www.realestate.com.au/126477298"	23.9
"Castlecrag"	"72 Sugarloaf Cr"	4	"House"		"https://www.realestate.com.au/126449590"	7.2
"Casula"	"38 Kendall Dr"	5	"House"	980000	"https://www.realestate.com.au/126429490"	29
"Cecil Hills"	"20 Stirling St"	5	"House"		"https://www.realestate.com.au/126433558"	32.7
"Cecil Hills"	"6B Tudor Cr"	4	"House"		"https://www.realestate.com.au/126440510"	32.7
"Chatswood"	"15 Park Av"	4	"House"	2520000	"https://www.realestate.com.au/126419962"	8.2
"Chatswood"	"161/809 Pacific Hwy"	2	"Unit"		"https://www.realestate.com.au/126476322"	8.2
"Chatswood"	"37/14 Freeman Rd"	2	"Unit"		"https://www.realestate.com.au/126478850"	8.2
"Cheltenham"	"9 Cobran Rd"	4	"House"	1800000	"https://www.realestate.com.au/126447458"	16.6
"Chester Hill"	"15A Wingara St"	4	"House"		"https://www.realestate.com.au/126401030"	19.1
"Chester Hill"	"53 Dorothy St"	2	"House"	732000	"https://www.realestate.com.au/126484442"	19.1
"Chippendale"	"50 City Rd"	5	"House"		"https://www.realestate.com.au/126404082"	2.2
"Clovelly"	"7 Shackel Av"	4	"House"		""	7.2
"Clovelly"	"9 Vale St"	4	"House"	2665000	"https://www.realestate.com.au/126435678"	7.2
"Cobaki"	"363 Cobaki Rd"	4	"House"	875000	"https://www.realestate.com.au/126353654"	un_known
"Coffs Harbour"	"93 Argyll St"	3	"House"		""	un_known
"Collaroy"	"8/1211 Pittwater Rd"	2	"Unit"	955000	"https://www.realestate.com.au/126484398"	16.6
"Collaroy"	"3/1A Stuart St"	2	"Unit"		"https://www.realestate.com.au/126300014"	16.6
"Collaroy"	"60 Suffolk Av"	4	"House"		""	16.6
"Collaroy"	"27/17 Frazer St"	2	"Unit"	890000	"https://www.realestate.com.au/126473010"	16.6
"Collaroy"	"25/17 Frazer St"	2	"Unit"	820000	"https://www.realestate.com.au/126472998"	16.6
"Collaroy Plateau"	"46 Edgecliffe Bvd"	4	"House"		"https://www.realestate.com.au/126420946"	un_known
"Collaroy Plateau"	"134 Anzac Av"	3	"House"	1640000	"https://www.realestate.com.au/126400646"	un_known
"Como"	"12 Bulumin St"	3	"House"	1009000	"https://www.realestate.com.au/126466162"	19.9
"Como"	"230 Oyster Bay Rd"	4	"House"		"https://www.realestate.com.au/126441926"	19.9
"Concord"	"21 Macnamara Av"	4	"House"		"https://www.realestate.com.au/126476546"	9.6
"Concord"	"78 Brays Rd"	3	"House"		"https://www.realestate.com.au/126418678"	9.6
"Concord"	"28 Sydney St"	4	"House"	1950000	"https://www.realestate.com.au/126461346"	9.6
"Condell Park"	"332 Marion St"	3	"House"		"https://www.realestate.com.au/126444494"	19
"Condell Park"	"324 Marion St"	4	"House"	905000	"https://www.realestate.com.au/126449946"	19
"Connells Point"	"5/28 Homedale Cr"	4	"Unit"	994000	"https://www.realestate.com.au/126406170"	17.6
"Coogee"	"145 Brook St"	5	"House"		"https://www.realestate.com.au/126259066"	7.4
"Coogee"	"2 Arcadia St"	3	"House"		"https://www.realestate.com.au/126432046"	7.4
"Coogee"	"7/12 Alexander St"	3	"Unit"	1810000	"https://www.realestate.com.au/126369482"	7.4
"Cooks Hill"	"11 Railway St"	3	"House"	1215000	"https://www.realestate.com.au/126487306"	un_known
"Cooks Hill"	"1/17 Dawson St"	3	"Unit"	975000	"https://www.realestate.com.au/126419718"	un_known
"Copacabana"	"126 Del Monte Pl"	3	"House"	705000	"https://www.realestate.com.au/126432098"	46.8
"Cremorne"	"9 Levick St"	4	"House"		"https://www.realestate.com.au/126458222"	4.8
"Cremorne"	"2/19 Wonga Rd"	3	"Unit"		"https://www.realestate.com.au/126414334"	4.8
"Cremorne"	"4/3 Reed St"	3	"Unit"	1457000	"https://www.realestate.com.au/126416066"	4.8
"Cronulla"	"3/2 Burke Rd"	3	"Unit"	1566800	""	21.1
"Cronulla"	"12 Sunset Av"	3	"House"		"https://www.realestate.com.au/126470682"	21.1
"Cronulla"	"4/48 Seaview St"	2	"Unit"		"https://www.realestate.com.au/126463958"	21.1
"Croydon"	"17/10 Grosvenor St"	2	"Unit"	835000	"https://www.realestate.com.au/126363814"	8.7
"Croydon"	"25 Albert Cr"	4	"House"		"https://www.realestate.com.au/126398374"	8.7
"Croydon Park"	"1 Mitchell St"	0.5	"House"		""	9.6
"Croydon Park"	"22 Waratah St"	4	"House"		"https://www.realestate.com.au/126437626"	9.6
"Croydon Park"	"33 Fountain Av"	3	"House"	1530000	"https://www.realestate.com.au/126437594"	9.6
"Croydon Park"	"53 Balmoral Av"	5	"House"	1950000	"https://www.realestate.com.au/126418226"	9.6
"Cudgen"	"351 Cudgen Rd"	3	"House"	1150000	"https://www.realestate.com.au/126436514"	un_known
"Curl Curl"	"49 Curl Curl Pde"	3	"House"	1925000	"https://www.realestate.com.au/126475258"	13.6
"Curl Curl"	"43 Brighton St"	4	"House"	3370000	"https://www.realestate.com.au/126451194"	13.6
"Darlinghurst"	"79/15 Boundary St"	2	"Unit"		"https://www.realestate.com.au/126382222"	1.8
"Darlinghurst"	"13/107 Oxford St"	1	"Unit"		"https://www.realestate.com.au/126470562"	1.8
"Darlinghurst"	"307/1 Francis St"	1	"Unit"	818000	"https://www.realestate.com.au/126476478"	1.8
"Dee Why"	"1/77 Dee Why Pde"	2	"Unit"	875000	"https://www.realestate.com.au/126406906"	14.6
"Dee Why"	"10/70 Oaks Av"	2	"Unit"	850000	"https://www.realestate.com.au/126473082"	14.6
"Dee Why"	"7/100 Oaks Av"	2	"Unit"	860000	"https://www.realestate.com.au/126454998"	14.6
"Dolans Bay"	"6 Wistaria St"	2	"House"		""	22.7
"Double Bay"	"3/531 New South Head Rd"	2	"Unit"		"https://www.realestate.com.au/126425074"	3.6
"Drummoyne"	"6/20 Collingwood St"	2	"Unit"		"https://www.realestate.com.au/126423326"	5.2
"Drummoyne"	"34 College St"	3	"House"	2060000	"https://www.realestate.com.au/126428686"	5.2
"Dubbo"	"31 Fitzhill Pde"	3	"House"	215000	"https://www.realestate.com.au/126338658"	un_known
"Dubbo"	"23 Aldrin Av"	3	"House"		"https://www.realestate.com.au/126298470"	un_known
"Dubbo"	"1 Mary St"	4	"House"	464000	""	un_known
"Dulwich Hill"	"10/753 New Canterbury Rd"	2	"Unit"		"https://www.realestate.com.au/126383074"	7.2
"Dulwich Hill"	"63 Weston St"	2	"House"		"https://www.realestate.com.au/126437142"	7.2
"Dulwich Hill"	"13/225 Denison Rd"	1	"Unit"	540000	"https://www.realestate.com.au/126378750"	7.2
"Dundas Valley"	"22 Cox Cr"	3	"House"	1150000	""	16.1
"Dundas Valley"	"16 Cox Cr"	4	"House"	1420000	"https://www.realestate.com.au/126385874"	16.1
"Earlwood"	"15/3 Bass Rd"	2	"Unit"	855000	"https://www.realestate.com.au/126440482"	9.9
"East Ballina"	"1/4 The Terrace"	3	"Unit"	605000	""	un_known
"East Ballina"	"25 Anderson St"	4	"House"		""	un_known
"East Ryde"	"3 Rodney St"	3	"House"		"https://www.realestate.com.au/126432890"	8.6
"East Tamworth"	"51 Griffin Av"	3	"House"		"https://www.realestate.com.au/126423682"	un_known
"Eastlakes"	"12/20 Barber Av"	2	"Unit"	706000	"https://www.realestate.com.au/126417338"	6.5
"Eastwood"	"9 Woorang St"	3	"House"	1805000	"https://www.realestate.com.au/126468942"	14.5
"Eastwood"	"15 Wentworth Rd"	5	"House"		"https://www.realestate.com.au/126461738"	14.5
"Eastwood"	"47 Irene Cr"	3	"House"	1400000	"https://www.realestate.com.au/126449230"	14.5
"Edgecliff"	"4/166 New South Head Rd"	2	"Unit"		"https://www.realestate.com.au/126424058"	2.9
"Eglinton"	"38 Alexander St"	3	"House"	400000	"https://www.realestate.com.au/126425170"	un_known
"Elanora Heights"	"15 Allawah Av"	4	"House"	1710000	"https://www.realestate.com.au/126473106"	20.3
"Elanora Heights"	"35 Koorangi Av"	4	"House"	1640000	"https://www.realestate.com.au/126480034"	20.3
"Enmore"	"45 Marian St"	3	"House"		"https://www.realestate.com.au/126452126"	4.9
"Enmore"	"32 Francis St"	2	"House"	1300000	"https://www.realestate.com.au/126441950"	4.9
"Epping"	"3/4 Grandview Pde"	3	"Unit"	1490000	"https://www.realestate.com.au/126426522"	15.6
"Epping"	"85A Essex St"	4	"House"		"https://www.realestate.com.au/126393870"	15.6
"Epping"	"33A Hillcrest Av"	4	"House"		"https://www.realestate.com.au/126460298"	15.6
"Erina"	"7 Day Dawn Pl"	5	"House"		""	un_known
"Ermington"	"37 Trumble Av"	4	"House"		"https://www.realestate.com.au/126381902"	15.3
"Ermington"	"31 Nordica St"	3	"House"		"https://www.realestate.com.au/126459950"	15.3
"Erowal Bay"	"24 First Av"	3	"House"		"https://www.realestate.com.au/125328102"	un_known
"Erskineville"	"41/21 Coulson St"	2	"Unit"	810000	"https://www.realestate.com.au/126464018"	4.2
"Fairfield"	"22 Churchill St"	3	"House"	950000	"https://www.realestate.com.au/126381710"	23.2
"Fairfield East"	"23 Mitchell St"	4	"House"		"https://www.realestate.com.au/126342278"	21.2
"Fairfield Heights"	"83 Dawson St"	3	"House"		"https://www.realestate.com.au/126440502"	24.8
"Fairfield Heights"	"42 Karabar St"	4	"House"	710000	"https://www.realestate.com.au/126448778"	24.8
"Fairfield Heights"	"122 Camden St"	6	"House"	1250000	"https://www.realestate.com.au/126504570"	24.8
"Fairfield West"	"6 Warrumbungle St"	3	"House"		"https://www.realestate.com.au/126440506"	26.3
"Fairfield West"	"1 Canobolas St"	3	"House"	675000	"https://www.realestate.com.au/126440542"	26.3
"Fairfield West"	"26 Sadlier Cr"	5	"House"		"https://www.realestate.com.au/126397486"	26.3
"Fairfield West"	"24 Gurney Cr"	4	"House"	820000	"https://www.realestate.com.au/126454794"	26.3
"Fairfield West"	"6 Van Dieman Cr"	3	"House"	685000	"https://www.realestate.com.au/126452174"	26.3
"Fairfield West"	"10 Isis St"	3	"House"		"https://www.realestate.com.au/126436714"	26.3
"Fairfield West"	"13 Lavender Pl"	4	"House"		"https://www.realestate.com.au/126452202"	26.3
"Falls Creek"	"31A Sinclair Rd"	4	"House"		"https://www.realestate.com.au/126256078"	un_known
"Farmborough Heights"	"6 Loch Lomond Av"	4	"House"		"https://www.realestate.com.au/126442794"	101
"Federal"	"111 Coorabell Rd"	6	"House"	2100000	"https://www.realestate.com.au/126290630"	un_known
"Figtree"	"10 Morinda Cl"	5	"House"	1451100	"https://www.realestate.com.au/126436162"	97
"Five Dock"	"19 Newcastle St"	3	"House"	1870000	"https://www.realestate.com.au/126458114"	7.1
"Five Dock"	"51 Harris Rd"	2	"House"		"https://www.realestate.com.au/126447074"	7.1
"Five Dock"	"414/4 Garfield St"	2	"Unit"		"https://www.realestate.com.au/126448106"	7.1
"Forbes"	"21 Kent St"	5	"House"		"https://www.realestate.com.au/126311218"	379
"Forestville"	"681 Warringah Rd"	2	"House"		"https://www.realestate.com.au/502548362"	11.7
"Forestville"	"79 Melwood Av"	5	"House"		"https://www.realestate.com.au/126353846"	11.7
"Forresters Beach"	"12 Kalakau Av"	5	"House"	1920000	"https://www.realestate.com.au/126436106"	98
"Frenchs Forest"	"3A Kens Rd"	4	"House"	1690000	"https://www.realestate.com.au/126473246"	13
"Freshwater"	"19/36 Cavill St"	2	"Unit"	760000	"https://www.realestate.com.au/126480254"	18
"Freshwater"	"7 Marlborough Av"	4	"House"		"https://www.realestate.com.au/126462058"	18
"Galston"	"41 Hakea Cr"	4	"House"	1200000	""	28.3
"Gladesville"	"106 Pittwater Rd"	3	"House"		"https://www.realestate.com.au/126432214"	8.1
"Gladesville"	"16 Windeyer Av"	4	"House"	2000000	"https://www.realestate.com.au/126463974"	8.1
"Gladesville"	"25 Brereton St"	4	"House"	2700000	"https://www.realestate.com.au/126402646"	8.1
"Gladesville"	"25 Westminster Rd"	3	"House"	1980000	"https://www.realestate.com.au/126469054"	8.1
"Glenfield"	"11 Neva St"	4	"House"	915000	"https://www.realestate.com.au/126429486"	31.1
"Glenmore Park"	"6 Acacia Av"	4	"House"	776000	"https://www.realestate.com.au/126443306"	un_known
"Gordon"	"66/35 Dumaresq St"	1	"Unit"	670000	""	13.4
"Goulburn"	"27 Lagoon St"	3	"House"	391000	"https://www.realestate.com.au/126461334"	un_known
"Granville"	"59 John St"	4	"House"	1350000	"https://www.realestate.com.au/123995430"	18.5
"Granville"	"27 Oneill St"	1	"House"	845000	"https://www.realestate.com.au/126442222"	18.5
"Green Valley"	"25 Lorikeet Cr"	4	"House"		"https://www.realestate.com.au/126475806"	31.7
"Greenacre"	"38 Rea St"	4	"House"		""	14.5
"Greenfield Park"	"4 Apollo St"	4	"House"		"https://www.realestate.com.au/126451302"	29.3
"Greenhills Beach"	"37 Whitehaven St"	4	"House"	2105000	""	un_known
"Greenwich"	"9 Gore St"	4	"House"		""	4.4
"Greystanes"	"6 Carnation St"	3	"House"	750000	"https://www.realestate.com.au/126408130"	24
"Greystanes"	"142 Gardenia Pde"	5	"House"	1050000	"https://www.realestate.com.au/126440058"	24
"Greystanes"	"54 Whalans Rd"	4	"House"		"https://www.realestate.com.au/126440670"	24
"Griffith"	"2 Muir Pl"	3	"House"		""	574
"Griffith"	"4A Jackman Pl"	3	"House"		"https://www.realestate.com.au/126449942"	574
"Griffith"	"21 Waugh St"	5	"House"		"https://www.realestate.com.au/126471010"	574
"Griffith"	"17 Turnell St"	3	"House"	291000	""	574
"Griffith"	"16 Manera St"	4	"House"	392000	""	574
"Griffith"	"3 Kywong St"	3	"House"		"https://www.realestate.com.au/126446222"	574
"Guildford"	"16 Donnelly St"	2	"House"	745000	"https://www.realestate.com.au/126440890"	20.5
"Guildford"	"170 Robertson St"	3	"House"	832000	"https://www.realestate.com.au/126453326"	20.5
"Guildford"	"350 Railway Tce"	1	"House"		"https://www.realestate.com.au/126474586"	20.5
"Guildford"	"6/339 Woodville Rd"	4	"Unit"		"https://www.realestate.com.au/126441930"	20.5
"Guildford"	"17 Adam St"	3	"House"	795000	"https://www.realestate.com.au/126459874"	20.5
"Gulmarrad"	"4 Boundary Rd"	4	"House"		"https://www.realestate.com.au/126380454"	un_known
"Gunnedah"	"14 Banksia Pl"	4	"House"	400000	""	437
"Gunnedah"	"19 Breen St"	5	"House"		"https://www.realestate.com.au/126382258"	437
"Gunnedah"	"23 Booloocooroo Rd"	4	"House"		"https://www.realestate.com.au/124543822"	437
"Gymea"	"1/8 Bonnie View St"	3	"Unit"		"https://www.realestate.com.au/126497178"	21.6
"Gymea Bay"	"51 Arcadia Av"	3	"House"		"https://www.realestate.com.au/126440746"	23
