"Suburb","Address",Bedroom,"Type",Price,"Link"
"Mosman","12 Cobbittee St",6,"House",,"https://www.realestate.com.au/126133482"
"Mosman","2/4 Rawson St",3,"Unit",,"https://www.realestate.com.au/126095178"
"Mount Druitt","44 Callagher St",7,"House",,"https://www.realestate.com.au/126147638"
"Mount Lewis","3 Robertson Cr",3,"House",,""
"Mount Pritchard","5 Barook Pl",3,"House",740,"https://www.realestate.com.au/126123926"
"Mount Pritchard","9 Gruner Pl",3,"House",665,"https://www.realestate.com.au/126126442"
"Mount Pritchard","134 Meadows Rd",3,"House",,"https://www.realestate.com.au/126007434"
"Mount Pritchard","134B Meadows Rd",3,"House",,"https://www.realestate.com.au/126007434"
"Mount Saint Thomas","173 Gladstone Av",4,"House",637,"https://www.realestate.com.au/126118810"
"Mount Warrigal","6 Bruce Av",3,"House",550,"https://www.realestate.com.au/126117702"
"Naremburn","1 Francis St",4,"House",,"https://www.realestate.com.au/126126866"
"Narrabeen","11/115 Ocean St",2,"Unit",,"https://www.realestate.com.au/126146686"
"Narrabeen","146 Fuller St",5,"House",2210,"https://www.realestate.com.au/126135610"
"Narromine","94 Dulla Dulla Rd",5,"House",1670,""
"Neutral Bay","7/4 Lindsay St",2,"Unit",1300,"https://www.realestate.com.au/126107882"
"Neutral Bay","301/15 Wyagdon St",1,"Unit",,"https://www.realestate.com.au/126131106"
"Neutral Bay","1/40 Wycombe Rd",5,"House",3400,"https://www.realestate.com.au/126075006"
"Newcastle","6/122 Hunter St",1,"Unit",,"https://www.realestate.com.au/125817246"
"Newcastle","15 Brown St",3,"House",950,"https://www.realestate.com.au/126176142"
"Newington","21 Henricks Av",3,"House",1700,"https://www.realestate.com.au/126113362"
"Newtown","29 Alice St",3,"House",,"https://www.realestate.com.au/126065994"
"Newtown","33 Reiby St",2,"House",1322,"https://www.realestate.com.au/126128058"
"Newtown","18/1A Gowrie St",2,"Unit",1150,"https://www.realestate.com.au/126131466"
"Normanhurst","5 Huddart Av",3,"House",,"https://www.realestate.com.au/126110754"
"Normanhurst","21 Knox Pl",5,"House",,"https://www.realestate.com.au/126110802"
"North Balgowlah","9 Woodbine St",4,"House",,"https://www.realestate.com.au/126124846"
"North Balgowlah","8 Yamba St",5,"House",,"https://www.realestate.com.au/126123542"
"North Balgowlah","13 Tottenham St",4,"House",,"https://www.realestate.com.au/126145962"
"North Bondi","8/97 Hastings Pde",1,"Unit",1160,""
"North Bondi","4/8 Wairoa Av",2,"Unit",1640,"https://www.realestate.com.au/126098510"
"North Bondi","108 Blair St",3,"House",,"https://www.realestate.com.au/126101318"
"North Curl Curl","112 Headland Rd",5,"House",2255,""
"North Manly","570 Pittwater Rd",3,"House",1450,"https://www.realestate.com.au/126144186"
"North Narrabeen","101 Taiyul Rd",4,"House",,"https://www.realestate.com.au/126182838"
"North Parramatta","18 Bowden St",6,"House",,"https://www.realestate.com.au/126019254"
"North Parramatta","70 Fennell St",3,"House",1620,"https://www.realestate.com.au/126075846"
"North Rocks","204 North Rocks Rd",3,"House",1100,"https://www.realestate.com.au/126110318"
"North Rocks","35 Stirling Av",3,"House",,"https://www.realestate.com.au/126121002"
"North Ryde","20 Kokoda St",3,"House",1950,"https://www.realestate.com.au/126131534"
"North Ryde","8 Tobruk St",2,"House",1900,"https://www.realestate.com.au/126134922"
"North Strathfield","7J/19 George St",2,"Unit",800,"https://www.realestate.com.au/126128294"
"North Sydney","21/7 Berry St",2,"Unit",1088,"https://www.realestate.com.au/126129458"
"North Sydney","11 Doris St",3,"House",2600,"https://www.realestate.com.au/126140306"
"North Sydney","606/245 Pacific Hwy",2,"Unit",,"https://www.realestate.com.au/126139298"
"North Sydney","8/267 Miller St",2,"Unit",,"https://www.realestate.com.au/126117650"
"North Sydney","6/144 High St",2,"Unit",1450,"https://www.realestate.com.au/126142366"
"North Turramurra","32 Kedumba Cr",5,"House",,"https://www.realestate.com.au/126069010"
"Northbridge","223 Sailors Bay Rd",3,"House",,"https://www.realestate.com.au/126088758"
"Northwood","5 Fleming St",4,"House",,"https://www.realestate.com.au/126090578"
"Oak Flats","55 Horsley Rd",4,"House",1541,"https://www.realestate.com.au/126114514"
"Oatley","8/29 Rosa St",2,"Unit",,"https://www.realestate.com.au/126111502"
"Oatley","3/53 Rosa St",2,"Unit",805,"https://www.realestate.com.au/126132958"
"Oatley","94 Gungah Bay Rd",3,"House",1432,"https://www.realestate.com.au/126133602"
"Oatley","15 Ada St",3,"House",1800,"https://www.realestate.com.au/126124002"
"Orchard Hills","82 Kent Rd",4,"House",,"https://www.realestate.com.au/126039158"
"Oxley Park","1/77 Canberra St",3,"Unit",,"https://www.realestate.com.au/126158778"
"Paddington","23 Wentworth St",2,"Unit",1750,"https://www.realestate.com.au/126054262"
"Paddington","175 Glenmore Rd",4,"House",2375,"https://www.realestate.com.au/126141614"
"Padstow","3/82 Iberia St",3,"Unit",,"https://www.realestate.com.au/126119882"
"Palmwoods","202 Palmwoods Rd",2,"House",,"https://www.realestate.com.au/126085770"
"Panania","73 Picnic Point Rd",4,"House",1180,"https://www.realestate.com.au/126176386"
"Panania","10 Phillip St",3,"House",1285,"https://www.realestate.com.au/126176258"
"Parramatta","16 Oak St",4,"House",,""
"Paterson","13 Duke St",4,"House",931,"https://www.realestate.com.au/125938742"
"Peakhurst","81 Bonds Rd",3,"House",960,"https://www.realestate.com.au/126130478"
"Peakhurst","19 Pearce Av",2,"House",1400,"https://www.realestate.com.au/126117674"
"Peakhurst","20A Rona St",3,"House",1060,"https://www.realestate.com.au/126072646"
"Peakhurst","11/6 Peake Pde",4,"Unit",1050,"https://www.realestate.com.au/126149358"
"Peakhurst","13 Pearce Av",3,"House",1600,"https://www.realestate.com.au/126117690"
"Peakhurst Heights","4 Jinna Rd",5,"House",1110,"https://www.realestate.com.au/126141086"
"Peakhurst Heights","13 Peace Av",3,"House",1600,""
"Pemulwuy","23 Bulbi St",5,"House",1040,"https://www.realestate.com.au/126097170"
"Penrith","307 Jamison Rd",3,"House",,"https://www.realestate.com.au/126068026"
"Penrith","195 Richmond Rd",3,"House",610,""
"Penshurst","2 Stephen St",5,"House",1600,"https://www.realestate.com.au/126138254"
"Petersham","19/49 New Canterbury Rd",1,"Unit",695,"https://www.realestate.com.au/126109038"
"Phillip Bay","28 Elaroo Av",4,"House",2700,"https://www.realestate.com.au/126117654"
"Picnic Point","21A Thomas St",4,"House",,"https://www.realestate.com.au/126112690"
"Plumpton","10 Flora St",7,"House",1316,"https://www.realestate.com.au/126062890"
"Port Hacking","4 Walker Rd",3,"House",1420,"https://www.realestate.com.au/126131130"
"Port Hacking","16 Moombara Cr",3,"House",1870,"https://www.realestate.com.au/126129418"
"Port Macquarie","4/27 Wyandra Cr",2,"Unit",,"https://www.realestate.com.au/126128638"
"Port Macquarie","17 Strawberry Rd",4,"House",,"https://www.realestate.com.au/125455462"
"Port Macquarie","62 Hastings River Dr",3,"House",,"https://www.realestate.com.au/126050054"
"Port Macquarie","1/9 Denham St",2,"Unit",,"https://www.realestate.com.au/126043214"
"Port Macquarie","1 Dryandra Pl",3,"House",502,"https://www.realestate.com.au/126050086"
"Port Macquarie","5 Curlew Cl",4,"House",555,"https://www.realestate.com.au/126066754"
"Port Macquarie","52 Herschell St",3,"House",,"https://www.realestate.com.au/126030622"
"Port Macquarie","81 Gore St",3,"House",,"https://www.realestate.com.au/126085010"
"Port Macquarie","15 Braeroy Dr",4,"House",,"https://www.realestate.com.au/126063774"
"Port Macquarie","223/68 Pacific Dr",2,"Unit",,"https://www.realestate.com.au/126190474"
"Potts Point","806/2 Springfield Av",1,"Unit",,"https://www.realestate.com.au/125855442"
"Punchbowl","53 Wattle St",4,"House",,"https://www.realestate.com.au/125861786"
"Punchbowl","48 Augusta St",4,"House",1720,"https://www.realestate.com.au/126115218"
"Pymble","5 Beechworth Rd",4,"House",,"https://www.realestate.com.au/126137426"
"Pymble","22 Hope St",4,"House",2100,"https://www.realestate.com.au/126039350"
"Pyrmont","206/320 Harris St",2,"Unit",1120,""
"Pyrmont","16/2 Bunn St",2,"Unit",1065,"https://www.realestate.com.au/126140062"
"Quakers Hill","12 Sampson Cr",5,"House",811,""
"Quakers Hill","4 Peony Pl",3,"House",,"https://www.realestate.com.au/126108966"
"Queenscliff","4/89 Queenscliff Rd",2,"Unit",1070,"https://www.realestate.com.au/126105586"
"Ramsgate","22 Macdonald St",3,"House",,"https://www.realestate.com.au/126105814"
"Ramsgate Beach","203/154 Ramsgate Rd",2,"Unit",,"https://www.realestate.com.au/126129370"
"Randwick","18/9 William St",2,"Unit",,"https://www.realestate.com.au/126099458"
"Randwick","2/219 Darley Rd",2,"Unit",,"https://www.realestate.com.au/126083066"
"Randwick","5/70 Perouse Rd",2,"Unit",,"https://www.realestate.com.au/126084294"
"Randwick","10 Canberra St",4,"House",,"https://www.realestate.com.au/126119342"
"Randwick","4/7 Mulwarree Av",2,"Unit",,"https://www.realestate.com.au/126126826"
"Randwick","70A Carrington Rd",3,"House",1848,"https://www.realestate.com.au/126117706"
"Randwick","55 Hendy Av",4,"House",,"https://www.realestate.com.au/126154186"
"Randwick","11/2 Frances St",1,"Unit",820,"https://www.realestate.com.au/126139266"
"Redfern","21/153 George St",2,"Unit",,"https://www.realestate.com.au/126012366"
"Redfern","12/12 Chelsea St",1,"Unit",460,"https://www.realestate.com.au/126008218"
"Redfern","199 Regent St",7,"House",1910,""
"Redfern","22 Young St",3,"House",1700,"https://www.realestate.com.au/126082530"
"Revesby","3/46 Turvey St",3,"Unit",715,"https://www.realestate.com.au/126039202"
"Revesby","4/65 Vega St",3,"Unit",815,"https://www.realestate.com.au/126151466"
"Revesby Heights","26A Sandakan Rd",4,"House",,"https://www.realestate.com.au/126119874"
"Rhodes","63 Llewellyn St",5,"House",,"https://www.realestate.com.au/126117850"
"Rockdale","30/2 Ashton St",2,"Unit",662,"https://www.realestate.com.au/126117646"
"Rose Bay","1/637 New South Head Rd",2,"Unit",1262,"https://www.realestate.com.au/126111534"
"Rose Bay","1/56 Chaleyer St",3,"Unit",,"https://www.realestate.com.au/126044342"
"Rose Bay","1/86 Chaleyer St",2,"House",2000,""
"Rosebery","32 Trevilyan Av",3,"House",2302,"https://www.realestate.com.au/126131154"
"Roselands","5A Daisy St",5,"House",1295,"https://www.realestate.com.au/126117066"
"Roselands","6/297 King Georges Rd",3,"Unit",,""
"Roselands","32 Canarys Rd",4,"House",1253,"https://www.realestate.com.au/126142302"
"Rosemeadow","9 Jessica Pl",4,"House",,"https://www.realestate.com.au/126110398"
"Roseville","66 Macquarie St",3,"House",,"https://www.realestate.com.au/126141454"
"Rozelle","101/118 Terry St",3,"Unit",1670,""
"Rushcutters Bay","401/76 Roslyn Gdn",7,"Unit",550,"https://www.realestate.com.au/125940934"
"Rushcutters Bay","12/2 Waratah St",2,"Unit",,"https://www.realestate.com.au/126011722"
"Rydalmere","49 Primrose Av",3,"House",1525,"https://www.realestate.com.au/126095542"
"Ryde","5 Squire St",3,"House",2050,"https://www.realestate.com.au/126037566"
"Ryde","93 Lane Cove Rd",5,"House",,""
"Ryde","11 Hancott St",3,"House",1600,"https://www.realestate.com.au/126131586"
"Ryde","17 Clayton St",2,"House",1780,"https://www.realestate.com.au/126142502"
"Sadleir","111 Cartwright Av",3,"House",1020,""
"San Remo","41 Highview Av",3,"House",472,"https://www.realestate.com.au/126120194"
"Sans Souci","7/6 Ida St",2,"Unit",815,"https://www.realestate.com.au/126105638"
"Sans Souci","4/178 Chuter Av",1,"Unit",,"https://www.realestate.com.au/126137214"
"Sans Souci","1 Tonbridge St",3,"House",1410,"https://www.realestate.com.au/126139354"
"Sans Souci","2/19 Meriel St",3,"Unit",1200,"https://www.realestate.com.au/126122338"
"Seaforth","3 Jenner St",7,"House",,"https://www.realestate.com.au/126135062"
"Seaforth","2/2A Fromelles Av",3,"Unit",,"https://www.realestate.com.au/126122186"
"Seven Hills","16 Terry Av",4,"House",729,"https://www.realestate.com.au/126121298"
"Shellharbour","5/2 Surf Rd",3,"Unit",,"https://www.realestate.com.au/126069850"
"Smithfield","6 Kilkenny Av",3,"House",725,"https://www.realestate.com.au/126111346"
"Smithfield","126 Dublin St",7,"House",1600,"https://www.realestate.com.au/126098642"
"South Hurstville","12/10 Kairawa St",2,"Unit",700,"https://www.realestate.com.au/126133506"
"St Ives","16 Hayle St",4,"House",,""
"St Ives","17 Hillcrest Dr",3,"House",,"https://www.realestate.com.au/126117758"
"St Ives","34 Flinders Av",5,"House",,"https://www.realestate.com.au/126103886"
"St Ives","62 Memorial Av",3,"House",2120,"https://www.realestate.com.au/126120254"
"St Ives","52 Hunter Av",4,"House",2075,"https://www.realestate.com.au/126144326"
"St Ives","56 Hayle St",5,"House",,"https://www.realestate.com.au/126089782"
"St Ives Chase","57 Dalton Rd",5,"House",1860,"https://www.realestate.com.au/126057326"
"St Johns Park","1 Buranda Cr",3,"House",,""
"St Johns Park","20 Yeronga Cl",3,"House",,"https://www.realestate.com.au/126116630"
"St Leonards","1107/48 Atchison St",3,"Unit",,"https://www.realestate.com.au/126139358"
"St Peters","13A Barwon Park Rd",3,"House",1525,"https://www.realestate.com.au/126139730"
"Stanhope Gardens","37 Aldridge St",3,"House",,"https://www.realestate.com.au/126137858"
"Stanwell Tops","12 Longview Cr",4,"House",,"https://www.realestate.com.au/126090066"
"Stockton","168 Douglas St",3,"House",609,"https://www.realestate.com.au/126111266"
"Strathfield","12/1 Elva St",3,"Unit",1180,"https://www.realestate.com.au/126087298"
"Strathfield","73 Newton Rd",4,"House",5500,"https://www.realestate.com.au/126047034"
"Strathfield","31 Newton Rd",4,"House",3390,""
"Strathfield South","108 Dean St",2,"House",,"https://www.realestate.com.au/126097750"
"Summer Hill","4/91 Smith St",2,"Unit",,"https://www.realestate.com.au/126126678"
"Summer Hill","7 Junction Rd",3,"House",,"https://www.realestate.com.au/126124558"
"Surry Hills","18/679 Bourke St",1,"Unit",,"https://www.realestate.com.au/126108646"
"Surry Hills","115 Wilton St",2,"House",1250,"https://www.realestate.com.au/126118962"
"Surry Hills","50 Nickson St",3,"House",1975,"https://www.realestate.com.au/126157426"
"Surry Hills","23/253 Goulburn St",2,"Unit",,"https://www.realestate.com.au/126126686"
"Surry Hills","16/11 Flinders St",1,"Unit",550,"https://www.realestate.com.au/126133378"
"Surry Hills","18/517 Elizabeth St",1,"Unit",725,"https://www.realestate.com.au/126121510"
"Sutherland","9/23 Gray St",2,"Unit",,"https://www.realestate.com.au/126126478"
"Sutherland","19/6 Gray St",2,"Unit",667,"https://www.realestate.com.au/126141398"
"Sydney","2101/187 Liverpool St",2,"Unit",,"https://www.realestate.com.au/126111522"
"Sydney","2101/281 Elizabeth St",2,"Unit",,"https://www.realestate.com.au/126086662"
"Sydney","5203/101 Bathurst St",3,"Unit",3360,"https://www.realestate.com.au/125924230"
"Sydney","2101/185 Liverpool St",2,"Unit",,""
"Sydney Olympic Park","611/1 Australia Av",2,"Unit",,"https://www.realestate.com.au/126143506"
"Sylvania","5/6 Mowbray St",3,"Unit",850,"https://www.realestate.com.au/126196722"
"Sylvania","1 Chester St",3,"House",,"https://www.realestate.com.au/126133686"
"Talofa","851 Bangalow Rd",4,"House",1575,"https://www.realestate.com.au/126028634"
"Tempe","6 Foreman St",3,"House",1200,"https://www.realestate.com.au/126129690"
"Tennyson Point","118 Morrison Rd",5,"House",2260,"https://www.realestate.com.au/126098974"
"Terrey Hills","1 Jamberoo Av",5,"House",,"https://www.realestate.com.au/126121586"
"Terrigal","3/9 Hillcrest St",3,"Unit",,"https://www.realestate.com.au/126009290"
"Terrigal","39 Ogilvie St",4,"House",1080,"https://www.realestate.com.au/126043194"
"The Hill","12 Mccormack St",3,"House",920,"https://www.realestate.com.au/126123478"
"The Rock","3822 Lockhart The Rock Rd",3,"House",382,"https://www.realestate.com.au/126137090"
"Thirroul","11 Mason St",4,"House",,"https://www.realestate.com.au/126128286"
"Thirroul","14A Pass Av",4,"House",1400,"https://www.realestate.com.au/126112946"
"Thornleigh","27 Oakleigh Av",4,"House",1862,"https://www.realestate.com.au/126137726"
"Thornleigh","42 Yaralla Cr",4,"House",1912,"https://www.realestate.com.au/126138706"
"Thrumster","24 Menzies St",4,"House",,"https://www.realestate.com.au/126096230"
"Thrumster","2/1 Boltwood Wy",3,"Unit",,"https://www.realestate.com.au/125393834"
"Tocumwal","3 Browne St",3,"House",335,""
"Tomakin","11 Dawarra St",5,"House",,"https://www.realestate.com.au/126025174"
"Turramurra","1 Avalon St",4,"House",,"https://www.realestate.com.au/126094050"
"Turramurra","22 Monteith St",4,"House",,"https://www.realestate.com.au/126094782"
"Turramurra","4 Wiltshire Pl",4,"House",2200,"https://www.realestate.com.au/126115914"
"Turramurra","53 Kissing Point Rd",4,"House",,"https://www.realestate.com.au/126094894"
"Turramurra","60A Warrangi St",5,"House",,"https://www.realestate.com.au/126092874"
"Turramurra","9/10 Kissing Point Rd",2,"Unit",950,"https://www.realestate.com.au/126148682"
"Turvey Park","20 Norman St",3,"House",416,"https://www.realestate.com.au/126128754"
"Ulmarra","54 Coldstream St",2,"House",96,"https://www.realestate.com.au/126118650"
"Ulmarra","56 Coldstream St",3,"House",,"https://www.realestate.com.au/126116146"
"Unanderra","50 Central Rd",3,"House",730,"https://www.realestate.com.au/126108042"
"Unanderra","65 Beverley Av",3,"House",630,"https://www.realestate.com.au/126108030"
"Vaucluse","10/22A New South Head Rd",2,"Unit",1611,"https://www.realestate.com.au/126108686"
"Vaucluse","25 Towns Rd",4,"House",7000,"https://www.realestate.com.au/126081546"
"Vaucluse","173 Hopetoun Av",4,"House",,""
"Vaucluse","2/697 Old South Head Rd",2,"Unit",,"https://www.realestate.com.au/126093926"
"Villawood","165 Belar Av",5,"House",,"https://www.realestate.com.au/126113234"
"Vincentia","28 Miller St",3,"House",,"https://www.realestate.com.au/126018810"
"Wahroonga","6 Halcyon Av",4,"House",,"https://www.realestate.com.au/126094090"
"Wahroonga","4 Wahroonga Av",4,"House",,"https://www.realestate.com.au/126094046"
"Wahroonga","103 Fox Valley Rd",4,"House",2325,"https://www.realestate.com.au/126148662"
"Wahroonga","141 Lucinda Av",5,"House",1600,"https://www.realestate.com.au/126148670"
"Waratah","5 Smart St",2,"House",585,"https://www.realestate.com.au/126097138"
"Warrawee","1 Crescent Cl",4,"House",,"https://www.realestate.com.au/126077666"
"Warrawee","27/1 Eulbertie Av",2,"Unit",,"https://www.realestate.com.au/126148686"
"Warriewood","23/9 Mallard La",2,"Unit",,"https://www.realestate.com.au/126127686"
"Warriewood","11 Sydney Rd",5,"House",1900,"https://www.realestate.com.au/126136258"
"Waterloo","B24/356 George St",1,"Unit",,"https://www.realestate.com.au/126084818"
"Wauchope","23 Waugh St",3,"House",,"https://www.realestate.com.au/126050078"
"Waverton","1/5A Priory Rd",2,"Unit",,"https://www.realestate.com.au/126139270"
"Wentworthville","25A Emert St",3,"House",1030,"https://www.realestate.com.au/126113406"
"West Pennant Hills","18 Star Cr",5,"House",1965,"https://www.realestate.com.au/126111630"
"West Pymble","5 Lofberg Rd",5,"House",,""
"West Pymble","5 Jugiong St",4,"House",1785,"https://www.realestate.com.au/126124214"
"West Pymble","38 Kamilaroy Rd",4,"House",,"https://www.realestate.com.au/126124218"
"West Pymble","7 Lofberg Rd",3,"House",,"https://www.realestate.com.au/126143090"
"West Pymble","1 Warrowa Av",4,"House",,""
"West Ryde","7 Clifton St",3,"House",1300,"https://www.realestate.com.au/126123534"
"West Wallsend","50 Withers St",4,"House",,"https://www.realestate.com.au/126098186"
"West Wollonghong","28 Highway Av",3,"House",700,"https://www.realestate.com.au/126107874"
"Westleigh","14 Powells Rt",4,"House",1510,"https://www.realestate.com.au/126132566"
"Westleigh","19 Carbeen Rd",4,"House",1600,"https://www.realestate.com.au/126148514"
"Westmead","15/10 Alfred St",2,"Unit",600,"https://www.realestate.com.au/126151082"
"Westmead","15/12 Alfred St",2,"Unit",600,""
"Weston","54 Fourth St",4,"House",,""
"Wheeler Heights","9 Newby Pl",3,"House",1310,"https://www.realestate.com.au/126137518"
"Wiley Park","6/44 Shadforth St",3,"Unit",571,"https://www.realestate.com.au/126075414"
"Willoughby","310B/34 Penshurst St",2,"Unit",,"https://www.realestate.com.au/126139310"
"Wollongong","1/26 Market St",2,"Unit",540,"https://www.realestate.com.au/126108034"
"Wollongong","197/30 Gladstone Av",2,"Unit",611,"https://www.realestate.com.au/126107970"
"Wollstonecraft","506/40 King St",2,"Unit",,"https://www.realestate.com.au/126143346"
"Wollstonecraft","3/57 Shirley Rd",3,"Unit",,"https://www.realestate.com.au/126135798"
"Wollstonecraft","12/3 Christie St",2,"Unit",,"https://www.realestate.com.au/126139282"
"Wollstonecraft","3/33 Milray Av",2,"Unit",,"https://www.realestate.com.au/126140810"
"Woollahra","327A Edgecliff Rd",5,"House",,""
"Woollahra","43 Grosvenor St",4,"House",,"https://www.realestate.com.au/126126594"
"Woolloomooloo","15/26 Mcelhone St",2,"Unit",1275,"https://www.realestate.com.au/126147730"
"Woy Woy","2/20 Bowden Rd",2,"Unit",,"https://www.realestate.com.au/126241278"
"Woy Woy","5 Sonter Av",4,"House",850,"https://www.realestate.com.au/126075238"
"Wyoming","38 Chamberlain Rd",4,"House",,"https://www.realestate.com.au/126107282"
"Yagoona","16 Sutherland St",3,"House",1330,"https://www.realestate.com.au/126116498"
"Yagoona","40 George St",3,"House",895,""
"Yagoona","14/199 Auburn Rd",2,"Unit",,"https://www.realestate.com.au/126176434"
"Yagoona","44 Rangers Rd",3,"House",865,"https://www.realestate.com.au/126111114"
"Yagoona","80A Cantrell St",5,"Unit",1132,""
"Yagoona","26 Rangers Rd",4,"House",1356,"https://www.realestate.com.au/126121422"
"Yagoona","80 Cantrell St",5,"Unit",1050,"https://www.realestate.com.au/126116494"
"Yowie Bay","55 Warrah Rd",6,"House",1700,"https://www.realestate.com.au/126091390"
"Zetland","1403/3 George Julius Av",2,"Unit",,"https://www.realestate.com.au/126150398"
