"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"ASHFIELD"	"807/268-270 Liverpool Rd"	1	"Unit"	682.5	"https://www.domain.com.au/807-268-270-liverpool-road-ashfield-nsw-2131-2013976684"	7.9
"ASHFIELD"	"25/403 Liverpool Rd"	2	"Unit"	648.0	"https://www.domain.com.au/25-403-liverpool-road-ashfield-nsw-2131-2013954348"	7.9
"ASHFIELD"	"31/58-70 Orpington St"	2	"Unit"	675.0	"https://www.domain.com.au/31-58-orpington-street-ashfield-nsw-2131-2013967343"	7.9
"ASHFIELD"	"80 Victoria St"	4	"House"	Passed In	"https://www.domain.com.au/80-victoria-street-ashfield-nsw-2131-2013954478"	7.9
"AVOCA BEACH"	"12 Warren Avenue "	5	"House"	Withdrawn	"https://www.domain.com.au/12-warren-avenue-avoca-beach-nsw-2251-2013928473"	49.3
"BALGOWLAH"	"7 Angle St"	4	"House"	Withdrawn	"https://www.domain.com.au/7-angle-street-balgowlah-nsw-2093-2013971330"	9.6
"BALGOWLAH"	"1/104 Condamine St"	2	"Unit"	Passed In	"https://www.domain.com.au/1-104-condamine-street-balgowlah-nsw-2093-2013978120"	9.6
"BALGOWLAH"	"1/179 Condamine St"	3	"Semi"	1800.0	"https://www.domain.com.au/1-179-condamine-street-balgowlah-nsw-2093-2013973095"	9.6
"BALGOWLAH"	"9/8 Orchard St"	3	"Townhouse"	1440.0	"https://www.domain.com.au/9-8-orchard-street-balgowlah-nsw-2093-2013967381"	9.6
"BALGOWLAH HEIGHTS"	"10 Curban St"	5	"House"	Passed In	"https://www.domain.com.au/10-curban-street-balgowlah-heights-nsw-2093-2013962033"	8.7
"BALMAIN"	"30 High St"	4	"House"	Price withheld	"https://www.domain.com.au/30-high-street-balmain-nsw-2041-2013978303"	2.9
"BALMAIN EAST"	"5 Hart St"	4	"House"	Price withheld	"https://www.domain.com.au/5-hart-street-balmain-east-nsw-2041-2013969484"	1.8
"BANGOR"	"116 Yanderra Av"	4	"House"	Price withheld	"https://www.domain.com.au/116-yanderra-avenue-bangor-nsw-2234-2013965126"	23.5
"BANKSTOWN"	"68 Fenwick St"	4	"House"	1860.0	"https://www.domain.com.au/68-fenwick-street-bankstown-nsw-2200-2013951998"	16.9
"BANKSTOWN"	"359 Hume Hwy"	3	"House"	770.0	"https://www.domain.com.au/359-hume-highway-bankstown-nsw-2200-2013964308"	16.9
"BARDWELL PARK"	"156 Slade Rd"	4	"House"	1225.0	"https://www.domain.com.au/156-slade-road-bardwell-park-nsw-2207-2013960359"	10.4
"BASS HILL"	"275 Hector St"	3	"House"	Price withheld	"https://www.domain.com.au/275-hector-street-bass-hill-nsw-2197-2013971061"	19.9
"BASS HILL"	"18 Hitter Av"	2	"House"	755.0	"https://www.domain.com.au/18-hitter-avenue-bass-hill-nsw-2197-2013971794"	19.9
"BAULKHAM HILLS"	"5 Cropley Dr"	4	"House"	Price withheld	"https://www.domain.com.au/5-cropley-drive-baulkham-hills-nsw-2153-2013965303"	23.2
"BAULKHAM HILLS"	"12 Peter St"	3	"House"	Passed In	"https://www.domain.com.au/12-peter-street-baulkham-hills-nsw-2153-2013978438"	23.2
"BEACON HILL"	"7 Margaret St"	3	"House"	1560.0	"https://www.domain.com.au/7-margaret-street-beacon-hill-nsw-2100-2013972403"	13.7
"BEACONSFIELD"	"46 Victoria St"	2	"House"	Price withheld	"https://www.domain.com.au/46-victoria-street-beaconsfield-nsw-2015-2013959190"	5
"BELFIELD"	"19 Jay Av"	3	"House"	1400.0	"https://www.domain.com.au/19-jay-avenue-belfield-nsw-2191-2013954446"	12
"BELMORE"	"63 Nelson Av"	5	"House"	Withdrawn	"https://www.domain.com.au/63-nelson-avenue-belmore-nsw-2192-2013955605"	12.3
"BELROSE"	"3 Birru Pl"	3	"House"	Withdrawn	"https://www.domain.com.au/3-birru-place-belrose-nsw-2085-2013971015"	14.2
"BERKELEY VALE"	"12 Wirigi St"	3	"House"	725.0	"https://www.domain.com.au/12-wirigi-street-berkeley-vale-nsw-2261-2013971325"	92.6
"BEVERLY HILLS"	"2 Yoorami Rd"	3	"House"	1630.0	"https://www.domain.com.au/2-yoorami-road-beverly-hills-nsw-2209-2013975492"	14.7
"BEXLEY"	"3/47 Beaconsfield St"	2	"Villa"	760.0	"https://www.domain.com.au/3-47-beaconsfield-street-bexley-nsw-2207-2013954989"	11.7
"BEXLEY"	"7 Beaconsfield St"	3	"House"	2100.0	"https://www.domain.com.au/7-beaconsfield-street-bexley-nsw-2207-2013946661"	11.7
"BEXLEY"	"83 Dunmore St S"	5	"House"	1189.0	"https://www.domain.com.au/83-dunmore-street-bexley-nsw-2207-2013964603"	11.7
"BEXLEY"	"9/73-75 Queen Victoria St"	2	"Unit"	610.0	"https://www.domain.com.au/9-73-75-queen-victoria-street-bexley-nsw-2207-2013971458"	11.7
"BEXLEY"	"117 St Georges Rd"	5	"House"	1726.0	"https://www.domain.com.au/117-st-georges-road-bexley-nsw-2207-2013979353"	11.7
"BIRCHGROVE"	"10 Ferdinand St"	2	"House"	1414.0	"https://www.domain.com.au/10-ferdinand-street-birchgrove-nsw-2041-2013971523"	2.9
"BLACKTOWN"	"32 Archer St"	3	"House"	750.0	"https://www.domain.com.au/32-archer-street-blacktown-nsw-2148-2013949855"	29.6
"BLACKTOWN"	"78 Bungarribee Rd"	3	"House"	706.0	"https://www.domain.com.au/78-bungarribee-road-blacktown-nsw-2148-2013951627"	29.6
"BLAKEHURST"	"5 Church St"	3	"House"	Withdrawn	"https://www.domain.com.au/5-church-street-blakehurst-nsw-2221-2013956603"	16.1
"BONDI"	"35/20 Edward St"	2	"Unit"	Passed In	"https://www.domain.com.au/35-20-edward-street-bondi-beach-nsw-2026-2013971310"	5.9
"BONDI BEACH"	"17/112-134 Hall St"	2	"Unit"	1290.0	"https://www.domain.com.au/17-112-134-hall-street-bondi-beach-nsw-2026-2013979266"	6.8
"BONDI JUNCTION"	"807/80 Ebley St"	1	"Unit"	Price withheld	"https://www.domain.com.au/807-80-ebley-street-bondi-junction-nsw-2022-2013922860"	4.7
"BONDI JUNCTION"	"2 Radford Av"	3	"House"	1940.0	"https://www.domain.com.au/2-radford-avenue-bondi-junction-nsw-2022-2013978638"	4.7
"BOSSLEY PARK"	"47 Prairie Vale Rd"	5	"House"	840.0	"https://www.domain.com.au/47-prairie-vale-road-bossley-park-nsw-2176-2013985727"	29.8
"BOSSLEY PARK"	"15 Quarry Rd"	3	"House"	760.0	"https://www.domain.com.au/15-quarry-rd-bossley-park-nsw-2176-2013967234"	29.8
"BOSSLEY PARK"	"5 Tallowood Cr"	5	"House"	1600.0	"https://www.domain.com.au/5-tallowood-crescent-bossley-park-nsw-2176-2013966516"	29.8
"BOTANY"	"2 Brighton St"	3	"House"	1290.0	"https://www.domain.com.au/2-brighton-street-botany-nsw-2019-2013966397"	8.7
"BOTANY"	"1/25 Chelmsford Av"	2	"Unit"	Withdrawn	"https://www.domain.com.au/1-25-chelmsford-avenue-botany-nsw-2019-2013942150"	8.7
"BOTANY"	"10/2 Daniel St"	2	"Unit"	950.0	"https://www.domain.com.au/10-2-daniel-street-botany-nsw-2019-2013983946"	8.7
"BRIGHTON-LE-SANDS"	"10 Cashman Rd"	3	"House"	Passed In	"https://www.domain.com.au/10-cashman-road-brighton-le-sands-nsw-2216-2013961534"	11.4
"BRIGHTON-LE-SANDS"	"23 Reading Rd"	4	"House"	2100.0	"https://www.domain.com.au/23-reading-road-brighton-le-sands-nsw-2216-2013970265"	11.4
"BRIGHTON-LE-SANDS"	"6/50 The Grand Pde"	2	"Unit"	730.0	"https://www.domain.com.au/6-50-the-grand-parade-brighton-le-sands-nsw-2216-2013980041"	11.4
"BRONTE"	"10/36 Pacific St"	2	"Unit"	1605.0	"https://www.domain.com.au/10-36-pacific-street-bronte-nsw-2024-2013964255"	6.5
"BURWOOD"	"8/18A-22 Wyatt Av"	3	"Townhouse"	1465.0	"https://www.domain.com.au/8-18a-22-wyatt-avenue-burwood-nsw-2134-2013976530"	9.6
"CABRAMATTA"	"1/3 Bridge St"	1	"Unit"	270.0	"https://www.domain.com.au/1-3-bridge-street-cabramatta-nsw-2166-2013963873"	25.2
"CABRAMATTA"	"45/118 Longfield St"	2	"Unit"	Passed In	"https://www.domain.com.au/45-118-longfield-street-cabramatta-nsw-2166-2013966365"	25.2
"CAMDEN"	"40 Menangle Rd"	4	"House"	Price withheld	"https://www.domain.com.au/40-menangle-road-camden-nsw-2570-2013964705"	unknown
"CAMPERDOWN"	"11 Kingston Rd"	3	"House"	Passed In	"https://www.domain.com.au/11-kingston-road-camperdown-nsw-2050-2013968591"	3.6
"CAMPSIE"	"34 Fourth Av"	3	"House"	1140.0	"https://www.domain.com.au/34-fourth-avenue-campsie-nsw-2194-2013955924"	10.7
"CAMPSIE"	"38 Marlowe St"	3	"House"	Passed In	"https://www.domain.com.au/38-marlowe-st-campsie-nsw-2194-2013963529"	10.7
"CAMPSIE"	"4 Viking St"	5	"House"	Withdrawn	"https://www.domain.com.au/4-viking-st-campsie-nsw-2194-2013160352"	10.7
"CANLEY VALE"	"90 The Avenue "	3	"House"	980.0	"https://www.domain.com.au/90-the-avenue-canley-vale-nsw-2166-2013975739"	24.5
"CANTERBURY"	"83 Northcote St"	6	"House"	Withdrawn	"https://www.domain.com.au/83-northcote-street-canterbury-nsw-2193-2013959737"	9.3
"CANTERBURY"	"6 Wearne St"	5	"House"	2175.0	"https://www.domain.com.au/6-wearne-street-canterbury-nsw-2193-2013964296"	9.3
"CARINGBAH"	"8/12 Wallumatta Rd"	3	"Townhouse"	Passed In	"https://www.domain.com.au/8-12-wallumatta-road-caringbah-nsw-2229-2013958070"	21
"CARINGBAH SOUTH"	"2 Cecil St"	4	"House"	2120.0	"https://www.domain.com.au/2-cecil-street-caringbah-south-nsw-2229-2013976562"	28
"CARINGBAH SOUTH"	"18 David Av"	5	"House"	1762.5	"https://www.domain.com.au/18-david-avenue-caringbah-south-nsw-2229-2013972957"	28
"CARINGBAH SOUTH"	"48 Grandview Pde"	3	"House"	5620.0	"https://www.domain.com.au/48-grandview-parade-caringbah-south-nsw-2229-2013966270"	28
"CARINGBAH SOUTH"	"25 La Boheme Av"	4	"House"	Price withheld	"https://www.domain.com.au/25-la-boheme-avenue-caringbah-south-nsw-2229-2013971312"	28
"CARINGBAH SOUTH"	"65 Taren Rd"	4	"House"	1711.0	"https://www.domain.com.au/65-taren-road-caringbah-south-nsw-2229-2013964674"	28
"CARLINGFORD"	"16 Bradley Dr"	4	"House"	1630.0	"https://www.domain.com.au/16-bradley-drive-carlingford-nsw-2118-2013971317"	17.4
"CARLINGFORD"	"7 Carolyn Av"	4	"House"	1370.0	"https://www.domain.com.au/7-carolyn-avenue-carlingford-nsw-2118-2013973250"	17.4
"CARLINGFORD"	"20 Illarangi St"	9	"House"	Passed In	"https://www.domain.com.au/20-illarangi-street-carlingford-nsw-2118-2013910616"	17.4
"CARLINGFORD"	"18 Kimberley Rd"	3	"House"	1401.0	"https://www.domain.com.au/18-kimberley-road-carlingford-nsw-2118-2013937986"	17.4
"CARLINGFORD"	"20 Tamboy Av"	4	"House"	1570.0	"https://www.domain.com.au/20-tamboy-avenue-carlingford-nsw-2118-2013973252"	17.4
"CARLINGFORD"	"43 Yarralumla Dr"	5	"House"	Passed In	"https://www.domain.com.au/43-yarralumla-drive-carlingford-nsw-2118-2013963729"	17.4
"CASTLE HILL"	"12/67-71 Brisbane Rd"	3	"Townhouse"	940.0	"https://www.domain.com.au/12-67-brisbane-road-castle-hill-nsw-2154-2013969004"	23.9
"CASTLE HILL"	"8/52-54 Kerrs Rd"	3	"House"	934.0	"https://www.domain.com.au/8-52-kerrs-road-castle-hill-nsw-2154-2013963321"	23.9
"CASTLE HILL"	"52 Telfer Rd"	4	"House"	Passed In	"https://www.domain.com.au/52-telfer-road-castle-hill-nsw-2154-2013967506"	23.9
"CHATSWOOD"	"108 Greville St"	4	"House"	2720.0	"https://www.domain.com.au/108-greville-street-chatswood-nsw-2067-2013978901"	8.2
"CHATSWOOD"	"C39/18 Jacques St"	3	"Unit"	1800.0	"https://www.domain.com.au/c39-18-jacques-street-chatswood-nsw-2067-2013915524"	8.2
"CHELTENHAM"	"12 Chorley Av"	4	"House"	2800.0	"https://www.domain.com.au/12-chorley-avenue-cheltenham-nsw-2119-2013967411"	16.6
"CHERRYBROOK"	"37 Appletree Dr"	5	"House"	1357.5	"https://www.domain.com.au/37-appletree-drive-cherrybrook-nsw-2126-2013966977"	22.1
"CHESTER HILL"	"33 Arlewis St"	3	"House"	950.0	"https://www.domain.com.au/33-arlewis-street-chester-hill-nsw-2162-2013954840"	19.1
"CHESTER HILL"	"13 Woodland Rd"	3	"House"	Withdrawn	"https://www.domain.com.au/13-woodland-road-chester-hill-nsw-2162-2013966576"	19.1
"CHIPPENDALE"	"18-20 O'Connor St"	3	"House"	1650.0	"https://www.domain.com.au/18-o-connor-street-chippendale-nsw-2008-2013960528"	2.2
"CHIPPING NORTON"	"164 Longstaff Av"	4	"House"	Passed In	"https://www.domain.com.au/164-longstaff-avenue-chipping-norton-nsw-2170-2013964321"	23.3
"COLLAROY"	"39 Cumberland Av"	5	"House"	Withdrawn	"https://www.domain.com.au/39-cumberland-avenue-collaroy-nsw-2097-2013975451"	16.6
"COLLAROY"	"76 Cumberland Av"	4	"House"	Withdrawn	"https://www.domain.com.au/76-cumberland-avenue-collaroy-nsw-2097-2013971309"	16.6
"COLLAROY"	"30 Westmoreland Av"	3	"House"	Passed In	"https://www.domain.com.au/30-westmoreland-avenue-collaroy-nsw-2097-2013957100"	16.6
"COLLAROY"	"78 Westmoreland Av"	4	"House"	1525.0	"https://www.domain.com.au/78-westmoreland-avenue-collaroy-nsw-2097-2013975641"	16.6
"COLLAROY PLATEAU"	"1/64 Edgecliffe Bvd"	3	"Semi"	1904.0	"https://www.domain.com.au/64a-edgecliffe-boulevard-collaroy-plateau-nsw-2097-2013977880"	unknown
"COMO"	"29 Warraba St"	3	"House"	1180.0	"https://www.domain.com.au/29-warraba-street-como-nsw-2226-2013969524"	19.9
"COOGEE"	"2/7-9 Alexander St"	3	"Unit"	1500.0	"https://www.domain.com.au/2-7-9-alexander-street-coogee-nsw-2034-2013963631"	7.4
"COOGEE"	"2/54A Bream St"	2	"Unit"	920.0	"https://www.domain.com.au/2-54a-bream-street-coogee-nsw-2034-2013955126"	7.4
"COOGEE"	"1/27 Moira Cr"	2	"Unit"	Price withheld	"https://www.domain.com.au/1-27-moira-crescent-coogee-nsw-2034-2013967641"	7.4
"CRANEBROOK"	"15 Procyon Pl"	3	"House"	705.0	"https://www.domain.com.au/15-procyon-place-cranebrook-nsw-2749-2013970494"	49
"CROMER"	"202B Fisher Rd N"	4	"House"	1655.0	"https://www.domain.com.au/202b-fisher-road-north-cromer-nsw-2099-2013975455"	15.6
"CRONULLA"	"4/11 Allison Rd"	1	"Unit"	506.0	"https://www.domain.com.au/4-11-allison-road-cronulla-nsw-2230-2013958758"	21.1
"CRONULLA"	"21/18-20 Arthur Av"	2	"Unit"	Withdrawn	"https://www.domain.com.au/21-18-arthur-avenue-cronulla-nsw-2230-2013963324"	21.1
"CRONULLA"	"71 Nicholson Pde"	4	"House"	Price withheld	"https://www.domain.com.au/71-nicholson-parade-cronulla-nsw-2230-2013968863"	21.1
"CRONULLA"	"3/43-45 Wyanbah Rd"	2	"Unit"	920.0	"https://www.domain.com.au/3-43-45-wyanbah-road-cronulla-nsw-2230-2013952120"	21.1
"CROWS NEST"	"37/13 Ernest St"	1	"Unit"	701.0	"https://www.domain.com.au/37-13-ernest-street-crows-nest-nsw-2065-2013993642"	4.6
"CROWS NEST"	"6/140 Ernest St"	3	"Unit"	Price withheld	"https://www.domain.com.au/6-140-ernest-street-crows-nest-nsw-2065-2013974946"	4.6
"CROWS NEST"	"29/12 Hayberry St"	0	"Unit"	525.0	"https://www.domain.com.au/29-12-hayberry-street-crows-nest-nsw-2065-2013976231"	4.6
"CROYDON"	"76 John St"	2	"Semi"	Passed In	"https://www.domain.com.au/76-john-street-croydon-nsw-2132-2013970352"	8.7
"CROYDON PARK"	"6/6 Dunmore St"	2	"Unit"	685.0	"https://www.domain.com.au/6-6-dunmore-street-croydon-park-nsw-2133-2013963854"	9.6
"CROYDON PARK"	"1 Kembla St"	2	"Semi"	1120.0	"https://www.domain.com.au/1-kembla-street-croydon-park-nsw-2133-2013954176"	9.6
"CURL CURL"	"48 Curl Curl Pde"	4	"House"	2580.0	"https://www.domain.com.au/48-curl-curl-parade-curl-curl-nsw-2096-2013975627"	13.6
"CURL CURL"	"36 Gardere Av"	4	"House"	3050.0	"https://www.domain.com.au/36-gardere-avenue-curl-curl-nsw-2096-2011962611"	13.6
"DALEYS POINT"	"3 Empire Bay Dr St"	4	"House"	Passed In	"https://www.domain.com.au/3-empire-bay-dr-st-daleys-point-nsw-2257-2013385965"	42.3
"DARLINGHURST"	"6/14 Clapton Pl"	1	"Unit"	Withdrawn	"https://www.domain.com.au/6-14-clapton-place-darlinghurst-nsw-2010-2013822675"	1.8
"DARLINGHURST"	"244 Forbes St"	4	"House"	Passed In	"https://www.domain.com.au/244-forbes-street-darlinghurst-nsw-2010-2013960133"	1.8
"DARLINGTON"	"7 Ivy St"	2	"House"	1380.0	"https://www.domain.com.au/7-ivy-street-darlington-nsw-2008-2013972617"	3.1
"DARLINGTON"	"27/501 Wilson St"	2	"Unit"	970.0	"https://www.domain.com.au/27-501-wilson-street-darlington-nsw-2008-2013976386"	3.1
"DAVIDSON"	"11 Halloran Av"	5	"House"	1630.0	"https://www.domain.com.au/11-halloran-avenue-davidson-nsw-2085-2013969314"	14.3
"DAVIDSON"	"1 Maitland St"	4	"House"	1495.0	"https://www.domain.com.au/1-maitland-street-davidson-nsw-2085-2013968791"	14.3
"DEE WHY"	"23/2 Monash Pde"	2	"Unit"	2050.0	"https://www.domain.com.au/23-2-monash-parade-dee-why-nsw-2099-2013945782"	14.6
"DEE WHY"	"7/58-60 Oaks Av"	2	"Unit"	945.0	"https://www.domain.com.au/7-58-oaks-avenue-dee-why-nsw-2099-2013975454"	14.6
"DEE WHY"	"3303/10 Sturdee Pde"	1	"Unit"	Withdrawn	"https://www.domain.com.au/3303-10-sturdee-parade-dee-why-nsw-2099-2013959313"	14.6
"DENHAM COURT"	"3 Pembury Cl"	6	"House"	Passed In	"https://www.domain.com.au/3-pembury-close-denham-court-nsw-2565-2013961665"	36.1
"DENISTONE EAST"	"2/2A Brabyn St"	3	"Villa"	1250.0	"https://www.domain.com.au/2-2a-brabyn-street-denistone-east-nsw-2112-2013972447"	12.8
"DENISTONE EAST"	"28 Rickard St"	3	"House"	1366.5	"https://www.domain.com.au/28-rickard-street-denistone-east-nsw-2112-2013975487"	12.8
"DOLLS POINT"	"3/169 Russell Av"	2	"Unit"	760.0	"https://www.domain.com.au/3-169-russell-avenue-dolls-point-nsw-2219-2013964497"	15.1
"DRUMMOYNE"	"4/334 Victoria Pl"	2	"Unit"	1420.0	"https://www.domain.com.au/4-334-336-victoria-place-drummoyne-nsw-2047-2013966759"	5.2
"DULWICH HILL"	"1 Hill St"	3	"House"	Passed In	"https://www.domain.com.au/1-hill-street-dulwich-hill-nsw-2203-2013964710"	7.2
"DULWICH HILL"	"10 Nelson St"	2	"House"	1072.0	"https://www.domain.com.au/10-nelson-street-dulwich-hill-nsw-2203-2013967956"	7.2
"DULWICH HILL"	"17 Ness Av"	3	"House"	1525.0	"https://www.domain.com.au/17-ness-avenue-dulwich-hill-nsw-2203-2013974832"	7.2
"DULWICH HILL"	"13/149 Wardell Rd"	1	"Unit"	535.0	"https://www.domain.com.au/13-149-wardell-road-dulwich-hill-nsw-2203-2013974563"	7.2
"DULWICH HILL"	"50 Windsor Rd"	2	"House"	1275.0	"https://www.domain.com.au/50-windsor-road-dulwich-hill-nsw-2203-2013969603"	7.2
"EARLWOOD"	"21 Finlays Av"	3	"House"	1375.0	"https://www.domain.com.au/21-finlays-avenue-earlwood-nsw-2206-2013975558"	9.9
"EAST HILLS"	"66 Lucas Rd"	3	"House"	925.0	"https://www.domain.com.au/66-lucas-road-east-hills-nsw-2213-2013972054"	23
"EAST RYDE"	"5 Rodney St"	4	"House"	Passed In	"https://www.domain.com.au/5-rodney-street-east-ryde-nsw-2113-2013944566"	8.6
"EASTWOOD"	"1/1A Ball Av"	2	"Unit"	670.0	"https://www.domain.com.au/1-1a-ball-avenue-eastwood-nsw-2122-2013975174"	14.5
"EASTWOOD"	"1/112 Vimiera Rd"	3	"Townhouse"	Passed In	"https://www.domain.com.au/1-112-vimiera-road-eastwood-nsw-2122-2013931078"	14.5
"EASTWOOD"	"25 Vimiera Rd"	3	"House"	1630.0	"https://www.domain.com.au/25-vimiera-road-eastwood-nsw-2122-2013979106"	14.5
"EDENSOR PARK"	"83-85 Swan Rd"	5	"House"	Passed In	"https://www.domain.com.au/83-swan-road-edensor-park-nsw-2176-2013974236"	30.7
"EDENSOR PARK"	"23 Weeroona Rd"	4	"House"	Price withheld	"https://www.domain.com.au/23-weeroona-road-edensor-park-nsw-2176-2013968609"	30.7
"EDGECLIFF"	"1011/161 New South Head Rd"	2	"Unit"	1235.0	"https://www.domain.com.au/1011-161-new-south-head-road-edgecliff-nsw-2027-2013976717"	2.9
"ELANORA HEIGHTS"	"11 Coolangatta Av"	2	"House"	1410.0	"https://www.domain.com.au/11-coolangatta-avenue-elanora-heights-nsw-2101-2013978227"	20.3
"ELIZABETH BAY"	"14/104 Elizabeth Bay Rd"	3	"Unit"	2900.0	"https://www.domain.com.au/14-104-elizabeth-bay-road-elizabeth-bay-nsw-2011-2013949884"	1.9
"ELIZABETH BAY"	"103/2 Elizabeth Bay Rd"	2	"Unit"	Withdrawn	"https://www.domain.com.au/103-2-elizabeth-bay-road-elizabeth-bay-nsw-2011-2013973234"	1.9
"EMPIRE BAY"	"57 Rickard Rd"	4	"House"	Withdrawn	"https://www.domain.com.au/57-rickard-road-empire-bay-nsw-2257-2013965685"	43.9
"EMPIRE BAY"	"28 Rosella Rd"	3	"House"	720.0	"https://www.domain.com.au/empire-bay-nsw-2257-2013891360"	43.9
"EPPING"	"8/7 Maida Rd"	2	"Unit"	830.0	"https://www.domain.com.au/8-7-maida-road-epping-nsw-2121-2013957634"	15.6
"EPPING"	"2 Rockleigh Wy"	4	"Duplex"	Passed In	"https://www.domain.com.au/2-rockleigh-way-epping-nsw-2121-2013977248"	15.6
"EPPING"	"45A Surrey St"	4	"House"	1720.0	"https://www.domain.com.au/45a-surrey-street-epping-nsw-2121-2013977250"	15.6
"ERSKINEVILLE"	"20 Union St"	2	"House"	1295.0	"https://www.domain.com.au/20-union-street-erskineville-nsw-2043-2013969893"	4.2
"ETTALONG BEACH"	"66 Beach St"	2	"House"	672.0	"https://www.domain.com.au/66-beach-street-ettalong-beach-nsw-2257-2013945593"	41
"FAIRFIELD"	"3 Richardson St"	3	"House"	950.0	"https://www.domain.com.au/3-richardson-street-fairfield-nsw-2165-2013994904"	23.2
"FAIRFIELD"	"12/8-10 Ulverstone St"	2	"Unit"	485.0	"https://www.domain.com.au/12-8-10-ulverstone-st-fairfield-nsw-2165-2013970706"	23.2
"FAIRFIELD HEIGHTS"	"212 Ware St"	3	"House"	Passed In	"https://www.domain.com.au/212-ware-street-fairfield-heights-nsw-2165-2013965640"	24.8
"FAIRLIGHT"	"31 Griffiths St"	3	"House"	Withdrawn	"https://www.domain.com.au/31-griffiths-street-fairlight-nsw-2094-2013955940"	9.8
"FAIRLIGHT"	"12/28 Lauderdale Av"	2	"Unit"	Passed In	"https://www.domain.com.au/12-28-30-lauderdale-avenue-fairlight-nsw-2094-2013969145"	9.8
"FIVE DOCK"	"48 Garfield St"	3	"House"	1785.0	"https://www.domain.com.au/48-garfield-street-five-dock-nsw-2046-2013959065"	7.1
"FIVE DOCK"	"1/14-16 Rodd Rd"	3	"Townhouse"	1630.0	"https://www.domain.com.au/1-14-16-rodd-road-five-dock-nsw-2046-2013950055"	7.1
"FOREST LODGE"	"126 Wigram Rd"	3	"House"	2250.0	"https://www.domain.com.au/126-wigram-road-forest-lodge-nsw-2037-2013974713"	2.9
"FORESTVILLE"	"44 Cook St"	4	"House"	1785.0	"https://www.domain.com.au/44-cook-street-forestville-nsw-2087-2013966337"	11.7
"FRENCHS FOREST"	"148 Blackbutts Rd"	3	"House"	Withdrawn	"https://www.domain.com.au/148-blackbutts-road-frenchs-forest-nsw-2086-2013960252"	13
"GEORGES HALL"	"16 Lincoln Rd"	4	"House"	Passed In	"https://www.domain.com.au/16-lincoln-road-georges-hall-nsw-2198-2013963487"	20.6
"GEORGES HALL"	"12 Pennington Av"	3	"House"	885.0	"https://www.domain.com.au/12-pennington-avenue-georges-hall-nsw-2198-2013965675"	20.6
"GIRRAWEEN"	"101 Girraween Rd"	3	"Townhouse"	842.0	"https://www.domain.com.au/101-girraween-road-girraween-nsw-2145-2013964213"	25.1
"GLADESVILLE"	"6 Diggers Av"	5	"House"	2227.0	"https://www.domain.com.au/6-diggers-avenue-gladesville-nsw-2111-2013974991"	8.1
"GLADESVILLE"	"165 Ryde Rd"	3	"House"	1685.0	"https://www.domain.com.au/165-ryde-road-gladesville-nsw-2111-2013965499"	8.1
"GLADESVILLE"	"20 Thompson St"	6	"House"	2600.0	"https://www.domain.com.au/20-thompson-street-gladesville-nsw-2111-2013953661"	8.1
"GLEBE"	"5/9 Cook St"	2	"Unit"	1125.0	"https://www.domain.com.au/5-9-cook-street-glebe-nsw-2037-2013956429"	2.3
"GLENHAVEN"	"114 Glenhaven Rd"	5	"House"	Withdrawn	"https://www.domain.com.au/114-glenhaven-road-glenhaven-nsw-2156-2013961393"	26
