"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"
"BASS HILL"	"53 Robertson Rd"	2	"House"	810.0	"https://www.domain.com.au/53-robertson-road-bass-hill-nsw-2197-2013816514"
"BATEAU BAY"	"6 Belshaw Pl"	5	"House"	Passed In	"https://www.domain.com.au/6-belshaw-place-bateau-bay-nsw-2261-2013790702"
"BAULKHAM HILLS"	"103 Amphitheatre Cct"	4	"House"	Price withheld	"https://www.domain.com.au/103-amphiteatre-circuit-baulkham-hills-nsw-2153-2013813065"
"BAULKHAM HILLS"	"28 Billeroy Av"	3	"House"	1185.0	"https://www.domain.com.au/28-billeroy-avenue-also-known-as-65-kalimna-drive--baulkham-hills-nsw-2153-2013817074"
"BAULKHAM HILLS"	"4 Cameron Av"	3	"House"	Price withheld	"https://www.domain.com.au/4-cameron-avenue-baulkham-hills-nsw-2153-2013812895"
"BAULKHAM HILLS"	"81/1 Meryll Av"	1	"Unit"	Withdrawn	"https://www.domain.com.au/81-1--meryll-avenue-baulkham-hills-nsw-2153-2013816152"
"BAULKHAM HILLS"	"4 Oleander Av"	4	"House"	Price withheld	"https://www.domain.com.au/4-oleander-avenue-baulkham-hills-nsw-2153-2013813015"
"BEACON HILL"	"1 Bindi Pl"	3	"House"	1610.0	"https://www.domain.com.au/1-bindi-place-beacon-hill-nsw-2100-2013822716"
"BEACON HILL"	"23 Courtley Rd"	4	"House"	1710.0	"https://www.domain.com.au/23-courtley-road-beacon-hill-nsw-2100-2013822206"
"BEACON HILL"	"32 Reynolds Cr"	3	"House"	1511.0	"https://www.domain.com.au/32-reynolds-crescent-beacon-hill-nsw-2100-2013833393"
"BEAUMONT HILLS"	"1 Compass Av"	7	"House"	Price withheld	"https://www.domain.com.au/1-compass-avenue-beaumont-hills-nsw-2155-2013817147"
"BEECROFT"	"38 Austral Av"	3	"House"	1525.0	"https://www.domain.com.au/38-austral-avenue-beecroft-nsw-2119-2013816193"
"BELFIELD"	"1 Albert St"	3	"House"	1340.0	"https://www.domain.com.au/1-albert-street-belfield-nsw-2191-2013838559"
"BELFIELD"	"25 Robinson St"	5	"House"	2190.0	"https://www.domain.com.au/25-robinson-street-belfield-nsw-2191-2013799924"
"BELFIELD"	"20 Statham St"	4	"House"	Withdrawn	"https://www.domain.com.au/20-statham-street-belfield-nsw-2191-2013803716"
"BELLEVUE HILL"	"4B Bellevue Gdns"	3	"House"	3700.0	"https://www.domain.com.au/4b-bellevue-gardens-bellevue-hill-nsw-2023-2013826881"
"BELLEVUE HILL"	"2/85 Drumalbyn Rd"	2	"Unit"	1100.0	"https://www.domain.com.au/2-85-drumalbyn-road-bellevue-hill-nsw-2023-2013825559"
"BELMORE"	"30 Liberty St"	3	"House"	1430.0	"https://www.domain.com.au/30-liberty-street-belmore-nsw-2192-2013814028"
"BELROSE"	"1 Karalta Cr"	4	"House"	1500.0	"https://www.domain.com.au/1-karalta-crescent-belrose-nsw-2085-2013817470"
"BEROWRA"	"12 Helvetia Av"	4	"House"	711.0	"https://www.domain.com.au/12-helvetia-avenue-berowra-nsw-2081-2013828793"
"BEVERLEY PARK"	"78 Battye Av"	4	"House"	1600.0	"https://www.domain.com.au/78-battye-avenue-beverley-park-nsw-2217-2013812868"
"BEVERLEY PARK"	"24 Ferry Av"	3	"House"	1510.0	"https://www.domain.com.au/24-ferry-avenue-beverley-park-nsw-2217-2013821447"
"BEVERLEY PARK"	"11 Marx Av"	5	"House"	2738.0	"https://www.domain.com.au/11-marx-avenue-beverley-park-nsw-2217-2013812729"
"BEVERLY HILLS"	"16 Cahill St"	3	"House"	1830.0	"https://www.domain.com.au/16-cahill-street-beverly-hills-nsw-2209-2013817141"
"BEVERLY HILLS"	"24/1-5 Hampden St"	2	"Unit"	Passed In	"https://www.domain.com.au/24-1-5-hampden-st-beverly-hills-nsw-2209-2013813445"
"BEVERLY HILLS"	"53 Mountview Av"	3	"House"	1855.0	"https://www.domain.com.au/53-mountview-avenue-beverly-hills-nsw-2209-2013811413"
"BEVERLY HILLS"	"34 Pallamana Pde"	3	"House"	1550.0	"https://www.domain.com.au/34-pallamana-parade-beverly-hills-nsw-2209-2013818481"
"BEXLEY"	"1/10-14 Kingsland Rd S"	2	"Unit"	666.0	"https://www.domain.com.au/1-10-14-kingsland-road-south-bexley-nsw-2207-2013811209"
"BEXLEY"	"63 Verdun St"	2	"House"	1112.27	"https://www.domain.com.au/63-verdun-street-bexley-nsw-2207-2013812695"
"BLACKTOWN"	"29 Allawah St"	8	"House"	1317.0	"https://www.domain.com.au/29-allawah-street-blacktown-nsw-2148-2013796506"
"BLACKTOWN"	"5/20-22 Meroo St"	4	"House"	682.0	"https://www.domain.com.au/5-20-22-meroo-street-blacktown-nsw-2148-2013818516"
"BLAKEHURST"	"15 Torrens St"	5	"House"	Passed In	"https://www.domain.com.au/15-torrens-street-blakehurst-nsw-2221-2013812707"
"BONDI"	"2/17 Penkivil St"	2	"Unit"	900.0	"https://www.domain.com.au/2-17-penkivil-street-bondi-nsw-2026-2013826879"
"BONDI"	"2 Watson St"	4	"House"	2500.0	"https://www.domain.com.au/2-watson-street-bondi-nsw-2026-2013822985"
"BONDI BEACH"	"2/64 Sir Thomas Mitchell Rd"	2	"Unit"	840.0	"https://www.domain.com.au/2-64-sir-thomas-mitchell-road-bondi-beach-nsw-2026-2013805041"
"BONNYRIGG HEIGHTS"	"8 Mount St"	4	"House"	895.0	"https://www.domain.com.au/8-mount-street-bonnyrigg-heights-nsw-2177-2013811322"
"BOSSLEY PARK"	"23 Garrison Rd"	3	"Duplex"	Passed In	"https://www.domain.com.au/23-garrison-road-bossley-park-nsw-2176-2013811321"
"BOSSLEY PARK"	"82 Roland St"	4	"House"	873.0	"https://www.domain.com.au/82-roland-street-bossley-park-nsw-2176-2013817584"
"BOSSLEY PARK"	"21 Serpentine St"	4	"House"	1210.0	"https://www.domain.com.au/21-serpentine-street-bossley-park-nsw-2176-2013817580"
"BOTANY"	"36 Dent St"	3	"House"	1250.0	"https://www.domain.com.au/36-dent-street-botany-nsw-2019-2013812430"
"BOTANY"	"74 Wilson St"	6	"House"	2100.0	"https://www.domain.com.au/74-wilson-street-botany-nsw-2019-2013769441"
"BRIGHTON-LE-SANDS"	"14 Bilmark Pl"	4	"House"	Passed In	"https://www.domain.com.au/14-bilmark-place-brighton-le-sands-nsw-2216-2013812696"
"BRIGHTON-LE-SANDS"	"7/32 Hercules Rd"	2	"Unit"	Passed In	"https://www.domain.com.au/7-32-hercules-road-brighton-le-sands-nsw-2216-2013814441"
"BRIGHTON-LE-SANDS"	"7/27 Kings Rd"	2	"Unit"	627.5	"https://www.domain.com.au/7-27-kings-road-brighton-le-sands-nsw-2216-2013799607"
"BRONTE"	"6 Lugar Brae Av"	3	"House"	Passed In	"https://www.domain.com.au/6-lugar-brae-avenue-bronte-nsw-2024-2013813153"
"BUFF POINT"	"2A Narambi Rd"	3	"House"	Withdrawn	"https://www.domain.com.au/2a-narambi-road-buff-point-nsw-2262-2013813673"
"BURRANEER"	"16 Coolangatta Av"	3	"House"	2260.0	"https://www.domain.com.au/16-coolangatta-avenue-burraneer-nsw-2230-2013813532"
"BURWOOD"	"52 Minna St"	5	"House"	3330.0	"https://www.domain.com.au/52-minna-street-burwood-nsw-2134-2013819165"
"CABRAMATTA WEST"	"26 Moonshine Av"	6	"House"	Passed In	"https://www.domain.com.au/26-moonshine-avenue-cabramatta-west-nsw-2166-2013851790"
"CAMDEN"	"28 Little St"	4	"House"	Price withheld	"https://www.domain.com.au/28-little-street-camden-nsw-2570-2013815454"
"CANTERBURY"	"13 Ivy St"	4	"House"	1420.0	"https://www.domain.com.au/13-ivy-street-canterbury-nsw-2193-2013820991"
"CANTERBURY"	"16 Pheasant St"	3	"House"	1310.0	"https://www.domain.com.au/16-pheasant-street-canterbury-nsw-2193-2013816654"
"CARINGBAH SOUTH"	"27 Loraine Av"	4	"House"	2065.0	"https://www.domain.com.au/27-loraine-avenue-caringbah-south-nsw-2229-2013805060"
"CARLINGFORD"	"3/3 Coleman Av"	2	"Unit"	572.0	"https://www.domain.com.au/3-3-coleman-avenue-carlingford-nsw-2118-2013825670"
"CARLTON"	"69 Fleet St"	3	"House"	1350.0	"https://www.domain.com.au/69-fleet-street-carlton-nsw-2218-2013804449"
"CARLTON"	"6/23-25 Jubilee Av"	2	"Unit"	730.0	"https://www.domain.com.au/6-23-25-jubilee-avenue-carlton-nsw-2218-2013770990"
"CASTLE HILL"	"17 Bishopsgate Av"	4	"House"	Passed In	"https://www.domain.com.au/17-bishopsgate-avenue-castle-hill-nsw-2154-2013823408"
"CASTLE HILL"	"16 Bowman Av"	4	"House"	Price withheld	"https://www.domain.com.au/16-bowman-avenue-castle-hill-nsw-2154-2013833798"
"CASTLE HILL"	"9 Braefield Pl"	5	"House"	Passed In	"https://www.domain.com.au/9-braefield-place-castle-hill-nsw-2154-2013826789"
"CASTLE HILL"	"6/4-8 Kerrs Rd"	3	"Townhouse"	990.0	"https://www.domain.com.au/6-4-8-kerrs-road-castle-hill-nsw-2154-2013820994"
"CASTLE HILL"	"53A Parsonage Rd"	4	"House"	1365.0	"https://www.domain.com.au/53a-parsonage-rd-castle-hill-nsw-2154-2013824641"
"CASTLE HILL"	"16 Yaringa Rd"	4	"House"	1950.0	"https://www.domain.com.au/16-yaringa-road-castle-hill-nsw-2154-2013813311"
"CECIL HILLS"	"8 Albemarle Pl"	4	"House"	835.0	"https://www.domain.com.au/8-albermarle-place-cecil-hills-nsw-2171-2013814668"
"CECIL HILLS"	"5 Helena Rd"	4	"House"	900.0	"https://www.domain.com.au/5-helena-road-cecil-hills-nsw-2171-2013813148"
"CECIL HILLS"	"15 Henry St"	3	"House"	Passed In	"https://www.domain.com.au/15-henry-street-cecil-hills-nsw-2171-2013821731"
"CHATSWOOD"	"46 Alleyne St"	3	"House"	2009.9999999999998	"https://www.domain.com.au/46-alleyne-street-chatswood-nsw-2067-2013824534"
"CHATSWOOD"	"9A De Villiers Av"	4	"House"	Price withheld	"https://www.domain.com.au/9a-de-villiers-avenue-chatswood-nsw-2067-2013828110"
"CHATSWOOD"	"317A High St"	3	"House"	1750.0	"https://www.domain.com.au/317a-high-street-chatswood-nsw-2067-2013828462"
"CHATSWOOD"	"2607/37 Victor St"	3	"Unit"	Passed In	"https://www.domain.com.au/2607-37-victor-street-chatswood-nsw-2067-2013833622"
"CHERRYBROOK"	"46 Parkhill Cr"	4	"House"	1540.0	"https://www.domain.com.au/46-parkhill-crescent-cherrybrook-nsw-2126-2013821280"
"CHIPPING NORTON"	"20 Rugby Cr"	7	"House"	1300.0	"https://www.domain.com.au/20-rugby-crescent-chipping-norton-nsw-2170-2013807901"
"CHISWICK"	"1/15A Blackwall Point Rd"	3	"House"	Price withheld	"https://www.domain.com.au/1-15a-blackwall-point-road-chiswick-nsw-2046-2013823707"
"CLONTARF"	"39 Adelaide St"	3	"House"	2700.0	"https://www.domain.com.au/39-adelaide-street-clontarf-nsw-2093-2013826847"
"CLOVELLY"	"83 St Thomas St"	4	"House"	3810.0	"https://www.domain.com.au/83-st-thomas-street-clovelly-nsw-2031-2013795678"
"COLLAROY"	"1112 Pittwater Rd"	4	"House"	3925.0	"https://www.domain.com.au/1112-pittwater-road-collaroy-nsw-2097-2013799481"
"COLLAROY PLATEAU"	"2 Boomerang Rd"	4	"House"	1650.0	"https://www.domain.com.au/2-boomerang-road-collaroy-plateau-nsw-2097-2013818893"
"CONCORD"	"16 Salt St"	3	"House"	1950.0	"https://www.domain.com.au/16-salt-street-concord-nsw-2137-2013820530"
"CONCORD WEST"	"25 King St"	5	"House"	Price withheld	"https://www.domain.com.au/25-king-street-concord-west-nsw-2138-2013811533"
"COOGEE"	"3/19-21 Berwick St"	1	"Unit"	950.5	"https://www.domain.com.au/3-19-berwick-street-coogee-nsw-2034-2013806911"
"COOGEE"	"2/78A Dudley St"	2	"Unit"	1200.0	"https://www.domain.com.au/2-78a-dudley-street-coogee-nsw-2034-2013815337"
"COOGEE"	"9/4-8 Edgecumbe Av"	2	"Unit"	1300.0	"https://www.domain.com.au/9-4-8-edgecumbe-avenue-coogee-nsw-2034-2013822309"
"COOGEE"	"4/46 Melody St"	2	"Unit"	Price withheld	"https://www.domain.com.au/4-46-melody-street-coogee-nsw-2034-2013801019"
"CREMORNE"	"28 Ellalong Rd"	3	"House"	Passed In	"https://www.domain.com.au/28-ellalong-road-cremorne-nsw-2090-2013819972"
"CREMORNE"	"2/23 Parraween St"	2	"Unit"	Price withheld	"https://www.domain.com.au/2-23-parraween-street-cremorne-nsw-2090-2013821494"
"CREMORNE"	"7/62-64 Sutherland St"	3	"Townhouse"	1980.0	"https://www.domain.com.au/7-62-sutherland-street-cremorne-nsw-2090-2013824451"
"CROMER"	"31 Tennyson Rd"	3	"House"	1740.0	"https://www.domain.com.au/31-tennyson-road-cromer-nsw-2099-2013825188"
"CRONULLA"	"1104/1 Abel Pl"	2	"Unit"	Passed In	"https://www.domain.com.au/1104-1-abel-place-cronulla-nsw-2230-2013821387"
"CRONULLA"	"9/27-31 Burke Rd"	2	"Unit"	870.0	"https://www.domain.com.au/9-27-31-burke-rd-cronulla-nsw-2230-2013813585"
"CRONULLA"	"199 Nicholson Pde"	3	"House"	Passed In	"https://www.domain.com.au/199-nicholson-parade-cronulla-nsw-2230-2013818791"
"CROWS NEST"	"149 Chandos St"	4	"House"	Passed In	"https://www.domain.com.au/149-chandos-street-crows-nest-nsw-2065-2013821890"
"CROWS NEST"	"167 Chandos St"	3	"House"	Passed In	"https://www.domain.com.au/167-chandos-street-crows-nest-nsw-2065-2013792329"
"CROYDON"	"24 Hammond Av"	3	"House"	Passed In	"https://www.domain.com.au/24-hammond-avenue-croydon-nsw-2132-2013813903"
"CROYDON PARK"	"31 Rawson St"	4	"House"	2160.0	"https://www.domain.com.au/31-rawson-street-croydon-park-nsw-2133-2013806961"
"CROYDON PARK"	"8 Wentworth St"	3	"House"	1230.0	"https://www.domain.com.au/8-wentworth-street-croydon-park-nsw-2133-2013806966"
"DARLINGHURST"	"204/136-142 Barcom Av"	1	"Unit"	1004.9999999999999	"https://www.domain.com.au/204-136-142-barcom-avenue-darlinghurst-nsw-2010-2013826063"
"DARLINGHURST"	"18/257-261 Darlinghurst Rd"	1	"Unit"	585.0	"https://www.domain.com.au/18-257-darlinghurst-road-darlinghurst-nsw-2010-2013828864"
"DARLINGHURST"	"141 Womerah Av"	4	"House"	1885.0	"https://www.domain.com.au/141-womerah-avenue-darlinghurst-nsw-2010-2013819608"
"DARLINGTON"	"9 Wilson La"	2	"Terrace"	Passed In	"https://www.domain.com.au/9-wilson-lane-darlington-nsw-2008-2013814281"
"DEE WHY"	"3402/2-10 Mooramba Rd"	2	"Unit"	905.0	"https://www.domain.com.au/3402-2-10-mooramba-road-dee-why-nsw-2099-2013813692"
"DEE WHY"	"57 Redman Rd"	4	"House"	1605.0	"https://www.domain.com.au/57-redman-road-dee-why-nsw-2099-2013824705"
"DEE WHY"	"1/6 The Crescent "	2	"Unit"	1065.0	"https://www.domain.com.au/1-6-the-crescent-dee-why-nsw-2099-2013816491"
"DEE WHY"	"4 Turner St"	4	"House"	1700.0	"https://www.domain.com.au/4-turner-street-dee-why-nsw-2099-2013821364"
"DENISTONE"	"98 Chatham Rd"	4	"House"	1980.0	"https://www.domain.com.au/98-chatham-road-denistone-nsw-2114-2013814542"
"DENISTONE"	"32 Marlow Av"	5	"House"	Price withheld	"https://www.domain.com.au/32-marlow-avenue-denistone-nsw-2114-2013810553"
"DENISTONE EAST"	"28 Rickard St"	3	"House"	Passed In	"https://www.domain.com.au/28-rickard-street-denistone-east-nsw-2112-2013821151"
"DOLLS POINT"	"6 Malua St"	3	"Duplex"	Passed In	"https://www.domain.com.au/6-malua-street-dolls-point-nsw-2219-2013812706"
"DOLLS POINT"	"7/157-159 Russell Av"	2	"Unit"	741.0	"https://www.domain.com.au/7-157-159-russell-avenue-dolls-point-nsw-2219-2013813316"
"DOONSIDE"	"84 Wilkie Cr"	4	"House"	Price withheld	"https://www.domain.com.au/84-wilkie-crescent-doonside-nsw-2767-2013831609"
"DRUMMOYNE"	"10/12 Marlborough St"	2	"Unit"	728.0	"https://www.domain.com.au/10-12-marlborough-street-drummoyne-nsw-2047-2013803566"
"DRUMMOYNE"	"254 Victoria Rd"	5	"House"	Passed In	"https://www.domain.com.au/254-victoria-road-drummoyne-nsw-2047-2013817696"
"DRUMMOYNE"	"54C/14 Wolseley St"	2	"Unit"	935.0	"https://www.domain.com.au/54c-14-wolseley-street-drummoyne-nsw-2047-2013800423"
"DUNDAS VALLEY"	"23 King St"	3	"House"	Passed In	"https://www.domain.com.au/23-king-street-dundas-valley-nsw-2117-2013816948"
"DUNDAS VALLEY"	"52 King St"	3	"House"	1170.0	"https://www.domain.com.au/52-king-street-dundas-valley-nsw-2117-2013824564"
"DURAL"	"5 Heritage Ct"	5	"House"	1675.0	"https://www.domain.com.au/5-heritage-court-dural-nsw-2158-2013821279"
"DURAL"	"13 Wildthorn Av"	4	"House"	1850.0	"https://www.domain.com.au/13-wildthorn-avenue-dural-nsw-2158-2013825230"
"EARLWOOD"	"91 Homer St"	4	"House"	Price withheld	"https://www.domain.com.au/91-homer-street-earlwood-nsw-2206-2013814603"
"EARLWOOD"	"63 Undercliffe Rd"	4	"House"	1550.0	"https://www.domain.com.au/63-undercliffe-road-earlwood-nsw-2206-2013818237"
"EARLWOOD"	"25 Wardell Rd"	5	"House"	Passed In	"https://www.domain.com.au/25-wardell-road-earlwood-nsw-2206-2013813330"
"EAST KILLARA"	"38 Albany Cr"	5	"House"	Price withheld	"https://www.domain.com.au/38-albany-crescent-east-killara-nsw-2071-2013821964"
"EASTWOOD"	"12 Tarrants Av"	3	"House"	1890.0	"https://www.domain.com.au/12-tarrants-avenue-eastwood-nsw-2122-2013818109"
"EASTWOOD"	"86A Tarrants Av"	6	"House"	1725.0	"https://www.domain.com.au/86a-tarrants-avenue-eastwood-nsw-2122-2013805115"
"ELIZABETH HILLS"	"107-109 Feodore Dr"	4	"House"	Passed In	"https://www.domain.com.au/109-feodore-drive-elizabeth-hills-nsw-2171-2013814437"
"ENFIELD"	"6 Wattle St"	4	"House"	1176.0	"https://www.domain.com.au/6-wattle-street-enfield-nsw-2136-2013823458"
"ENMORE"	"63 Camden St"	3	"House"	Passed In	"https://www.domain.com.au/63-camden-street-enmore-nsw-2042-2013805039"
"ENMORE"	"97 Metropolitan Rd"	3	"House"	Price withheld	"https://www.domain.com.au/97-metropolitan-road-enmore-nsw-2042-2013810678"
"EPPING"	"40 Barombah Rd"	3	"House"	1690.0	"https://www.domain.com.au/40-barombah-road-epping-nsw-2121-2013821076"
"EPPING"	"30 Helen St"	4	"House"	1850.0	"https://www.domain.com.au/30-helen-street-epping-nsw-2121-2013814539"
"EPPING"	"6 Merinda Av"	5	"House"	Price withheld	"https://www.domain.com.au/6-merinda-avenue-epping-nsw-2121-2013821075"
"ERMINGTON"	"210/1 Allambie St"	2	"Unit"	Passed In	"https://www.domain.com.au/210-1-allambie-street-ermington-nsw-2115-2013803356"
"ERMINGTON"	"14 Linden Gr"	5	"House"	1750.0	"https://www.domain.com.au/14-linden-gr-ermington-nsw-2115-2013808836"
"ERSKINEVILLE"	"16504/177-219 Mitchell Rd"	3	"Unit"	1362.0	"https://www.domain.com.au/16504-177-219-mitchell-road-erskineville-nsw-2043-2013820881"
"ERSKINEVILLE"	"C109/1 Pearl St"	2	"Unit"	1305.0	"https://www.domain.com.au/c109-1-pearl-street-erskineville-nsw-2043-2013817831"
"FAIRFIELD"	"8 Douglas St"	8	"House"	845.0	"https://www.domain.com.au/8-douglas-street-fairfield-nsw-2165-2013820070"
"FAIRFIELD WEST"	"113 King Rd"	4	"House"	805.0	"https://www.domain.com.au/113-king-road-fairfield-west-nsw-2165-2013831580"
"FAIRFIELD WEST"	"72 Margaret St"	5	"House"	Passed In	"https://www.domain.com.au/72-margaret-street-fairfield-west-nsw-2165-2013823158"
"FIVE DOCK"	"63/57-63 Fairlight St"	2	"Unit"	910.0	"https://www.domain.com.au/63-57-fairlight-street-five-dock-nsw-2046-2013803126"
"FRENCHS FOREST"	"36 Adams St"	4	"House"	2330.0	"https://www.domain.com.au/36-adams-street-frenchs-forest-nsw-2086-2013827809"
"FRESHWATER"	"3/2 The Drive "	2	"Unit"	Price withheld	"https://www.domain.com.au/3-2-the-drive-freshwater-nsw-2096-2013823038"
"GEORGES HALL"	"4 Dell Pl"	5	"House"	1160.0	"https://www.domain.com.au/4-dell-place-georges-hall-nsw-2198-2013812757"
"GEORGES HALL"	"49 Jacaranda Dr"	3	"House"	Passed In	"https://www.domain.com.au/49-jacaranda-drive-georges-hall-nsw-2198-2013815239"
"GLADESVILLE"	"11 College St"	3	"House"	Price withheld	"https://www.domain.com.au/11-college-street-gladesville-nsw-2111-2013814576"
"GLADESVILLE"	"6 Eltham St"	3	"House"	2720.0	"https://www.domain.com.au/6-eltham-street-gladesville-nsw-2111-2013822592"
"GLADESVILLE"	"24 Ross St"	3	"House"	2202.0	"https://www.domain.com.au/24-ross-street-gladesville-nsw-2111-2013819569"
"GLEBE"	"8/413 Glebe Point Rd"	1	"Unit"	868.5	"https://www.domain.com.au/8-413-glebe-point-road-glebe-nsw-2037-2013821129"
"GLEBE"	"105/6 Maxwell Rd"	2	"Unit"	1400.0	"https://www.domain.com.au/105-6-maxwell-road-forest-lodge-nsw-2037-2013820795"
"GLEN ALPINE"	"9 Bishopscourt Pl"	5	"House"	Withdrawn	"https://www.domain.com.au/9-bishopscourt-place-glen-alpine-nsw-2560-2013825217"
"GLENHAVEN"	"44B Old Glenhaven Rd"	5	"House"	1510.0	"https://www.domain.com.au/44b-old-glenhaven-road-glenhaven-nsw-2156-2013819104"
"GORDON"	"62 St Johns Av"	3	"House"	2310.0	"https://www.domain.com.au/62-st-johns-avenue-gordon-nsw-2072-2013821274"
"GRANVILLE"	"8 Bennalong St"	3	"House"	795.0	"https://www.domain.com.au/8-bennalong-street-granville-nsw-2142-2013823943"
"GRANVILLE"	"88 Elizabeth St"	2	"House"	960.0	"https://www.domain.com.au/88-elizabeth-street-granville-nsw-2142-2013814127"
"GRAYS POINT"	"14 Seabrook Av"	4	"House"	1370.0	"https://www.domain.com.au/14-seabrook-avenue-grays-point-nsw-2232-2013818913"
"GREEN VALLEY"	"333 Whitford Rd"	4	"House"	770.0	"https://www.domain.com.au/333-whitford-rd-green-valley-nsw-2168-2013792724"
"GREENACRE"	"28 Sylvanus St"	7	"House"	1301.0	"https://www.domain.com.au/28-sylvanus-st-greenacre-nsw-2190-2013814769"
"GREENFIELD PARK"	"3 Intrepid Pl"	5	"House"	980.0	"https://www.domain.com.au/3-intrepid-place-greenfield-park-nsw-2176-2013822358"
"GREENWICH"	"2 Evelyn St"	3	"House"	2206.0	"https://www.domain.com.au/2-evelyn-street-greenwich-nsw-2065-2013821471"
"GREENWICH"	"6/214-216 Pacific Hwy"	3	"Unit"	1200.0	"https://www.domain.com.au/6-214-216-pacific-highway-greenwich-nsw-2065-2013826732"
"GREENWICH"	"117B River Rd"	3	"House"	Withdrawn	"https://www.domain.com.au/117b-river-road-greenwich-nsw-2065-2013818820"
"GREYSTANES"	"224 Darling St"	4	"House"	1080.0	"https://www.domain.com.au/224-darling-street-greystanes-nsw-2145-2013803172"
"GUILDFORD"	"231 Robertson St"	4	"House"	835.0	"https://www.domain.com.au/231-robertson-street-guildford-nsw-2161-2013818839"
"GUILDFORD"	"80 Robertson St"	3	"House"	828.0	"https://www.domain.com.au/80-robertson-street-guildford-nsw-2161-2013818416"
