"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"Bow Bowing"	"7 Nambung Pl"	5	"House"		"https://www.realestate.com.au/126586334"	37.9
"Brighton-le-sands"	"42/4 The Boulevarde"	2	"Unit"	775000	"https://www.realestate.com.au/126569626"	11.4
"Brighton-le-sands"	"17/13 Princess St"	2	"Unit"		"https://www.realestate.com.au/126616962"	11.4
"Brighton-le-sands"	"2/20 Queens Rd"	2	"Unit"	624500	"https://www.realestate.com.au/126649554"	11.4
"Brighton-le-sands"	"2 Phillip Cr"	4	"House"	1610000	""	11.4
"Broken Hill"	"62 Jamieson St"	2	"House"	44000	"https://www.realestate.com.au/126661466"	un_known
"Bulli"	"4 Cope Pl"	4	"House"	1200000	"https://www.realestate.com.au/126437322"	un_known
"Bulli"	"71 Hutton Av"	4	"House"	1276000	"https://www.realestate.com.au/126625634"	un_known
"Burwood"	"16/26 Belmore St"	2	"Unit"		"https://www.realestate.com.au/126697742"	9.6
"Burwood"	"19 Shaftesbury Rd"	3	"House"		"https://www.realestate.com.au/126606774"	9.6
"Buttaba"	"53 Ilford Av"	2	"House"	995000	"https://www.realestate.com.au/126529350"	un_known
"Cabarita"	"67/14 Edgewood Cr"	2	"Unit"	1700000	"https://www.realestate.com.au/126601158"	8.9
"Cabramatta West"	"5 Sulman Rd"	3	"House"	715000	"https://www.realestate.com.au/126562022"	27
"Cabramatta West"	"2 Cayley Pl"	3	"House"		"https://www.realestate.com.au/126559986"	27
"Calala"	"4 Finch Pl"	4	"House"	435000	"https://www.realestate.com.au/126565362"	un_known
"Calala"	"7 Prospect Pl"	3	"House"		"https://www.realestate.com.au/126713882"	un_known
"Calala"	"37 Harrier Pde"	3	"House"		"https://www.realestate.com.au/126639206"	un_known
"Cammeray"	"12 Warwick Av"	4	"House"		""	5
"Cammeray"	"32/11 Amherst St"	3	"Unit"		"https://www.realestate.com.au/126669062"	5
"Cammeray"	"3/43 The Boulevarde"	3	"House"		"https://www.realestate.com.au/126579982"	5
"Cammeray"	"77 Amherst St"	4	"House"	2295000	"https://www.realestate.com.au/126640954"	5
"Campbelltown"	"2 Randolph St"	5	"House"	707000	"https://www.realestate.com.au/126663074"	42.7
"Camperdown"	"604/1 Sterling Cct"	1	"Unit"	943800	"https://www.realestate.com.au/126658294"	3.6
"Camperdown"	"94 Denison St"	4	"House"	1300000	"https://www.realestate.com.au/126623142"	3.6
"Campsie"	"52 Campsie St"	5	"House"	2325000	"https://www.realestate.com.au/126614862"	10.7
"Campsie"	"16/40 Fourth Av"	3	"Unit"		"https://www.realestate.com.au/126627114"	10.7
"Cardiff South"	"8 Sophia Ct"	4	"House"	690000	"https://www.realestate.com.au/126634914"	un_known
"Caringbah"	"4/75 Caringbah Rd"	3	"Unit"		"https://www.realestate.com.au/126668374"	21
"Caringbah South"	"7 Bungarn Pl"	4	"House"		"https://www.realestate.com.au/126663550"	28
"Caringbah South"	"115 Yathong Rd"	3	"Unit"	2120500	"https://www.realestate.com.au/126647278"	28
"Caringbah South"	"7 Cabarita Pl"	4	"House"		"https://www.realestate.com.au/126596110"	28
"Carlingford"	"6/239 Marsden Rd"	3	"House"	915000	"https://www.realestate.com.au/126634530"	17.4
"Carlingford"	"206 Bettington Rd"	5	"House"		"https://www.realestate.com.au/126614778"	17.4
"Carlingford"	"70 Lochinvar Pde"	4	"House"	1550000	"https://www.realestate.com.au/126660510"	17.4
"Carlton"	"5/22 Garfield St"	2	"Unit"	665000	"https://www.realestate.com.au/126669378"	13.6
"Carlton"	"6 Planthurst Rd"	4	"House"		"https://www.realestate.com.au/126660974"	13.6
"Carlton"	"85A Mill St"	2	"House"	880000	"https://www.realestate.com.au/126618158"	13.6
"Castle Cove"	"140 Deepwater Rd"	6	"House"		"https://www.realestate.com.au/126640650"	9.2
"Castle Cove"	"170 Deepwater Rd"	5	"House"		"https://www.realestate.com.au/126585470"	9.2
"Castle Hill"	"9 Phoenix Cl"	5	"House"	1795000	"https://www.realestate.com.au/126619198"	23.9
"Castle Hill"	"36 Brae Pl"	6	"House"		"https://www.realestate.com.au/126590598"	23.9
"Castle Hill"	"9/15 Hume Av"	2	"Unit"	725000	"https://www.realestate.com.au/126610634"	23.9
"Castle Hill"	"98 Fishburn Cr"	5	"House"	1700000	"https://www.realestate.com.au/126632562"	23.9
"Castle Hill"	"16 Southleigh Av"	4	"House"	1670000	"https://www.realestate.com.au/126640930"	23.9
"Castle Hill"	"88 Oakhill Dr"	4	"House"		"https://www.realestate.com.au/126619182"	23.9
"Castlecrag"	"14 The Rampart"	3	"House"		"https://www.realestate.com.au/126661026"	7.2
"Casula"	"11 Nettletree Pl"	3	"House"	737000	"https://www.realestate.com.au/126639246"	29
"Cecil Hills"	"7 Ida Pl"	4	"House"		"https://www.realestate.com.au/126627366"	32.7
"Centennial Park"	"52/80 Cook Rd"	0	"Unit"	490000	"https://www.realestate.com.au/126611234"	3.8
"Cessnock"	"29 Boomerang St"	2	"House"		"https://www.realestate.com.au/126527562"	un_known
"Cessnock"	"55 Hickey St"	3	"House"		"https://www.realestate.com.au/126606654"	un_known
"Cessnock"	"14 Anstey St"	3	"House"		"https://www.realestate.com.au/126623966"	un_known
"Charlestown"	"13 Wales St"	4	"House"	555000	"https://www.realestate.com.au/126629670"	un_known
"Chatswood"	"28/524 Pacific Hwy"	1	"Unit"	630000	"https://www.realestate.com.au/126645238"	8.2
"Chatswood"	"14/30 Archer St"	2	"Unit"		"https://www.realestate.com.au/126649534"	8.2
"Chatswood"	"2/1A Albert Av"	2	"Unit"		"https://www.realestate.com.au/126662630"	8.2
"Chatswood"	"94B Centennial Av"	4	"House"		"https://www.realestate.com.au/126641602"	8.2
"Chatswood"	"601/856 Pacific Hwy"	3	"Unit"		""	8.2
"Cheltenham"	"206 Beecroft Rd"	4	"House"	1505000	"https://www.realestate.com.au/126635166"	16.6
"Cherrybrook"	"4 Mariam Pl"	4	"House"	1740000	"https://www.realestate.com.au/126628474"	22.1
"Cherrybrook"	"4 Blamey Wy"	3	"House"	1145000	"https://www.realestate.com.au/126623410"	22.1
"Cherrybrook"	"5 Hibiscus Pl"	4	"House"	1710000	"https://www.realestate.com.au/126721394"	22.1
"Chester Hill"	"5 Mountview Av"	2	"House"		"https://www.realestate.com.au/126614018"	19.1
"Chester Hill"	"18 Mercy Av"	3	"House"		"https://www.realestate.com.au/126636046"	19.1
"Chester Hill"	"15 Arcadia Rd"	3	"House"	850000	"https://www.realestate.com.au/126633394"	19.1
"Chifley"	"49 Hastings Av"	3	"House"	1600000	"https://www.realestate.com.au/126610494"	12.5
"Chittaway Bay"	"13 Collaroy Cl"	4	"House"		"https://www.realestate.com.au/126572746"	un_known
"Chittaway Bay"	"30 Thomas Walker Dr"	4	"House"		"https://www.realestate.com.au/126577926"	un_known
"Chittaway Bay"	"8 Kauai Av"	3	"House"		"https://www.realestate.com.au/126628234"	un_known
"Clontarf"	"1 Harbour View St"	4	"House"	3300000	"https://www.realestate.com.au/126640938"	7.9
"Clovelly"	"4/36 Keith St"	2	"Unit"		""	7.2
"Clovelly"	"25 Knox St"	4	"House"		"https://www.realestate.com.au/126641506"	7.2
"Clovelly"	"5/55 Arden St"	3	"Unit"	2120000	"https://www.realestate.com.au/126620794"	7.2
"Clovelly"	"9 Knox St"	3	"House"		"https://www.realestate.com.au/126657158"	7.2
"Coleambally"	"37 Bellbird St"	3	"House"		""	un_known
"Collaroy"	"10/1122 Pittwater Rd"	2	"Unit"		"https://www.realestate.com.au/126601094"	16.6
"Collaroy"	"5/13 Frazer St"	2	"Unit"	770000	"https://www.realestate.com.au/126035878"	16.6
"Collaroy"	"23 Hay St"	4	"House"		"https://www.realestate.com.au/126642494"	16.6
"Colyton"	"23 Burford St"	3	"House"		"https://www.realestate.com.au/126645986"	39.5
"Colyton"	"2 Franklin Pl"	4	"House"		"https://www.realestate.com.au/126611118"	39.5
"Como"	"145 Como Pde"	4	"House"		"https://www.realestate.com.au/126625950"	19.9
"Concord"	"74 Links Av"	3	"House"	2250000	"https://www.realestate.com.au/126635454"	9.6
"Concord"	"8 Homedale Av"	5	"House"		"https://www.realestate.com.au/126628746"	9.6
"Concord"	"32 Flavelle St"	4	"House"		"https://www.realestate.com.au/126644054"	9.6
"Concord"	"50 John St"	4	"House"		"https://www.realestate.com.au/126583302"	9.6
"Concord"	"14 Broughton St"	3	"House"		"https://www.realestate.com.au/126571154"	9.6
"Concord"	"5/247B Burwood Rd"	3	"Unit"		"https://www.realestate.com.au/126543234"	9.6
"Concord West"	"11 Colane St"	4	"House"	2700000	"https://www.realestate.com.au/126570982"	11.3
"Condell Park"	"24A Winifred St"	5	"House"		"https://www.realestate.com.au/126659158"	19
"Condell Park"	"27 Mons St"	3	"House"		"https://www.realestate.com.au/126620302"	19
"Coogee"	"5/23 Dudley St"	2	"Unit"		"https://www.realestate.com.au/126657546"	7.4
"Coogee"	"3/84 Dudley St"	3	"Unit"		"https://www.realestate.com.au/126612522"	7.4
"Coogee"	"148 Brook St"	3	"House"	4405000	""	7.4
"Coogee"	"7/90 Beach St"	3	"Unit"		"https://www.realestate.com.au/126617590"	7.4
"Coogee"	"5/74 Dolphin St"	2	"Unit"	1460000	"https://www.realestate.com.au/126571398"	7.4
"Coogee"	"13 Neptune St"	6	"House"		"https://www.realestate.com.au/126601470"	7.4
"Corrimal"	"68 Collins St"	3	"House"		"https://www.realestate.com.au/126438498"	un_known
"Cowra"	"92 Macquarie St"	5	"House"		"https://www.realestate.com.au/126612770"	un_known
"Cranebrook"	"41 Greygums Rd"	3	"House"		"https://www.realestate.com.au/126621174"	49
"Cremorne"	"404/3 Fifth Av"	2	"Unit"		"https://www.realestate.com.au/126657390"	4.8
"Cremorne Point"	"2/11 Milson Rd"	1	"Unit"	1060000	"https://www.realestate.com.au/126658566"	3.2
"Cremorne Point"	"1 Kareela Rd"	5	"House"		"https://www.realestate.com.au/126585422"	3.2
"Crescent Head"	"22 Main St"	3	"House"		"https://www.realestate.com.au/126451446"	un_known
"Crestwood"	"38 Crest Rd"	5	"House"		"https://www.realestate.com.au/126666946"	289
"Cromer"	"3 Rawson Pl"	3	"House"		"https://www.realestate.com.au/126644982"	15.6
"Cronulla"	"5/24 Parramatta St"	3	"Unit"		"https://www.realestate.com.au/126500710"	21.1
"Cronulla"	"44 Flinders Rd"	3	"House"	1575000	"https://www.realestate.com.au/126580374"	21.1
"Crows Nest"	"30 Hayberry St"	3	"House"		"https://www.realestate.com.au/126662686"	4.6
"Croydon"	"7 Hammond Av"	3	"House"	1451000	"https://www.realestate.com.au/126560694"	8.7
"Croydon Park"	"144A Burwood Rd"	5	"House"	1390000	"https://www.realestate.com.au/126623514"	9.6
"Croydon Park"	"144B Burwood Rd"	5	"House"	1390000	""	9.6
"Culburra Beach"	"131 The Marina"	5	"House"		"https://www.realestate.com.au/126525258"	un_known
"Culburra Beach"	"20 Hope St"	3	"House"		"https://www.realestate.com.au/126454254"	un_known
"Culburra Beach"	"8 Fern Wy"	3	"House"		"https://www.realestate.com.au/126525842"	un_known
"Culburra Beach"	"191 Penguin Head Rd"	5	"House"	1850000	"https://www.realestate.com.au/126488554"	un_known
"Darling Point"	"20C/5 Thornton St"	3	"Unit"		""	2.8
"Darling Point"	"18/75 Darling Point Rd"	3	"Unit"		"https://www.realestate.com.au/126603466"	2.8
"Darlinghurst"	"108/46 Burton St"	0.5	"Unit"		""	1.8
"Darlinghurst"	"329/331 South Dowling St"	1	"House"		""	1.8
"Darlinghurst"	"306/13 Bayswater Rd"	1	"Unit"		"https://www.realestate.com.au/126595722"	1.8
"Darlington"	"311/181 Lawson St"	1	"Unit"		"https://www.realestate.com.au/126525822"	3.1
"Dawes Point"	"84 Windmill St"	3	"House"		"https://www.realestate.com.au/126638762"	1.3
"Dee Why"	"20/23 Howard Av"	3	"Unit"		"https://www.realestate.com.au/126575522"	14.6
"Dee Why"	"15/47 Pacific Pde"	2	"Unit"		"https://www.realestate.com.au/126615954"	14.6
"Dee Why"	"3/19 Kingsway"	1	"Unit"	520000	"https://www.realestate.com.au/126633146"	14.6
"Dee Why"	"4/119 Oaks Av"	2	"Unit"		"https://www.realestate.com.au/126695950"	14.6
"Dee Why"	"24 Redman Rd"	3	"House"	1960000	"https://www.realestate.com.au/126569810"	14.6
"Dee Why"	"28 Prescott Av"	5	"House"	2035000	"https://www.realestate.com.au/126653490"	14.6
"Dee Why"	"5 Painters Pde"	5	"House"	2173000	"https://www.realestate.com.au/126615166"	14.6
"Dee Why"	"43 Prescott Av"	4	"House"	1740000	"https://www.realestate.com.au/126643994"	14.6
"Denistone East"	"11 Heard St"	4	"House"	1980000	"https://www.realestate.com.au/126614770"	12.8
"Dolls Point"	"8/160 Russell Av"	2	"Unit"	742500	"https://www.realestate.com.au/126609486"	15.1
"Dolls Point"	"4/171 Russell Av"	2	"Unit"	880000	"https://www.realestate.com.au/126617462"	15.1
"Doonside"	"51 Earle St"	5	"House"	970000	"https://www.realestate.com.au/126594046"	33.2
"Dora Creek"	"6 Baker St"	2	"House"		"https://www.realestate.com.au/126647770"	un_known
"Double Bay"	"2/15 Wallaroy Rd"	2	"Unit"		"https://www.realestate.com.au/126646034"	3.6
"Dover Heights"	"4/39 George St"	2	"Unit"		"https://www.realestate.com.au/126594990"	6.8
"Dover Heights"	"239A Military Rd"	4	"House"		"https://www.realestate.com.au/126544134"	6.8
"Dover Heights"	"35/11 Gilbert St"	1	"Unit"	620000	"https://www.realestate.com.au/126614830"	6.8
"Drummoyne"	"6/37 Drummoyne Av"	3	"Unit"		"https://www.realestate.com.au/126548686"	5.2
