"Suburb","Address",Bedroom,"Type",Price,"Link"
"Bexley","127 Queen Victoria St",4,"House",1500000,"https://www.realestate.com.au/126268186"
"Bilgola Beach","2 Bilgola Av",3,"House",3360000,"https://www.realestate.com.au/126265602"
"Bilgola Plateau","59 Argyle St",3,"House",,"https://www.realestate.com.au/126360550"
"Birchgrove","8 Spring St",3,"House",2032500,"https://www.realestate.com.au/126324426"
"Birchgrove","28/8 Water St",3,"Unit",,"https://www.realestate.com.au/126281738"
"Blacktown","5/2 Chester St",3,"Unit",571000,"https://www.realestate.com.au/126336390"
"Blakehurst","16 Pacific St",5,"House",,"https://www.realestate.com.au/126279546"
"Bligh Park","5/70 Neilson Cr",3,"Unit",,""
"Blue Bay","2/164 Ocean Pde",3,"Unit",775000,"https://www.realestate.com.au/126368202"
"Bondi","91 Watson St",4,"House",,"https://www.realestate.com.au/126259534"
"Bondi","5/2B Penkivil St",2,"Unit",,"https://www.realestate.com.au/126309218"
"Bondi","5 Boonara Av",3,"House",,""
"Bondi","1805/18 Ocean St",2,"Unit",,"https://www.realestate.com.au/126363766"
"Bondi Beach","8/20 Roscoe St",2,"Unit",1326000,"https://www.realestate.com.au/126303278"
"Bondi Beach","3/42 Beach Rd",2,"Unit",,""
"Bondi Junction","25 Grafton St",2,"House",,""
"Bondi Junction","3 Mill Hill Rd",5,"House",,"https://www.realestate.com.au/125655742"
"Bondi Junction","7/123 Old South Head Rd",2,"Unit",,"https://www.realestate.com.au/126303642"
"Bonnyrigg","29 Kempt St",4,"House",,"https://www.realestate.com.au/126327702"
"Bonnyrigg Heights","16 Greer St",4,"House",,"https://www.realestate.com.au/126299594"
"Bossley Park","27 Garrison Rd",4,"House",1025000,"https://www.realestate.com.au/126299398"
"Bossley Park","6 Ute Pl",3,"House",920000,"https://www.realestate.com.au/126341766"
"Botany","149 Bay St",4,"House",,"https://www.realestate.com.au/126350438"
"Botany","3/23 Anniversary St",3,"Unit",1320000,""
"Botany","35 Hastings St",4,"House",,""
"Brighton-le-sands","1/4 Moate Av",2,"Unit",,"https://www.realestate.com.au/126275742"
"Brighton-le-sands","7 Mccoy La",4,"House",1380000,"https://www.realestate.com.au/126271354"
"Brighton-le-sands","88 Francis Av",3,"House",,"https://www.realestate.com.au/125921170"
"Brighton-le-sands","8/22 Reading Rd",3,"Unit",,"https://www.realestate.com.au/126323850"
"Buff Point","125 Buff Point Av",3,"House",,"https://www.realestate.com.au/126331242"
"Bulli","15 Cope Pl",4,"House",,"https://www.realestate.com.au/126346758"
"Busby","10A Karoola St",3,"House",,"https://www.realestate.com.au/126295206"
"Byron Bay","2/2 Belongil Cr",2,"Unit",642000,"https://www.realestate.com.au/126321602"
"Byron Bay","4 Browning St",6,"House",,"https://www.realestate.com.au/123274802"
"Camden","28 Little St",4,"House",720000,""
"Camden South","43 Berallier Dr",3,"House",,"https://www.realestate.com.au/126353854"
"Campsie","15 Eighth Av",4,"House",1880000,"https://www.realestate.com.au/126308834"
"Campsie","1/11 Seventh Av",3,"Unit",,"https://www.realestate.com.au/126351734"
"Canley Heights","92 Cambridge St",6,"House",,""
"Canley Heights","27 Peel St",3,"House",,"https://www.realestate.com.au/111222727"
"Canley Heights","161A Canley Vale Rd",4,"House",,"https://www.realestate.com.au/126270330"
"Canley Heights","71 Avoca Rd",3,"House",855000,"https://www.realestate.com.au/126307734"
"Canley Vale","41A Malabar St",4,"House",,"https://www.realestate.com.au/126369994"
"Canley Vale","69B Beckenham St",4,"House",790000,"https://www.realestate.com.au/126325330"
"Canley Vale","41 Malabar St",4,"House",,"https://www.realestate.com.au/126369998"
"Caringbah","16 Drake Av",3,"House",,"https://www.realestate.com.au/126328890"
"Caringbah South","19 Burradoo St",3,"House",,""
"Caringbah South","9 Alice St",3,"House",1720000,""
"Caringbah South","207A Gannons Rd",4,"House",2000000,"https://www.realestate.com.au/126328918"
"Caringbah South","437 Willarong Rd",4,"House",,"https://www.realestate.com.au/126338330"
"Carlingford","59 Tomah St",4,"House",1950000,"https://www.realestate.com.au/126328998"
"Carlingford","72 Lochinvar Pde",3,"House",1375000,"https://www.realestate.com.au/126330502"
"Carnes Hill","41 Macksville St",5,"House",840000,"https://www.realestate.com.au/126326782"
"Casino","167 Centre St",4,"House",,"https://www.realestate.com.au/126290166"
"Castle Hill","72 Oakhill Dr",5,"House",,"https://www.realestate.com.au/126309038"
"Castle Hill","1 Regent Pl",4,"House",,"https://www.realestate.com.au/126336674"
"Castle Hill","171 Excelsior Av",3,"House",1220000,""
"Castle Hill","11 English Av",6,"House",,"https://www.realestate.com.au/126357434"
"Castle Hill","3 Carrbridge Dr",5,"House",1920000,"https://www.realestate.com.au/126274138"
"Castle Hill","124 Tuckwell Rd",3,"House",1270000,"https://www.realestate.com.au/126354822"
"Castle Hill","37 Castle St",3,"House",,"https://www.realestate.com.au/125448290"
"Cessnock","8 Francis St",2,"House",,"https://www.realestate.com.au/126261706"
"Charlestown","15 Maurene Cr",3,"House",600000,""
"Chatswood","41 Royal St",3,"House",1800000,"https://www.realestate.com.au/126312822"
"Cherrybrook","47 Yanderra Gr",4,"House",1700000,""
"Cherrybrook","20 Eldridge St",4,"House",1500000,"https://www.realestate.com.au/126361410"
"Cherrybrook","4 Camellia Ct",5,"House",,"https://www.realestate.com.au/126327274"
"Chester Hill","6 Moora St",3,"House",,"https://www.realestate.com.au/126369266"
"Chester Hill","8 Moora St",6,"House",1399000,"https://www.realestate.com.au/126276010"
"Chifley","1303 Anzac Pde",3,"House",,"https://www.realestate.com.au/126288034"
"Chippendale","14/52 Shepherd St",1,"Unit",850000,"https://www.realestate.com.au/126323282"
"Chipping Norton","26/3 Mead Dr",3,"Unit",525000,"https://www.realestate.com.au/126343714"
"Clareville","303 Hudson Pde",3,"House",,"https://www.realestate.com.au/126301794"
"Clovelly","12 Campbell St",2,"House",,"https://www.realestate.com.au/126308086"
"Clovelly","9 Keith St",5,"House",,""
"Collaroy","76 Suffolk Av",4,"House",2160000,"https://www.realestate.com.au/126334526"
"Collaroy","7 Parkes Rd",4,"House",,"https://www.realestate.com.au/126347490"
"Collaroy","19/1 Eastbank St",2,"Unit",1725000,"https://www.realestate.com.au/126364386"
"Como","65 Como Pde",5,"House",1605000,"https://www.realestate.com.au/126348042"
"Condell Park","6/29 Hunter St",4,"House",820000,"https://www.realestate.com.au/126357502"
"Condell Park","36 Market St",3,"House",1625000,"https://www.realestate.com.au/126332478"
"Condell Park","56A Railway Pde",4,"Unit",840000,"https://www.realestate.com.au/126308546"
"Connells Point","55 Greenacre Rd",4,"House",,"https://www.realestate.com.au/126327346"
"Coogee","16/193 Oberon St",2,"Unit",1175000,""
"Coogee","83 Arden St",4,"House",,"https://www.realestate.com.au/126372922"
"Coogee","18 Arcadia St",4,"House",,"https://www.realestate.com.au/126360038"
"Coogee","3/1A Neptune St",2,"Unit",1250000,"https://www.realestate.com.au/126282162"
"Coogee","64 Pauling Av",2,"House",1800000,"https://www.realestate.com.au/126206210"
"Coogee","5/46 Carr St",3,"Unit",2170000,"https://www.realestate.com.au/126359662"
"Coogee","13/84 Bream St",2,"Unit",890000,"https://www.realestate.com.au/126309458"
"Coogee","30/23 Vicar St",2,"Unit",1150000,"https://www.realestate.com.au/126271718"
"Corrimal","13 Arthur St",6,"House",,"https://www.realestate.com.au/126387266"
"Cremorne","1/41 Young St",3,"Unit",1305000,"https://www.realestate.com.au/126349330"
"Cremorne","20/13 Cranbrook Av",2,"Unit",1030000,"https://www.realestate.com.au/126373982"
"Cromer","153 Fisher Rd",3,"House",1530000,"https://www.realestate.com.au/126413258"
"Cronulla","1/83 Ewos Pde",2,"Unit",928000,"https://www.realestate.com.au/126382966"
"Cronulla","1C/83 Gerrale St",3,"Unit",,"https://www.realestate.com.au/126368166"
"Cronulla","5/4 Philip St",1,"Unit",593000,"https://www.realestate.com.au/126383138"
"Croydon Park","6/154 Croydon Av",2,"Unit",615000,"https://www.realestate.com.au/126331222"
"Croydon Park","5 President St",2,"House",1104500,"https://www.realestate.com.au/126331226"
"Croydon Park","172 Croydon Av",3,"House",,"https://www.realestate.com.au/126345310"
"Darling Point","302/109 Darling Point Rd",3,"Unit",,"https://www.realestate.com.au/126329394"
"Darling Point","2/44 Darling Point Rd",4,"Unit",,"https://www.realestate.com.au/126355718"
"Darlinghurst","5/314 Victoria St",1,"Unit",870000,"https://www.realestate.com.au/126340690"
"Darlinghurst","702/320 Liverpool St",2,"Unit",,""
"Darlinghurst","46/100 Barcom Av",2,"Unit",,"https://www.realestate.com.au/126302430"
"Darlinghurst","507/221 Darlinghurst Rd",1,"Unit",,"https://www.realestate.com.au/126355190"
"Davidson","2 Dangar Pl",5,"House",,"https://www.realestate.com.au/126350942"
"Davidson","53 Aranda Dr",6,"House",1520000,"https://www.realestate.com.au/126343706"
"Dee Why","4/57 Pacific Pde",2,"Unit",715000,""
"Dee Why","9/26 Boronia St",2,"Unit",925000,"https://www.realestate.com.au/126366090"
"Dee Why","15 South Creek Rd",3,"House",1470000,"https://www.realestate.com.au/126361878"
"Denistone","12 Enid St",4,"House",,"https://www.realestate.com.au/126292758"
"Denistone East","471 Blaxland Rd",5,"House",1685000,"https://www.realestate.com.au/126360606"
"Doonside","25 Wangara St",3,"House",735000,"https://www.realestate.com.au/126292454"
"Double Bay","28/51 William St",3,"House",4355000,"https://www.realestate.com.au/126311266"
"Double Bay","6/526 New South Head Rd",2,"Unit",,"https://www.realestate.com.au/126261818"
"Drummoyne","11/18 Tranmere St",2,"Unit",,"https://www.realestate.com.au/126361582"
"Dubbo","12 Ballindoch Pl",4,"House",,"https://www.realestate.com.au/126271730"
"Dubbo","417 Wheelers La",4,"House",,"https://www.realestate.com.au/126248126"
"Dubbo","41 Stonehaven Av",4,"House",,""
"Dubbo","22L Railway La",5,"House",666000,""
"Dulwich Hill","26/2 Williams Pde",2,"House",900000,"https://www.realestate.com.au/126324358"
"Dural","12/542 Old Northern Rd",3,"House",,"https://www.realestate.com.au/126311886"
"Earlwood","15 Clemton Av",3,"House",,"https://www.realestate.com.au/126328970"
"Earlwood","2 Braeside Cr",3,"House",,""
"East Ballina","3/34 Mckinnon St",3,"House",,"https://www.realestate.com.au/126225034"
"East Gosford","77 Caroline St",4,"House",,"https://www.realestate.com.au/126358170"
"East Gosford","78 Wells St",3,"House",950000,"https://www.realestate.com.au/126413738"
"East Jindabyne","9 Acacia Pl",4,"House",,"https://www.realestate.com.au/126337362"
"East Tamworth","148 North St",10,"House",,"https://www.realestate.com.au/125949706"
"Eastwood","3 Cobac Av",3,"House",,"https://www.realestate.com.au/126251198"
"Edensor Park","246 Edensor Rd",3,"House",680000,"https://www.realestate.com.au/126316294"
"Eleebana","16 Charlton St",4,"House",,""
"Elizabeth Bay","16/29 Roslyn Gdn",2,"Unit",1165000,"https://www.realestate.com.au/126332106"
"Elizabeth Bay","23/21C Billyard Av",1,"Unit",830000,"https://www.realestate.com.au/126294570"
"Engadine","45 Dover Pl",4,"House",1305000,""
"Engadine","96 Ridge Rd",4,"House",,""
"Engadine","7/24 Anzac Av",3,"Unit",875000,"https://www.realestate.com.au/126294118"
"Epping","24 Rawson St",4,"House",2650000,""
"Epping","3/9 Ray Rd",2,"Unit",,"https://www.realestate.com.au/126349374"
"Erskineville","87/2 Coulson St",1,"Unit",,"https://www.realestate.com.au/126361454"
"Erskineville","73/16 Eve St",2,"Unit",960000,"https://www.realestate.com.au/126356050"
"Ettalong Beach","162 Memorial Av",4,"House",795000,""
"Fairfield","44 Cathcart St",4,"House",1450000,""
"Fairfield Heights","85 Camden St",4,"House",830000,"https://www.realestate.com.au/126328490"
"Fairlight","16/137 Sydney Rd",3,"Unit",,"https://www.realestate.com.au/126338958"
"Figtree","6 Marengo Av",4,"House",870000,"https://www.realestate.com.au/126357478"
"Frenchs Forest","102 Prince Charles Rd",3,"House",,"https://www.realestate.com.au/126367306"
"Frenchs Forest","9 Sylvia Pl",3,"House",,"https://www.realestate.com.au/126300626"
"Frenchs Forest","14 Kens Rd",5,"House",1595000,"https://www.realestate.com.au/126362782"
"Freshwater","5/41 Ocean View Rd",2,"Unit",991000,"https://www.realestate.com.au/126410554"
"Galston","41 Hakea Cr",4,"House",,"https://www.realestate.com.au/126346382"
"Georges Hall","14 Ashcroft St",4,"House",785000,"https://www.realestate.com.au/126328554"
"Gladesville","18 Hillcrest Av",5,"House",,""
"Glebe","38 Darghan St",3,"House",1720000,"https://www.realestate.com.au/126352082"
"Gordon","22/32 Mcintyre St",3,"Unit",,"https://www.realestate.com.au/126306926"
"Gorokan","123 Wallarah Rd",3,"House",455000,"https://www.realestate.com.au/126339146"
"Grafton","69 Duke St",3,"House",,"https://www.realestate.com.au/126272274"
"Grafton","71 Duke St",3,"House",,"https://www.realestate.com.au/126272250"
"Grays Point","4 Kookaburra Pl",5,"House",1350000,"https://www.realestate.com.au/126323290"
"Green Valley","14 Esk Av",4,"House",,"https://www.realestate.com.au/126274558"
"Greenfield Park","35 Cherokee Av",4,"House",825000,"https://www.realestate.com.au/126333550"
"Greenhills Beach","21 Wategos St",4,"House",2050000,"https://www.realestate.com.au/126314710"
"Guerilla Bay","23 Burri Point Rd",2,"House",,"https://www.realestate.com.au/126290642"
"Guerilla Bay","51 Burri Point Rd",1,"House",,"https://www.realestate.com.au/126089030"
"Guildford","201 Excelsior St",5,"House",915000,"https://www.realestate.com.au/126344842"
"Gymea","19 Milburn Rd",3,"House",,"https://www.realestate.com.au/126353454"
"Haberfield","9/34 Dalhousie St",2,"Unit",982000,"https://www.realestate.com.au/126341778"
"Haymarket","1506/718 George St",1,"Unit",,"https://www.realestate.com.au/126296518"
"Haymarket","212/420 Pitt St",2,"Unit",997000,"https://www.realestate.com.au/126320646"
"Heathcote","16 Abbott Rd",5,"House",1190000,"https://www.realestate.com.au/126263430"
"Heathcote","1431 Princes Hwy",3,"House",,"https://www.realestate.com.au/126355062"
"Helensburgh","2/11 Boomerang St",3,"House",,"https://www.realestate.com.au/126348590"
"Hillsdale","5/33 Flint St",2,"Unit",620000,"https://www.realestate.com.au/126333742"
"Hinchinbrook","7 Kestrel Av",5,"House",,"https://www.realestate.com.au/126318690"
"Hinchinbrook","19 Emu Av",4,"House",855888,"https://www.realestate.com.au/126328474"
"Homebush","20/56 Powell St",2,"Unit",650000,"https://www.realestate.com.au/126346434"
"Homebush","8/7 Bridge Rd",2,"Unit",645000,"https://www.realestate.com.au/126349202"
"Horningsea Park","9 Strzlecki Dr",4,"House",750000,"https://www.realestate.com.au/126319838"
"Hornsby","39 Milner Av",5,"House",1467000,"https://www.realestate.com.au/126364634"
"Hornsby","76 King Rd",5,"House",,""
"Hoxton Park","7 Sawtell Cl",4,"House",760000,""
"Hurstville","8 Joan St",3,"House",,"https://www.realestate.com.au/126273130"
"Hurstville","1203/99 Forest Rd",2,"Unit",,"https://www.realestate.com.au/126326686"
"Hurstville","16/23 Macmahon St",3,"Unit",,"https://www.realestate.com.au/126258642"
"Inverell","66 Urabatta St",3,"House",140000,"https://www.realestate.com.au/126222894"
"Inverell","45 Lauder St",3,"House",270000,"https://www.realestate.com.au/126234790"
"Jerrabomberra","23 Pannamena Cr",5,"House",,"https://www.realestate.com.au/126358086"
"Jindabyne","5/39 Cobbon Cr",2,"Unit",320000,"https://www.realestate.com.au/126354654"
"Karabar","155 Barracks Flat Dr",4,"House",,"https://www.realestate.com.au/126290450"
"Kareela","13 Anemone Pl",4,"House",1200000,"https://www.realestate.com.au/126348066"
"Kellyville","16 Holman St",4,"House",,"https://www.realestate.com.au/126121066"
"Kellyville","4 Deepwater Cct",4,"House",,"https://www.realestate.com.au/126297514"
"Kellyville","18 Nangar Cr",4,"House",1280000,"https://www.realestate.com.au/126286950"
"Kensington","3/50 Anzac Pde",2,"Unit",,"https://www.realestate.com.au/126308070"
"Kensington","28 Cottenham Av",5,"House",3215000,""
"Kiama","16/149 Shoalhaven St",2,"Unit",650000,"https://www.realestate.com.au/126340126"
"Killara","23 Coronga Cr",4,"House",,"https://www.realestate.com.au/126304154"
"Killara","21 Buckingham Rd",2,"House",1875000,"https://www.realestate.com.au/126331478"
"Killarney Heights","80 Londonderry Dr",5,"House",1780000,"https://www.realestate.com.au/126340018"
"Kingsford","84 Eastern Av",3,"House",,"https://www.realestate.com.au/126364082"
"Kingsford","103 Middle St",4,"House",2330000,"https://www.realestate.com.au/126276082"
"Kingswood","150/150A Parker St",5,"House",790000,""
"Kirribilli","201/47 Carabella St",1,"Unit",,"https://www.realestate.com.au/126390638"
"Kirribilli","10 Winslow St",3,"House",,""
"Kogarah","11/39 Warialda St",2,"Unit",,""
"Kogarah Bay","1 Wharf Rd",3,"House",,"https://www.realestate.com.au/126289294"
"Korora","20 Norman Hill Dr",2,"House",500000,"https://www.realestate.com.au/126292042"
"Kyle Bay","2 Riverview Av",5,"House",,"https://www.realestate.com.au/126281382"
"Lake Haven","2 Bensley Cl",4,"House",,"https://www.realestate.com.au/126339162"
"Lake Illawarra","1/66 Queen St",4,"Unit",,"https://www.realestate.com.au/126317314"
"Lakemba","8/13 Quigg St N",2,"Unit",450000,"https://www.realestate.com.au/126292778"
"Lane Cove","30/300B Burns Bay Rd",2,"Unit",,"https://www.realestate.com.au/126347290"
"Lane Cove","2/5 Graham St",2,"Unit",,"https://www.realestate.com.au/126352666"
"Lane Cove","47/300A Burns Bay Rd",2,"Unit",,"https://www.realestate.com.au/126251178"
"Lane Cove North","31 Walkers Dr",3,"Unit",,"https://www.realestate.com.au/126338878"
"Lane Cove North","713 Mowbray Rd W",3,"House",,"https://www.realestate.com.au/126352714"
"Lane Cove North","A610/7 Centennial Av",2,"Unit",,""
"Lane Cove West","56 Cope St",3,"House",,"https://www.realestate.com.au/126299282"
"Lane Cove West","112 Epping Rd",3,"House",,"https://www.realestate.com.au/126291506"
"Lane Cove West","68 Cullen St",3,"House",,"https://www.realestate.com.au/126304046"
"Lavington","511 Wagga Rd",1,"Unit",,""
"Leichhardt","3/11 Hay St",1,"Unit",655000,"https://www.realestate.com.au/126358214"
"Leichhardt","106/21 Norton St",2,"House",768000,"https://www.realestate.com.au/126316602"
"Leichhardt","106/23 Norton St",2,"Unit",768000,""
"Lilyfield","31 Alfred St",3,"Unit",1520000,"https://www.realestate.com.au/126365162"
"Lindfield","11/3 Gladstone Pde",1,"Unit",663000,""
"Lindfield","404/2 Burleigh St",2,"Unit",,"https://www.realestate.com.au/126277242"
"Lindfield","28 Chelmsford Av",4,"House",2910000,"https://www.realestate.com.au/126375254"
"Lismore Heights","1/24 Pendara Cr",2,"Unit",297000,"https://www.realestate.com.au/126225018"
"Little Bay","206/30 Harvey St",2,"Unit",1198000,"https://www.realestate.com.au/126264294"
"Liverpool","75/12 Bathurst St",2,"House",,"https://www.realestate.com.au/126383510"
"Liverpool","35 Charles St",2,"House",,"https://www.realestate.com.au/126339018"
"Liverpool","3/12 George St",2,"Unit",525000,"https://www.realestate.com.au/126502558"
"Macquarie Park","11/5 Durham Cl",2,"Unit",786000,"https://www.realestate.com.au/126339330"
"Malua Bay","7 Yugura St",4,"House",,"https://www.realestate.com.au/126239574"
"Manly","416/15 Wentworth St",1,"Unit",1080000,"https://www.realestate.com.au/126349898"
"Manly","416/25 Wentworth St",1,"Unit",,"https://www.realestate.com.au/126349898"
"Manly","1/28 Victoria Pde",2,"Unit",,"https://www.realestate.com.au/126305478"
"Manly","19 Bower St",5,"House",,"https://www.realestate.com.au/126364614"
"Manly","4/235 Pittwater Rd",2,"Unit",,"https://www.realestate.com.au/126345002"
"Manly Vale","6/1 Lovett St",2,"Unit",,"https://www.realestate.com.au/126390682"
"Maroubra","2/982 Anzac Pde",2,"Unit",735000,""
"Maroubra","B33/158 Maroubra Rd",2,"Unit",,"https://www.realestate.com.au/126340814"
"Maroubra","17/148 Marine Pde",2,"Unit",1200000,"https://www.realestate.com.au/126364646"
"Maroubra","102/140 Maroubra Rd",2,"Unit",962000,"https://www.realestate.com.au/126336962"
"Maroubra","336 Maroubra Rd",5,"House",,"https://www.realestate.com.au/126271722"
"Maroubra","1/15 Green St",1,"Unit",624500,"https://www.realestate.com.au/126328226"
"Marrickville","130 Newington Rd",3,"House",,"https://www.realestate.com.au/126341578"
"Marsfield","137 Vimiera Rd",4,"House",1630000,"https://www.realestate.com.au/126182766"
"Mascot","29 Baxter Rd",4,"House",1600000,"https://www.realestate.com.au/126301918"
"Mcmahons Point","26 Princes St",4,"House",2625000,"https://www.realestate.com.au/126364174"
"Meadowbank","2202/11 Angas St",2,"Unit",825000,"https://www.realestate.com.au/126390694"
"Menai","1 Bromwich Pl",3,"House",908000,"https://www.realestate.com.au/126356406"
"Merrylands","18/23 St Ann St",2,"Unit",400000,"https://www.realestate.com.au/126320522"
"Merrylands","87 Hawksview St",4,"House",,"https://www.realestate.com.au/126377666"
"Merrylands","64 Warwick Rd",3,"House",,"https://www.realestate.com.au/126346910"
"Merrylands","23 Clarence St",5,"House",,"https://www.realestate.com.au/126336254"
"Merrylands West","8 Como St",4,"House",,"https://www.realestate.com.au/126361978"
"Mona Vale","5/25 Heath St",2,"Unit",1050000,"https://www.realestate.com.au/126133394"
"Monterey","21A Banks St",3,"House",,"https://www.realestate.com.au/126345054"
"Monterey","101 Barton St",2,"House",,"https://www.realestate.com.au/126331166"
"Moorebank","123 Maddecks Av",4,"House",1450000,"https://www.realestate.com.au/126343618"
"Moorebank","16A Flanagan Av",5,"House",,"https://www.realestate.com.au/125585794"
"Mortdale","35A Broughton St",3,"House",950000,"https://www.realestate.com.au/126348334"
"Mortdale","20A Newman St",4,"House",,"https://www.realestate.com.au/126345758"
"Mortlake","3/90 Tennyson Rd",1,"Unit",,"https://www.realestate.com.au/126356142"
"Mosman","5/73 Spit Rd",1,"Unit",635000,"https://www.realestate.com.au/126326770"
"Mosman","3/80 Cabramatta Rd",2,"Unit",,"https://www.realestate.com.au/126309410"
"Mosman","1/184A Raglan St",1,"Unit",,"https://www.realestate.com.au/126312798"
"Mount Annan","23 The Ponds",4,"House",,"https://www.realestate.com.au/126390870"
"Mount Pritchard","73 Oliphant St",3,"House",,"https://www.realestate.com.au/126372822"
"Mount Warrigal","8 Armstrong Av",3,"House",,"https://www.realestate.com.au/126183030"
"Naremburn","13 Martin St",3,"House",,"https://www.realestate.com.au/126357494"
"Narrabeen","8/35 Park St",2,"Unit",755000,"https://www.realestate.com.au/125816070"
"Nelson Bay","14/53 Victoria Pde",2,"Unit",,"https://www.realestate.com.au/126246806"
"Nelson Bay","59 Government Rd",3,"House",568000,"https://www.realestate.com.au/126361914"
"Neutral Bay","12/323 Alfred St N",1,"Unit",633500,"https://www.realestate.com.au/126357450"
"Neutral Bay","1/43 Aubin St",3,"Unit",,""
"Neutral Bay","4/14 Hayes St",2,"Unit",,"https://www.realestate.com.au/126310674"
"Neutral Bay","1/13 Nook Av",3,"Unit",,"https://www.realestate.com.au/126366602"
"Neutral Bay","115/21 Grosvenor St",2,"Unit",845888,""
"New Berrima","44 Brisbane St",2,"House",,"https://www.realestate.com.au/126395870"
"Newport","17/67 Foamcrest Av",0.5,"Unit",665000,""
"Newtown","11/2 Brown St",1,"Unit",648000,"https://www.realestate.com.au/126280962"
"Newtown","69 Hordern St",1,"House",960000,"https://www.realestate.com.au/126365534"
"Newtown","71 Hordern St",1,"House",1020000,"https://www.realestate.com.au/126365526"
"Newtown","2/1 Iredale St",3,"House",1251000,"https://www.realestate.com.au/126349810"
"North Balgowlah","8 Woodbine St",3,"House",1650000,"https://www.realestate.com.au/126334394"
"North Balgowlah","4 Abingdon St",3,"House",2050000,"https://www.realestate.com.au/126337402"
"North Bondi","32/37 Odonnell St",2,"Unit",,"https://www.realestate.com.au/126247162"
"North Bondi","20 Midelton Av",3,"House",,"https://www.realestate.com.au/126360714"
"North Narrabeen","75 Rickard Rd",3,"House",1200000,"https://www.realestate.com.au/126365354"
"North Parramatta","12 Lake St",3,"House",1931000,"https://www.realestate.com.au/126341966"
"North Parramatta","3 Barton St",9,"House",,""
"North Richmond","12 Campbell St",3,"House",650000,"https://www.realestate.com.au/126228082"
"North Ryde","5 Numa Rd",5,"House",1910000,"https://www.realestate.com.au/126281806"
"North Ryde","67 Eastview Av",3,"House",1795000,"https://www.realestate.com.au/126329846"
"North Ryde","256 Lane Cove Rd",4,"House",1500000,"https://www.realestate.com.au/126244074"
"North Sydney","8/4 Little Alfred St",2,"Unit",1005000,"https://www.realestate.com.au/126305150"
"North Sydney","1903/79 Berry St",1,"Unit",,"https://www.realestate.com.au/126266102"
