"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"ENMORE"	"52 Gladstone St"	2	"House"	1235.0	"https://www.domain.com.au/52-gladstone-street-enmore-nsw-2042-2013949258"	4.9
"EPPING"	"65 Boronia Av"	2	"House"	Passed In	"https://www.domain.com.au/65-boronia-avenue-epping-nsw-2121-2013956583"	15.6
"ERSKINEVILLE"	"10/31A Devine St"	2	"Townhouse"	902.0	"https://www.domain.com.au/10-31a-devine-street-entry-via-bray-street--erskineville-nsw-2043-2013953033"	4.2
"FAIRFIELD"	"75 Hamilton Rd"	3	"House"	1390.0	"https://www.domain.com.au/75-hamilton-rd-fairfield-nsw-2165-2013935393"	23.2
"FAIRFIELD HEIGHTS"	"87 Throsby St"	4	"House"	Withdrawn	"https://www.domain.com.au/87-throsby-street-fairfield-heights-nsw-2165-2013942611"	24.8
"FAIRFIELD WEST"	"56 Margaret St"	3	"House"	882.0	"https://www.domain.com.au/56-margaret-street-fairfield-west-nsw-2165-2013955497"	26.3
"FAIRFIELD WEST"	"5 Savery Pl"	3	"House"	Passed In	"https://www.domain.com.au/5-savery-place-fairfield-west-nsw-2165-2013964225"	26.3
"FAIRLIGHT"	"219 Sydney Rd"	2	"House"	1685.0	"https://www.domain.com.au/219-sydney-road-fairlight-nsw-2094-2013941244"	9.8
"FIVE DOCK"	"24 Henley Marine Dr"	4	"House"	Price withheld	"https://www.domain.com.au/24-henley-marine-drive-five-dock-nsw-2046-2013933377"	7.1
"FRENCHS FOREST"	"46 John Oxley Dr"	4	"House"	2400.0	"https://www.domain.com.au/46-john-oxley-drive-frenchs-forest-nsw-2086-2013958995"	13
"GEORGES HALL"	"28 Ashcroft St"	3	"House"	1050.0	"https://www.domain.com.au/28-ashcroft-ave-georges-hall-nsw-2198-2013951493"	20.6
"GLADESVILLE"	"16 Prince Edward St"	2	"House"	1850.0	"https://www.domain.com.au/16-prince-edward-street-gladesville-nsw-2111-2013952250"	8.1
"GLADESVILLE"	"11 Venus St"	3	"House"	Passed In	"https://www.domain.com.au/11-venus-street-gladesville-nsw-2111-2013918489"	8.1
"GLEBE"	"5 Darling St"	3	"Terrace"	Passed In	"https://www.domain.com.au/5-darling-st-glebe-nsw-2037-2013954475"	2.3
"GRANVILLE"	"12 Queen St"	2	"House"	Passed In	"https://www.domain.com.au/12-queen-street-granville-nsw-2142-2013949485"	18.5
"GRANVILLE"	"8 Walter St"	2	"House"	900.0	"https://www.domain.com.au/8-walter-street-granville-nsw-2142-2013950463"	18.5
"GREENACRE"	"32 Riga Av"	3	"House"	Price withheld	"https://www.domain.com.au/32-riga-avenue-greenacre-nsw-2190-2013961004"	14.5
"GREENFIELD PARK"	"16 Ryder Rd"	3	"House"	870.0	"https://www.domain.com.au/16-ryder-road-greenfield-park-nsw-2176-2013949140"	29.3
"GREENWICH"	"6/268-270 Pacific Hwy"	3	"Unit"	Price withheld	"https://www.domain.com.au/6-268-270-pacific-highway-greenwich-nsw-2065-2013958909"	4.4
"GREYSTANES"	"8 Benaud St"	5	"House"	Passed In	"https://www.domain.com.au/8-benaud-street-greystanes-nsw-2145-2013952414"	24
"GREYSTANES"	"121 Kootingal St"	3	"House"	Passed In	"https://www.domain.com.au/121-kootingal-street-greystanes-nsw-2145-2013949629"	24
"GUILDFORD"	"16 Campbell Hill Rd"	3	"House"	995.0	"https://www.domain.com.au/16-campbell-hill-rd-guildford-nsw-2161-2013947246"	20.5
"GUILDFORD"	"20 Willoughby St"	4	"House"	840.0	"https://www.domain.com.au/20-willoughby-street-guildford-nsw-2161-2013949200"	20.5
"GUILDFORD WEST"	"26 Fairfield Rd"	4	"House"	Passed In	"https://www.domain.com.au/26-fairfield-road-guildford-nsw-2161-2013952362"	21.8
"GUILDFORD WEST"	"61 Fairfield Rd"	4	"House"	Price withheld	"https://www.domain.com.au/61-fairfield-road-guildford-nsw-2161-2013947016"	21.8
"GUILDFORD WEST"	"81 Queen St"	3	"House"	735.0	"https://www.domain.com.au/81-queen-street-guildford-nsw-2161-2013947097"	21.8
"GYMEA"	"13/52-56 Manchester Rd"	3	"Townhouse"	935.5	"https://www.domain.com.au/13-52-manchester-road-gymea-nsw-2227-2013967664"	21.6
"GYMEA BAY"	"6 Horns Av"	5	"House"	1800.0	"https://www.domain.com.au/6-horns-avenue-gymea-bay-nsw-2227-2013948695"	23
"HABERFIELD"	"121 Waratah St"	3	"House"	Passed In	"https://www.domain.com.au/121-waratah-street-haberfield-nsw-2045-2013945571"	6.5
"HARRIS PARK"	"144 Good St"	4	"House"	Price withheld	"https://www.domain.com.au/144-good-street-harris-park-nsw-2150-2013952479"	19
"HAYMARKET"	"1009/2 Quay St"	2	"Unit"	Passed In	"https://www.domain.com.au/1009-2-quay-street-haymarket-nsw-2000-2013942156"	1.6
"HILLSDALE"	"3105/39 Rhodes St"	2	"Unit"	Passed In	"https://www.domain.com.au/3105-39-rhodes-street-hillsdale-nsw-2036-2013948123"	9.8
"HINCHINBROOK"	"7 Egret Pl"	3	"House"	755.0	"https://www.domain.com.au/7-egret-place-hinchinbrook-nsw-2168-2013948098"	32.2
"HOMEBUSH WEST"	"11 Courallie Av"	2	"House"	1120.0	"https://www.domain.com.au/11-courallie-avenue-homebush-west-nsw-2140-2013936816"	12.7
"HORNSBY"	"32 Clarinda St"	4	"House"	1400.0	"https://www.domain.com.au/32-clarinda-street-hornsby-nsw-2077-2013959435"	20.6
"HORNSBY"	"86 Clarke Rd"	9	"House"	Passed In	"https://www.domain.com.au/86-clarke-road-hornsby-nsw-2077-2013940004"	20.6
"HORNSBY"	"2/26 Old Berowra Rd"	4	"House"	1385.0	"https://www.domain.com.au/2-26-old-berowra-road-hornsby-nsw-2077-2013977478"	20.6
"HORNSBY"	"14A Warandoo St"	3	"House"	Passed In	"https://www.domain.com.au/14a-warandoo-street-hornsby-nsw-2077-2013956901"	20.6
"HORNSBY HEIGHTS"	"2 Marine Cr"	5	"House"	Withdrawn	"https://www.domain.com.au/2-marine-crescent-hornsby-heights-nsw-2077-2013956591"	24.2
"HUNTERS HILL"	"26A Alexandra St"	5	"House"	Withdrawn	"https://www.domain.com.au/26a-alexandra-street-hunters-hill-nsw-2110-2013931462"	6.3
"HURSTVILLE"	"173 Croydon Rd"	3	"House"	Passed In	"https://www.domain.com.au/173-croydon-road-hurstville-nsw-2220-2013945182"	14.7
"HURSTVILLE"	"6/43-47 Empress St"	2	"Unit"	Passed In	"https://www.domain.com.au/6-43-47-empress-street-hurstville-nsw-2220-2013947552"	14.7
"HURSTVILLE GROVE"	"19/13 Spalding Cr"	3	"Unit"	Price withheld	"https://www.domain.com.au/19-13-spalding-crescent-hurstville-grove-nsw-2220-2013896190"	16.5
"KELLYVILLE"	"10 Nangar Cr"	6	"House"	1555.0	"https://www.domain.com.au/10-nangar-crescent-kellyville-nsw-2155-2013937715"	28.7
"KELLYVILLE RIDGE"	"22 Buckingham St"	5	"House"	1850.0	"https://www.domain.com.au/22-buckingham-street-kellyville-ridge-nsw-2155-2013948333"	31.7
"KENSINGTON"	"103/93 Brompton Rd"	4	"Unit"	Price withheld	"https://www.domain.com.au/103-93-brompton-road-kensington-nsw-2033-2013951763"	4.9
"KENSINGTON"	"4 Milroy Av"	5	"House"	Withdrawn	"https://www.domain.com.au/4-milroy-avenue-kensington-nsw-2033-2013954363"	4.9
"KILLARA"	"20 Spencer Rd"	6	"House"	2262.0	"https://www.domain.com.au/20-spencer-road-killara-nsw-2071-2013960938"	12
"KILLARNEY HEIGHTS"	"9 Drumcliff Av"	5	"House"	Passed In	"https://www.domain.com.au/9-drumcliff-avenue-killarney-heights-nsw-2087-2013946868"	10.4
"KINGSGROVE"	"29 Dunkirk Av"	4	"House"	1700.0	"https://www.domain.com.au/29-dunkirk-avenue-kingsgrove-nsw-2208-2013937774"	12.8
"KINGSGROVE"	"8 Edward St"	3	"House"	Withdrawn	"https://www.domain.com.au/8-edward-street-kingsgrove-nsw-2208-2013947277"	12.8
"KOGARAH"	"39 Bowns Rd"	3	"House"	1590.0	"https://www.domain.com.au/39-bowns-road-kogarah-nsw-2217-2013946593"	12.7
"KOGARAH BAY"	"14 Lacey St"	3	"House"	Price withheld	"https://www.domain.com.au/14-lacey-street-kogarah-bay-nsw-2217-2013952051"	14.7
