"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"Strathfield"	"35 Merley Rd"	3	"House"		"https://www.realestate.com.au/126636022"	10.5
"Strathfield"	"29 Myrna Rd"	3	"House"	2640000	"https://www.realestate.com.au/126775734"	10.5
"Strathfield"	"37/1 Clarence St"	1	"Unit"		"https://www.realestate.com.au/126665422"	10.5
"Strathfield South"	"40 Anselm St"	5	"House"	2120000	"https://www.realestate.com.au/126815886"	11.8
"Strathfield South"	"25 Therry St"	3	"House"	1305000	"https://www.realestate.com.au/126816466"	11.8
"Suffolk Park"	"23 Teak Cct"	4	"House"		"https://www.realestate.com.au/126755730"	un_known
"Suffolk Park"	"28/12 Hazelwood Cl"	3	"House"	850000	"https://www.realestate.com.au/126768886"	un_known
"Surfside"	"72 Myamba Pde"	5	"House"		"https://www.realestate.com.au/126442062"	un_known
"Surry Hills"	"47 Ridge St"	3	"House"	2200000	"https://www.realestate.com.au/126785910"	2.5
"Surry Hills"	"202/82 Cooper St"	1	"Unit"	827000	"https://www.realestate.com.au/126863714"	2.5
"Surry Hills"	"2/46 Arthur St"	2	"Unit"	1240000	"https://www.realestate.com.au/126831622"	2.5
"Sutherland"	"4/6 Kurrajong St"	3	"Unit"	842000	"https://www.realestate.com.au/126845450"	22.9
"Sutherland"	"18/491 President Av"	2	"Unit"	573000	"https://www.realestate.com.au/126828246"	22.9
"Sutherland"	"110/68 Eton St"	2	"Unit"	690000	"https://www.realestate.com.au/126835726"	22.9
"Sydenham"	"290 Unwins Bridge Rd"	2	"House"	1192500	"https://www.realestate.com.au/126767634"	6.6
"Sydney"	"154/25 Market St"	1	"Unit"		""	1
"Sydney"	"801/187 Liverpool St"	2	"Unit"		"https://www.realestate.com.au/126814654"	1
"Sydney"	"1301/142 Elizabeth St"	2	"Unit"		""	1
"Sylvania"	"5/10 Corea St"	2	"Unit"	1200000	"https://www.realestate.com.au/126757726"	18.3
"Tamarama"	"3/17 Wonderland Av"	2	"Unit"		"https://www.realestate.com.au/126772430"	6.9
"Tamarama"	"12 Wonderland Av"	4	"House"		"https://www.realestate.com.au/126791990"	6.9
"Tamworth"	"122 Piper St"	5	"House"	515000	"https://www.realestate.com.au/126772238"	un_known
"Taree"	"37 Stevenson St"	3	"House"	305000	"https://www.realestate.com.au/126883726"	un_known
"Tempe"	"42 Griffiths St"	5	"House"		"https://www.realestate.com.au/126765182"	7.7
"Tempe"	"5/28 Foreman St"	2	"Unit"	590000	"https://www.realestate.com.au/126840898"	7.7
"Tempe"	"40 Barden St"	2	"House"	1050000	"https://www.realestate.com.au/126782050"	7.7
"Terrigal"	"14 Cotswolds Cl"	5	"House"		"https://www.realestate.com.au/126797014"	94
"The Junction"	"16/34 Kemp St"	2	"Unit"	530000	"https://www.realestate.com.au/126577702"	un_known
"Theresa Park"	"51 Theresa View Rd"	8	"House"		"https://www.realestate.com.au/126808238"	un_known
"Thornleigh"	"40 Station St"	4	"House"	1375000	"https://www.realestate.com.au/126843074"	19.1
"Thurgoona"	"32 The Avenue"	4	"House"		"https://www.realestate.com.au/126760986"	un_known
"Toukley"	"32 Leonard Av"	5	"House"		"https://www.realestate.com.au/126782902"	un_known
"Tuggerah"	"7/1 Gavenlock Rd"	3	"Unit"		""	un_known
"Tullymorgan"	"1215 Lawrence-tullymorgan Rd"	0.5	"House"	290000	"https://www.realestate.com.au/126798814"	un_known
"Tumbi Umbi"	"3C Tumbi Rd"	4	"House"		"https://www.realestate.com.au/126799710"	un_known
"Turramurra"	"21/1292 Pacific Hwy"	3	"Unit"		"https://www.realestate.com.au/126768178"	16.5
"Turramurra"	"38/2 Jersey St"	3	"Unit"		""	16.5
"Turramurra"	"11 Warrangi St"	5	"House"		"https://www.realestate.com.au/126790014"	16.5
"Turramurra"	"4 Ku-ring-gai Av"	5	"House"		"https://www.realestate.com.au/126792394"	16.5
"Turvey Park"	"38 Lindsay St"	3	"House"	325000	"https://www.realestate.com.au/126843118"	459
"Tweed Heads"	"28 Charles St"	3	"House"	775000	"https://www.realestate.com.au/126795906"	un_known
"Tweed Heads South"	"36 Hillcrest Av"	3	"House"		"https://www.realestate.com.au/126797062"	un_known
"Tweed Heads South"	"2 Marie St"	3	"House"		"https://www.realestate.com.au/126796674"	un_known
"Tweed Heads West"	"30 Benson St"	4	"House"		"https://www.realestate.com.au/126789286"	un_known
"Umina Beach"	"35 Pozieres Av"	3	"House"		"https://www.realestate.com.au/126818030"	38.8
"Urunga"	"54 Yellow Rock Rd"	2	"House"	600000	"https://www.realestate.com.au/126745342"	un_known
"Valentine"	"35 Trafalgar Cr"	5	"House"		"https://www.realestate.com.au/126795194"	un_known
"Vaucluse"	"8 Parsley Rd"	4	"House"		"https://www.realestate.com.au/126729222"	6.6
"Vaucluse"	"737 Old South Head Rd"	3	"House"		""	6.6
"Wahroonga"	"526/2 Can Munderah St"	2	"Unit"		""	18.7
"Wahroonga"	"28 Kintore St"	5	"House"		"https://www.realestate.com.au/126790290"	18.7
"Wahroonga"	"29A Young St"	5	"House"	2320000	"https://www.realestate.com.au/126796334"	18.7
"Wahroonga"	"10 Netherby St"	4	"House"	1375000	"https://www.realestate.com.au/126846806"	18.7
"Wahroonga"	"97 King Rd"	5	"House"		"https://www.realestate.com.au/126793882"	18.7
"Wahroonga"	"36 Water St"	5	"House"		"https://www.realestate.com.au/126793938"	18.7
"Wakeley"	"31 Innisfail Rd"	3	"House"	800000	"https://www.realestate.com.au/126771070"	27.5
"Wakeley"	"10 Newcastle St"	4	"House"		"https://www.realestate.com.au/126813314"	27.5
"Wamberal"	"3 Grove Rd"	4	"House"	1165000	"https://www.realestate.com.au/126806670"	un_known
"Waratah"	"26 Bridge St"	3	"House"	780000	"https://www.realestate.com.au/126737658"	162
"Wareemba"	"40 Coranto St"	4	"House"		"https://www.realestate.com.au/126853998"	7.1
"Wareemba"	"6 Cecil St"	3	"House"	2375000	"https://www.realestate.com.au/126789742"	7.1
"Warrawee"	"4 Hastings Rd"	4	"House"		"https://www.realestate.com.au/126790010"	17.7
"Warwick Farm"	"21 Williamson Cr"	4	"House"	750000	"https://www.realestate.com.au/126823882"	25.8
"Waterloo"	"204/34 Mcevoy St"	1	"Unit"		"https://www.realestate.com.au/126828166"	3.7
"Waterloo"	"10/52 Mcevoy St"	1	"Unit"	688000	"https://www.realestate.com.au/126822370"	3.7
"Waverley"	"30 Henrietta St"	4	"House"	2695000	"https://www.realestate.com.au/126772442"	5.4
"Waverton"	"45 Crows Nest Rd"	6	"House"		"https://www.realestate.com.au/126852194"	3.2
"Wentworth Point"	"319/37 Amalfi Dr"	2	"Unit"	785000	"https://www.realestate.com.au/126863778"	20.1
"Wentworthville"	"143A Fullagar Rd"	5	"House"		"https://www.realestate.com.au/126822558"	22.9
"West Ballina"	"26 Riverview Av"	3	"House"	430000	"https://www.realestate.com.au/126653338"	un_known
"West Hoxton"	"14 Dowling St"	4	"House"	750000	"https://www.realestate.com.au/126456822"	33.9
"West Hoxton"	"93 Harraden Dr"	4	"House"	795000	"https://www.realestate.com.au/126046130"	33.9
"West Pennant Hills"	"24 Bishop Av"	5	"House"		""	20
"West Pymble"	"29 Wallalong Cr"	3	"House"	1510000	""	14
"West Ryde"	"13A Terry Rd"	5	"House"		"https://www.realestate.com.au/126854170"	12.8
"West Ryde"	"4/31 Tramway St"	3	"Unit"		"https://www.realestate.com.au/126834286"	12.8
"West Wollongong"	"10 Parsons St"	2	"House"		"https://www.realestate.com.au/126760238"	un_known
"Westmead"	"1/32 Mons Rd"	3	"Unit"	706000	"https://www.realestate.com.au/126755630"	21.5
"Wetherill Park"	"64 Lily St"	4	"House"	970000	"https://www.realestate.com.au/126834982"	27.2
"Whale Beach"	"145 Whale Beach Rd"	4	"House"		"https://www.realestate.com.au/126681046"	30.3
"Wickham"	"70 Bishopsgate St"	4	"House"		"https://www.realestate.com.au/126693582"	un_known
"Wickham"	"79 Fleming St"	3	"House"		""	un_known
"Wiley Park"	"266 Lakemba St"	2	"House"		"https://www.realestate.com.au/126806126"	18
"Willoughby"	"6 Penkivil St"	4	"House"		"https://www.realestate.com.au/126786038"	7.3
"Willoughby"	"3 Frenchs Rd"	3	"House"		"https://www.realestate.com.au/126787406"	7.3
"Willoughby"	"7A Armstrong St"	2	"House"		"https://www.realestate.com.au/126863766"	7.3
"Willoughby"	"14 Hudson Av"	3	"House"		""	7.3
"Willoughby"	"B101/680 Willoughby Rd"	2	"Unit"	1120000	""	7.3
"Wollstonecraft"	"6/33 Milray Av"	2	"Unit"		"https://www.realestate.com.au/126831314"	4.4
"Woollahra"	"60D Ocean St"	3	"Unit"	3990000	"https://www.realestate.com.au/126813010"	3.6
"Woollahra"	"29/6 Trelawney St"	3	"Unit"		""	3.6
"Woollahra"	"9/58 Ocean St"	2	"Unit"	1340000	"https://www.realestate.com.au/126834266"	3.6
"Woolloomooloo"	"82 Nicholson St"	2	"House"	1150000	"https://www.realestate.com.au/126793306"	1.3
"Woongarrah"	"11 Wallum Cr"	4	"House"		"https://www.realestate.com.au/126821622"	un_known
"Woonona"	"24 Hopetoun St"	2	"House"	800000	"https://www.realestate.com.au/126695266"	un_known
"Yagoona"	"5 Scipio St"	3	"House"		"https://www.realestate.com.au/126825046"	17.3
"Yagoona"	"53 Mcmahon Rd"	4	"House"		"https://www.realestate.com.au/126795866"	17.3
"Young"	"61 Currawong St"	4	"House"		"https://www.realestate.com.au/126827998"	un_known
"Young"	"1 Watson St"	3	"House"		"https://www.realestate.com.au/126801906"	un_known
"Yowie Bay"	"48 Wonga Rd"	3	"House"	1275000	"https://www.realestate.com.au/126759690"	22.4
