"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"
"BILGOLA PLATEAU"	"19 Terama St"	4	"House"	Price withheld	"https://www.domain.com.au/19-terama-street-bilgola-plateau-nsw-2107-2013769777"
"BIRRONG"	"4 Gazzard St"	2	"House"	972.0	"https://www.domain.com.au/4-gazzard-st-birrong-nsw-2143-2013781626"
"BIRRONG"	"11 Marmion St"	3	"House"	879.0	"https://www.domain.com.au/11-marmion-st-birrong-nsw-2143-2013770907"
"BIRRONG"	"30 McCrossin Av"	3	"House"	950.0	"https://www.domain.com.au/30-mccrossin-avenue-birrong-nsw-2143-2013771298"
"BLACKTOWN"	"14 Baker St"	4	"House"	884.0	"https://www.domain.com.au/14-baker-street-blacktown-nsw-2148-2013786099"
"BLACKTOWN"	"3 Ironbark Cr"	3	"House"	Passed In	"https://www.domain.com.au/3-ironbark-crescent-blacktown-nsw-2148-2013782957"
"BLACKTOWN"	"67 Patrick St"	4	"House"	1050.0	"https://www.domain.com.au/67-patrick-street-blacktown-nsw-2148-2013779838"
"BLACKTOWN"	"103 Peter St"	3	"House"	Passed In	"https://www.domain.com.au/103-peter-street-blacktown-nsw-2148-2013770173"
"BLACKTOWN"	"18/41 St Martins Cr"	3	"Villa"	Passed In	"https://www.domain.com.au/18-41-st-martins-cres-blacktown-nsw-2148-2013777501"
"BLUE HAVEN"	"169 Blueridge Dr"	5	"House"	Withdrawn	"https://www.domain.com.au/169-blueridge-drive-blue-haven-nsw-2262-2013770375"
"BONDI"	"29 Boonara Av"	4	"House"	Passed In	"https://www.domain.com.au/29-boonara-avenue-bondi-nsw-2026-2013765908"
"BONDI"	"17/34a Fletcher St"	2	"Unit"	1100.0	"https://www.domain.com.au/17-34a-fletcher-street-bondi-beach-nsw-2026-2013768804"
"BONDI"	"3/2-4 Ocean St N"	2	"Unit"	1202.0	"https://www.domain.com.au/3-2-4-ocean-street-bondi-nsw-2026-2013774933"
"BONDI BEACH"	"2/112 Warners Av"	2	"Unit"	1010.0	"https://www.domain.com.au/2-112-warners-avenue-bondi-beach-nsw-2026-2013777173"
"BOSSLEY PARK"	"16 Garrison Rd"	4	"House"	Passed In	"https://www.domain.com.au/16-garrison-rd-bossley-park-nsw-2176-2013770050"
"BOSSLEY PARK"	"2 Parr Cl"	4	"House"	1289.0	"https://www.domain.com.au/2-parr-close-bossley-park-nsw-2176-2013773298"
"BOSSLEY PARK"	"2 Ute Pl"	4	"House"	906.0	"https://www.domain.com.au/2-ute-place-bossley-park-nsw-2176-2013773053"
"BRIGHTON-LE-SANDS"	"54 Francis Av"	5	"House"	Passed In	"https://www.domain.com.au/54-francis-avenue-brighton-le-sands-nsw-2216-2013752941"
"BRIGHTON-LE-SANDS"	"5/21 Trafalgar St"	2	"Unit"	700.0	"https://www.domain.com.au/5-21-trafalgar-street-brighton-le-sands-nsw-2216-2013777755"
"BURRANEER"	"7 Bonnie Doon Pl"	4	"House"	2482.0	"https://www.domain.com.au/7-bonnie-doon-place-burraneer-nsw-2230-2013763900"
"BURWOOD"	"217A Burwood Rd"	3	"House"	Passed In	"https://www.domain.com.au/217a-burwood-road-cnr-of-ireland-st--burwood-nsw-2134-2013768708"
"BURWOOD"	"64 Shaftesbury Rd"	3	"House"	1300.0	"https://www.domain.com.au/64-shaftesbury-road-burwood-nsw-2134-2013765477"
"CAMDEN SOUTH"	"30 Thompson Pl"	3	"House"	750.0	"https://www.domain.com.au/30-thompson-place-camden-south-nsw-2570-2013775015"
"CAMMERAY"	"59 Colin St"	2	"House"	2410.0	"https://www.domain.com.au/59-colin-street-cammeray-nsw-2062-2013779216"
"CAMPERDOWN"	"16 Briggs St"	2	"House"	1400.0	"https://www.domain.com.au/16-briggs-street-camperdown-nsw-2050-2013774556"
"CAMPERDOWN"	"25/12-14 Layton St"	3	"Unit"	Passed In	"https://www.domain.com.au/25-12-14-layton-street-camperdown-nsw-2050-2013776451"
"CAMPERDOWN"	"19 St Marys St"	4	"House"	Passed In	"https://www.domain.com.au/19-st-marys-street-camperdown-nsw-2050-2013769131"
"CAMPSIE"	"38A Bexley Rd"	3	"House"	1040.0	"https://www.domain.com.au/38a-bexley-road-campsie-nsw-2194-2013756050"
"CANLEY HEIGHTS"	"15 Karoon Av"	3	"House"	Passed In	"https://www.domain.com.au/15-karoon-avenue-canley-heights-nsw-2166-2013769549"
"CANLEY VALE"	"5 Parker St"	3	"House"	685.0	"https://www.domain.com.au/5-parker-street-fairfield-nsw-2165-2013769637"
"CARINGBAH"	"15 Frobisher Av"	5	"House"	Price withheld	"https://www.domain.com.au/15-frobisher-ave-caringbah-nsw-2229-2013778273"
"CARINGBAH SOUTH"	"26 Cecil St"	4	"House"	1790.0	"https://www.domain.com.au/26-cecil-street-caringbah-south-nsw-2229-2013787459"
"CARINGBAH SOUTH"	"2 Oleander Pde"	5	"House"	Passed In	"https://www.domain.com.au/2-oleander-parade-caringbah-south-nsw-2229-2013770883"
"CARINGBAH SOUTH"	"30A Saunders Bay Rd"	4	"House"	Passed In	"https://www.domain.com.au/30a-saunders-bay-road-caringbah-south-nsw-2229-2013765196"
"CARLINGFORD"	"1 Metcalf Av"	4	"House"	Passed In	"https://www.domain.com.au/1-metcalf-ave-carlingford-nsw-2118-2013779773"
"CARLTON"	"17/1-7 Argyle St"	2	"Unit"	760.5	"https://www.domain.com.au/17-1-7-argyle-street-carlton-nsw-2218-2013774397"
"CARLTON"	"3/43 Mill St"	2	"Unit"	680.0	"https://www.domain.com.au/3-43-mill-street-carlton-nsw-2218-2013795137"
"CARLTON"	"50 Planthurst Rd"	3	"House"	1387.0	"https://www.domain.com.au/50-planthurst-road-carlton-nsw-2218-2013769117"
"CASTLE COVE"	"65 Deepwater Rd"	5	"House"	Price withheld	"https://www.domain.com.au/65-deepwater-road-castle-cove-nsw-2069-2013775866"
"CASTLE HILL"	"12 Chepstow Dr"	4	"House"	Passed In	"https://www.domain.com.au/12-chepstow-drive-castle-hill-nsw-2154-2013772609"
"CASTLE HILL"	"3 Derwent Pl"	4	"House"	1230.0	"https://www.domain.com.au/3-derwent-place-castle-hill-nsw-2154-2013783058"
"CASTLE HILL"	"1 Dewhurst Av"	4	"House"	1840.0	"https://www.domain.com.au/1-dewhurst-avenue-castle-hill-nsw-2154-2013777454"
"CASTLE HILL"	"2 Penrhyn Pl"	4	"House"	Passed In	"https://www.domain.com.au/2-penrhyn-place-castle-hill-nsw-2154-2013790587"
"CASTLE HILL"	"39 Powys Cct"	5	"House"	1800.0	"https://www.domain.com.au/39-powys-circuit-castle-hill-nsw-2154-2013775362"
"CASTLE HILL"	"40 Westminster Dr"	4	"House"	1800.0	"https://www.domain.com.au/40-westminster-drive-castle-hill-nsw-2154-2013727832"
"CASTLECRAG"	"7 The Scarp "	4	"House"	3400.0	"https://www.domain.com.au/7-the-scarp-castlecrag-nsw-2068-2013769187"
"CASULA"	"14 Hilton Cr"	4	"House"	Passed In	"https://www.domain.com.au/14-hilton-crescent-casula-nsw-2170-2013766380"
"CHERRYBROOK"	"1 Joanne Cl"	4	"House"	1760.0	"https://www.domain.com.au/1-joanne-close-cherrybrook-nsw-2126-2013770211"
"CHERRYBROOK"	"42 Yanderra Gr"	4	"House"	1373.0	"https://www.domain.com.au/42-yanderra-grove-cherrybrook-nsw-2126-2013777731"
"CHESTER HILL"	"5 Melrose St"	3	"House"	Passed In	"https://www.domain.com.au/5-melrose-street-chester-hill-nsw-2162-2013771297"
"CHIFLEY"	"8A Mitchell St"	3	"House"	1505.0	"https://www.domain.com.au/8a-mitchell-street-chifley-nsw-2036-2013753807"
"CHIPPENDALE"	"61 Abercrombie St"	4	"Terrace"	1250.0	"https://www.domain.com.au/61-abercrombie-chippendale-nsw-2008-2013780942"
"CHIPPING NORTON"	"7/12 Frank Oliveri Dr"	2	"Unit"	Passed In	"https://www.domain.com.au/7-12-frank-oliveri-dr-chipping-norton-nsw-2170-2013761726"
"CHISWICK"	"114/1 Dolphin Cl"	2	"Unit"	Price withheld	"https://www.domain.com.au/114-1-dolphin-close-chiswick-nsw-2046-2013794217"
"COLLAROY"	"24/1161-1171 Pittwater Rd"	2	"House"	1111.0	"https://www.domain.com.au/24-1161-1171-pittwater-road-collaroy-nsw-2097-2013735529"
"CONCORD"	"15 Creewood St"	3	"House"	Withdrawn	"https://www.domain.com.au/15-creewood-street-concord-nsw-2137-2013766295"
"CONCORD"	"5/16 Gipps St"	3	"Townhouse"	1125.0	"https://www.domain.com.au/5-16-gipps-street-concord-nsw-2137-2013743625"
"CONCORD"	"15/143-147 Parramatta Rd"	2	"Unit"	588.0	"https://www.domain.com.au/15-143-147-parramatta-road-concord-nsw-2137-2013775568"
"CONCORD WEST"	"108 Queen St"	3	"House"	Passed In	"https://www.domain.com.au/108-queen-street-concord-west-nsw-2138-2013760028"
"CONNELLS POINT"	"241 Connells Point Rd"	4	"House"	Price withheld	"https://www.domain.com.au/241-connells-point-road-connells-point-nsw-2221-2013774602"
"CONNELLS POINT"	"1/28 Homedale Cr"	3	"Villa"	996.0	"https://www.domain.com.au/1-28-homedale-crescent-connells-point-nsw-2221-2013775780"
"COOGEE"	"2/153-155 Brook St"	3	"Unit"	3000.0	"https://www.domain.com.au/2-155-brook-street-coogee-nsw-2034-2013766548"
"COOGEE"	"5/107 Carrington Rd"	3	"Unit"	1420.0	"https://www.domain.com.au/5-107-carrington-road-coogee-nsw-2034-2013774747"
"COOGEE"	"6/251 Oberon St"	2	"Unit"	1200.0	"https://www.domain.com.au/6-251-oberon-street-coogee-nsw-2034-2013766308"
"COPACABANA"	"88 Del Monte Pl"	3	"House"	1205.0	"https://www.domain.com.au/88-del-monte-place-copacabana-nsw-2251-2013753969"
"CRANEBROOK"	"83a Soling Cr"	4	"House"	835.0	"https://www.domain.com.au/cranebrook-nsw-2749-2013500564"
"CRONULLA"	"5/22 Bando Rd"	2	"Unit"	790.0	"https://www.domain.com.au/5-22-bando-road-cronulla-nsw-2230-2013774400"
"CRONULLA"	"21 Denman Av"	3	"House"	1630.0	"https://www.domain.com.au/21-denman-avenue-cronulla-nsw-2230-2013784187"
"CRONULLA"	"11/50 Seaview St"	2	"Unit"	825.0	"https://www.domain.com.au/11-50-seaview-street-cronulla-nsw-2230-2013775783"
"CROYDON PARK"	"30 Boyle St"	4	"House"	Price withheld	"https://www.domain.com.au/30-boyle-street-croydon-park-nsw-2133-2013768714"
"DARLINGHURST"	"1307/1-15 Francis St"	1	"Unit"	750.0	"https://www.domain.com.au/1307-1-francis-street-darlinghurst-nsw-2010-2013768417"
"DARLINGHURST"	"96 Womerah Av"	3	"Terrace"	2171.0	"https://www.domain.com.au/96-womerah-avenue-darlinghurst-nsw-2010-2013779414"
"DEE WHY"	"3/3 Clyde Rd"	2	"Unit"	823.0	"https://www.domain.com.au/3-3-5-clyde-road-dee-why-nsw-2099-2013780016"
"DEE WHY"	"5/20 Wheeler Pde"	4	"Unit"	Passed In	"https://www.domain.com.au/5-20-wheeler-parade-dee-why-nsw-2099-2013758451"
"DENISTONE EAST"	"29 Russell St"	2	"Duplex"	1215.0	"https://www.domain.com.au/29-russell-street-denistone-east-nsw-2112-2013777739"
"DHARRUK"	"8 Cullen Pl"	3	"House"	592.0	"https://www.domain.com.au/8-cullen-place-dharruk-nsw-2770-2013769504"
"DOLLS POINT"	"11/5 Norman Av"	2	"Unit"	683.0	"https://www.domain.com.au/11-5-norman-avenue-dolls-point-nsw-2219-2013774355"
"DOUBLE BAY"	"B62/39 Ocean Av"	2	"Unit"	2170.0	"https://www.domain.com.au/b62-39-ocean-avenue-double-bay-nsw-2028-2013780577"
"DULWICH HILL"	"8 Keith St"	2	"House"	1400.0	"https://www.domain.com.au/8-keith-street-dulwich-hill-nsw-2203-2013770136"
"DULWICH HILL"	"21/5 Williams Pde"	2	"Unit"	Price withheld	"https://www.domain.com.au/21-5-williams-parade-dulwich-hill-nsw-2203-2013768655"
"EARLWOOD"	"10 Permanent Av"	3	"House"	1505.0	"https://www.domain.com.au/10-permanent-avenue-earlwood-nsw-2206-2013770134"
"EARLWOOD"	"32 Richard Av"	3	"House"	1200.0	"https://www.domain.com.au/32-richard-avenue-earlwood-nsw-2206-2013775074"
"EAST KILLARA"	"44 Barrie St"	4	"House"	1700.0	"https://www.domain.com.au/44-barrie-street-east-killara-nsw-2071-2013771528"
"EASTLAKES"	"25 King St"	3	"House"	Price withheld	"https://www.domain.com.au/25-king-street-eastlakes-nsw-2018-2013769105"
"EDGECLIFF"	"3 Great Thorne St"	2	"House"	1625.0	"https://www.domain.com.au/3-great-thorne-street-edgecliff-nsw-2027-2013781215"
"EDMONDSON PARK"	"11 Gellibrand Rd"	4	"House"	910.0	"https://www.domain.com.au/11-gellibrand-road-edmondson-park-nsw-2174-2013764099"
"ELIZABETH HILLS"	"104 Dobroyd Dr"	5	"House"	870.0	"https://www.domain.com.au/104-dobroyd-drive-elizabeth-hills-nsw-2171-2013769512"
"ELIZABETH HILLS"	"23 Varney Av"	4	"House"	Passed In	"https://www.domain.com.au/23-varney-avenue-elizabeth-hills-nsw-2171-2013778738"
"ENFIELD"	"24 Wynnstay Av"	3	"House"	1720.0	"https://www.domain.com.au/24-wynnstay-avenue-enfield-nsw-2136-2013762970"
"ENGADINE"	"75 Lantana Rd"	4	"House"	Passed In	"https://www.domain.com.au/engadine-nsw-2233-2013773672"
"ENGADINE"	"7 Wollybutt Rd"	4	"House"	1181.0	"https://www.domain.com.au/7-wollybutt-road-engadine-nsw-2233-2013775785"
"ENMORE"	"32 Wemyss St"	2	"House"	1360.0	"https://www.domain.com.au/32-wemyss-street-enmore-nsw-2042-2013772856"
"EPPING"	"36 Albuera Rd"	3	"House"	2730.0	"https://www.domain.com.au/36-albuera-road-epping-nsw-2121-2013774443"
"EPPING"	"11 Orchard St"	3	"House"	1935.0	"https://www.domain.com.au/11-orchard-street-epping-nsw-2121-2013776044"
"EPPING"	"46A York St"	4	"House"	Passed In	"https://www.domain.com.au/46a-york-street-epping-nsw-2121-2013776525"
"ERMINGTON"	"3 Deakin St"	2	"House"	Withdrawn	"https://www.domain.com.au/3-deakin-street-ermington-nsw-2115-2013770221"
"ERMINGTON"	"8 Stamford Av"	3	"House"	1785.0	"https://www.domain.com.au/8-stamford-avenue-ermington-nsw-2115-2013776885"
"ERSKINEVILLE"	"A405/72 MacDonald St"	2	"Unit"	815.0	"https://www.domain.com.au/a405-72-macdonald-street-erskineville-nsw-2043-2013745428"
"FAIRFIELD"	"507 The Horsley Dr"	4	"House"	Passed In	"https://www.domain.com.au/507-the-horsley-drive-fairfield-nsw-2165-2013769496"
"FAIRFIELD HEIGHTS"	"86 Camden St"	3	"House"	Passed In	"https://www.domain.com.au/86-camden-street-fairfield-heights-nsw-2165-2013742088"
"FAIRFIELD WEST"	"64 Lombard St"	3	"House"	875.0	"https://www.domain.com.au/64-lombard-street-fairfield-west-nsw-2165-2013783821"
"FAIRFIELD WEST"	"16 Lynesta Av"	3	"House"	886.0	"https://www.domain.com.au/16-lynesta-avenue-fairfield-west-nsw-2165-2013770988"
"FAIRLIGHT"	"34 Parkview Rd"	3	"House"	2803.0	"https://www.domain.com.au/34-parkview-road-fairlight-nsw-2094-2013779153"
"FIVE DOCK"	"26 Connecticut Av"	3	"House"	1760.0	"https://www.domain.com.au/26-connecticut-avenue-five-dock-nsw-2046-2013745297"
"FIVE DOCK"	"T07/4-12 Garfield St"	2	"Unit"	1210.0	"https://www.domain.com.au/t07-4-12-garfield-street-five-dock-nsw-2046-2013770135"
"FRENCHS FOREST"	"34 Adams St"	3	"House"	Price withheld	"https://www.domain.com.au/34-adams-street-frenchs-forest-nsw-2086-2013777167"
"FRESHWATER"	"91 Harbord Rd"	4	"House"	2600.0	"https://www.domain.com.au/91-harbord-road-freshwater-nsw-2096-2013764409"
"FRESHWATER"	"14/38 Ocean View Rd"	2	"Unit"	835.0	"https://www.domain.com.au/14-38-ocean-view-road-freshwater-nsw-2096-2013792315"
"GEORGES HALL"	"81 Birdwood Rd"	4	"House"	Passed In	"https://www.domain.com.au/81-birdwood-rd-georges-hall-nsw-2198-2013769707"
"GEORGES HALL"	"3 Garry Ct"	4	"House"	889.5	"https://www.domain.com.au/3-garry-court-georges-hall-nsw-2198-2013771006"
"GEORGES HALL"	"226 Henry Lawson Dr"	5	"House"	1880.0	"https://www.domain.com.au/226-henry-lawson-drive-georges-hall-nsw-2198-2013757656"
"GLADESVILLE"	"2/33 Monash Rd"	3	"Villa"	Passed In	"https://www.domain.com.au/2-33-monash-road-gladesville-nsw-2111-2013772702"
"GLENFIELD"	"30 English St"	4	"House"	876.0	"https://www.domain.com.au/30-english-street-glenfield-nsw-2167-2013776546"
"GLENFIELD"	"55c Glenfield Rd"	3	"House"	Passed In	"https://www.domain.com.au/55c-glenfield-road-glenfield-nsw-2167-2013778347"
"GORDON"	"10/23-25 Dumaresq St"	3	"Unit"	1050.0	"https://www.domain.com.au/10-23-dumaresq-street-gordon-nsw-2072-2013749856"
"GORDON"	"68 Elgin St"	3	"House"	Price withheld	"https://www.domain.com.au/68-elgin-street-gordon-nsw-2072-2013776810"
"GREEN POINT"	"4 Newman Cl"	4	"House"	900.0	"https://www.domain.com.au/4-newman-close-green-point-nsw-2251-2013780330"
"GREEN VALLEY"	"19B Lorikeet Cr"	3	"House"	672.0	"https://www.domain.com.au/19b-lorikeet-crescent-green-valley-nsw-2168-2013770215"
"GREENACRE"	"94 Hillcrest Av"	3	"House"	Price withheld	"https://www.domain.com.au/94-hillcrest-avenue-greenacre-nsw-2190-2013769090"
"GREENACRE"	"119 Noble Av"	3	"House"	1075.0	"https://www.domain.com.au/119-noble-avenue-greenacre-nsw-2190-2013759560"
"GREGORY HILLS"	"6 Duffy Av"	5	"House"	920.0	"https://www.domain.com.au/6-duffy-avenue-gregory-hills-nsw-2557-2013769802"
"GREYSTANES"	"1 Lester Rd"	3	"House"	983.0	"https://www.domain.com.au/1-lester-road-greystanes-nsw-2145-2013772707"
"GUILDFORD WEST"	"18 Faulds Rd"	4	"House"	Passed In	"https://www.domain.com.au/18-faulds-road-guildford-west-nsw-2161-2013771217"
"GUILDFORD WEST"	"19 Karani Av"	4	"House"	960.0	"https://www.domain.com.au/19-karani-avenue-guildford-nsw-2161-2013785305"
"GYMEA"	"1/30-32 Milburn Rd"	3	"Townhouse"	1155.0	"https://www.domain.com.au/1-30-32-milburn-road-gymea-nsw-2227-2013788629"
"GYMEA BAY"	"23 Avenel Rd"	5	"House"	1407.0	"https://www.domain.com.au/23-avenel-road-gymea-bay-nsw-2227-2013777503"
"HABERFIELD"	"184 Alt St"	4	"House"	Price withheld	"https://www.domain.com.au/184-alt-street-haberfield-nsw-2045-2013754490"
"HABERFIELD"	"9 Dalhousie St"	2	"House"	1465.0	"https://www.domain.com.au/9-dalhousie-street-haberfield-nsw-2045-2013768750"
"HAMLYN TERRACE"	"18 Snapdragon Cr"	4	"House"	Withdrawn	"https://www.domain.com.au/18-snapdragon-crescent-hamlyn-terrace-nsw-2259-2013771024"
"HARRIS PARK"	"3/20 Crown St"	2	"Unit"	550.0	"https://www.domain.com.au/3-20-crown-street-harris-park-nsw-2150-2013760205"
"HILLSDALE"	"1/4A Elliot Pl"	3	"Unit"	770.0	"https://www.domain.com.au/1-4a-elliot-place-hillsdale-nsw-2036-2013772424"
"HILLSDALE"	"6/22 Jauncey Pl"	3	"Unit"	Price withheld	"https://www.domain.com.au/6-22-jauncey-place-hillsdale-nsw-2036-2013764784"
"HORNSBY"	"4 Lynne Pl"	3	"House"	1258.0	"https://www.domain.com.au/4-lynne-place-hornsby-nsw-2077-2013775966"
"HORNSBY"	"38 Silvia St"	4	"House"	1350.0	"https://www.domain.com.au/38-silvia-street-hornsby-nsw-2077-2013776318"
"HORNSBY HEIGHTS"	"8 Bushlands Av"	3	"House"	Price withheld	"https://www.domain.com.au/8-bushlands-avenue-hornsby-heights-nsw-2077-2013777906"
"HUNTERS HILL"	"10 Boronia Av"	3	"Townhouse"	1860.0	"https://www.domain.com.au/10-boronia-avenue-hunters-hill-nsw-2110-2013777743"
"HURLSTONE PARK"	"79 Crinan St"	3	"House"	920.0	"https://www.domain.com.au/79-crinan-street-hurlstone-park-nsw-2193-2013764125"
"HURLSTONE PARK"	"99 Floss St"	4	"House"	1705.0	"https://www.domain.com.au/99-floss-street-hurlstone-park-nsw-2193-2013762782"
"HURSTVILLE"	"62 Barnards Av"	6	"House"	2020.0	"https://www.domain.com.au/62-barnards-avenue-hurstville-nsw-2220-2013761714"
