"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"Beecroft"	"46C Lyndon Wy"	4	"House"	1475000	"https://www.realestate.com.au/126687158"	18.6
"Beecroft"	"78 Murray Farm Rd"	4	"House"	1530000	""	18.6
"Bellevue Hill"	"56 Boronia Rd"	4	"House"		"https://www.realestate.com.au/126684090"	5.3
"Bellevue Hill"	"167 Osullivan Rd"	5	"House"		""	5.3
"Belmore"	"12/12 Knox St"	2	"Unit"	700000	"https://www.realestate.com.au/126659862"	12.3
"Belmore"	"7 Sudbury St"	4	"House"		"https://www.realestate.com.au/126618922"	12.3
"Belmore"	"19 Trafalgar St"	4	"House"	1275000	"https://www.realestate.com.au/126687854"	12.3
"Belrose"	"12 Yarrabin St"	3	"House"	1620000	"https://www.realestate.com.au/126691490"	14.2
"Berala"	"24 Mcdonald St"	3	"House"	951000	"https://www.realestate.com.au/126656566"	16.3
"Berala"	"84 Fourth Av"	3	"House"		"https://www.realestate.com.au/126616130"	16.3
"Berala"	"40 Second Av"	4	"House"		"https://www.realestate.com.au/126688394"	16.3
"Beverley Park"	"5 Carroll St"	5	"House"	2750000	"https://www.realestate.com.au/126601818"	13.9
"Beverly Hills"	"5/12 Central Rd"	2	"Unit"	710000	"https://www.realestate.com.au/126678650"	14.7
"Beverly Hills"	"26 Doonkuna St"	4	"House"		"https://www.realestate.com.au/126618270"	14.7
"Beverly Hills"	"10 Warraroong St"	2	"House"	1210000	"https://www.realestate.com.au/126717814"	14.7
"Beverly Hills"	"55 Allambee Cr"	4	"House"		"https://www.realestate.com.au/126688634"	14.7
"Bexley"	"46 Wolseley St"	3	"House"		"https://www.realestate.com.au/126670882"	11.7
"Bexley"	"1A Glenfarne St"	2	"House"		"https://www.realestate.com.au/126689534"	11.7
"Bexley"	"2/15 Caledonian St"	1	"Unit"	411000	"https://www.realestate.com.au/126680462"	11.7
"Bexley"	"7/637 Forest Rd"	2	"Unit"	697500	"https://www.realestate.com.au/126673806"	11.7
"Bexley"	"2/18 Gladstone St"	4	"Unit"	1150000	"https://www.realestate.com.au/126665598"	11.7
"Bilgola Plateau"	"5 The Pinnacle"	4	"House"	4310000	"https://www.realestate.com.au/126646146"	38
"Billywillinga"	"68 Billywillinga Rd"	5	"House"	770000	"https://www.realestate.com.au/126665706"	un_known
"Birchgrove"	"108 Rowntree St"	2	"House"	1720000	"https://www.realestate.com.au/126709230"	2.9
"Birchgrove"	"5 Lizzie Webber Pl"	3	"Unit"		"https://www.realestate.com.au/126642266"	2.9
"Birchgrove"	"17/26 Grove St"	3	"Unit"		"https://www.realestate.com.au/126727266"	2.9
"Birrong"	"77 Hill Rd"	4	"House"	1046000	"https://www.realestate.com.au/126685190"	17.2
"Blackett"	"17 Idriess Cr"	3	"House"	415500	"https://www.realestate.com.au/126633482"	39.3
"Blacktown"	"42 Burke St"	4	"House"	910000	"https://www.realestate.com.au/126688998"	29.6
"Blacktown"	"146 Flushcombe Rd"	3	"House"	985000	"https://www.realestate.com.au/126691018"	29.6
"Blacktown"	"19 Meela St"	2	"House"	645000	"https://www.realestate.com.au/126692146"	29.6
"Blacktown"	"18 Keyworth Dr"	3	"House"	670000	"https://www.realestate.com.au/126679566"	29.6
"Blacktown"	"54/173A Reservoir Rd"	2	"Unit"		"https://www.realestate.com.au/126737486"	29.6
"Bomaderry"	"30 Jasmine Dr"	3	"House"		"https://www.realestate.com.au/126710246"	un_known
"Bondi"	"15/6 Penkivil St"	2	"Unit"		"https://www.realestate.com.au/126671022"	5.9
"Bondi"	"89 Watson St"	5	"House"		""	5.9
"Bondi"	"14/20 Penkivil St"	3	"Unit"		"https://www.realestate.com.au/126725458"	5.9
"Bondi"	"9/24A New St"	2	"Unit"		"https://www.realestate.com.au/126666870"	5.9
"Bondi Beach"	"13 Blair St"	3	"House"	3230000	"https://www.realestate.com.au/126589458"	6.8
"Bondi Beach"	"3/70 Campbell Pde"	2	"Unit"	2100000	"https://www.realestate.com.au/126610442"	6.8
"Bonnet Bay"	"8 Johnson Cl"	4	"House"	1135000	"https://www.realestate.com.au/126651606"	21.2
"Bonnyrigg"	"34 Lalich Av"	5	"House"	842000	"https://www.realestate.com.au/126674574"	29.7
"Bonnyrigg"	"17 Cartier St"	5	"House"		"https://www.realestate.com.au/126696714"	29.7
"Booragul"	"2 Gretel Cr"	5	"House"		"https://www.realestate.com.au/126725854"	un_known
"Bossley Park"	"25 Restwell Rd"	4	"House"		"https://www.realestate.com.au/126696554"	29.8
"Bossley Park"	"7 Urunga Pl"	4	"House"	1290000	"https://www.realestate.com.au/126691598"	29.8
"Bossley Park"	"4 Mulgara Pl"	4	"House"		"https://www.realestate.com.au/126640362"	29.8
"Bossley Park"	"35 Tallowood Cr"	4	"House"	970000	"https://www.realestate.com.au/126691562"	29.8
"Bossley Park"	"11 Mimosa Rd"	4	"House"	810000	"https://www.realestate.com.au/126680282"	29.8
"Bossley Park"	"16 Prairie Vale Rd"	3	"House"	775000	"https://www.realestate.com.au/126665578"	29.8
"Botany"	"30 Banksia St"	3	"House"		"https://www.realestate.com.au/126683818"	8.7
"Botany"	"57 Banksia St"	3	"House"	1521000	"https://www.realestate.com.au/126717794"	8.7
"Botany"	"1G/19 Wilson St"	2	"Unit"		"https://www.realestate.com.au/126583358"	8.7
"Bowral"	"19 St Jude St"	4	"House"	1930000	"https://www.realestate.com.au/126614750"	un_known
"Bowraville"	"19 Conen St"	3	"House"		"https://www.realestate.com.au/126632302"	un_known
"Braidwood"	"63 Monkittee St"	3	"House"	542500	"https://www.realestate.com.au/126586250"	un_known
"Brighton-le-sands"	"609/8 Princess St"	2	"Unit"		"https://www.realestate.com.au/126497130"	11.4
"Brighton-le-sands"	"8/344 West Botany St"	4	"House"	1225000	"https://www.realestate.com.au/126673830"	11.4
"Broadmeadow"	"7 Melville Rd"	4	"House"	650000	"https://www.realestate.com.au/126748306"	856
"Brookvale"	"14/21 Gulliver St"	1	"Unit"	680000	"https://www.realestate.com.au/126712846"	12.8
"Bundanoon"	"49 Penrose Rd"	3	"House"		"https://www.realestate.com.au/126593354"	un_known
"Burwood"	"3/25 Clarence St"	2	"Unit"	903000	"https://www.realestate.com.au/126619150"	9.6
"Burwood"	"48/16 Burwood Rd"	2	"Unit"		"https://www.realestate.com.au/126617298"	9.6
"Byron Bay"	"73 Paterson St"	4	"House"	1855000	"https://www.realestate.com.au/126614786"	un_known
"Cabarita"	"132T Cabarita Rd"	3	"House"		"https://www.realestate.com.au/125610690"	8.9
"Cabramatta"	"34 Jasmine Cr"	3	"House"		"https://www.realestate.com.au/126674566"	25.2
"Cabramatta West"	"104 Boyd St"	3	"House"	928000	"https://www.realestate.com.au/126711446"	27
"Cambewarra Village"	"1 Pari Pl"	3	"House"		"https://www.realestate.com.au/126730630"	un_known
"Camden"	"6 Murrandah Av"	3	"House"	785000	"https://www.realestate.com.au/126709030"	un_known
"Cammeray"	"23/510 Miller St"	2	"Unit"	1240000	"https://www.realestate.com.au/126646130"	5
"Cammeray"	"50 Cammeray Rd"	2	"House"	2000000	"https://www.realestate.com.au/126716914"	5
"Cammeray"	"9/20 Warwick Av"	1	"Unit"	775000	"https://www.realestate.com.au/126719702"	5
"Camperdown"	"418/1 Larkin St"	1	"Unit"	665000	"https://www.realestate.com.au/126637442"	3.6
"Camperdown"	"9/12 Layton St"	2	"Unit"		"https://www.realestate.com.au/126709962"	3.6
"Camperdown"	"42 Bishopgate St"	2	"House"	1175000	"https://www.realestate.com.au/126686078"	3.6
"Camperdown"	"20 Bishopgate St"	3	"House"		""	3.6
"Campsie"	"22A Bexley Rd"	4	"Unit"	1400000	"https://www.realestate.com.au/126645806"	10.7
"Campsie"	"22A/22B Bexley Rd"	4	"Unit"		""	10.7
"Canley Vale"	"14/4 Equity Pl"	2	"Unit"		"https://www.realestate.com.au/126695986"	24.5
"Canterbury"	"2/11 Rome St"	2	"Unit"		"https://www.realestate.com.au/126637230"	9.3
"Cardiff"	"25 Harrison St"	3	"House"		"https://www.realestate.com.au/126698874"	un_known
"Carey Bay"	"91 Excelsior Pde"	4	"House"	900000	"https://www.realestate.com.au/126695338"	un_known
"Caringbah South"	"3/129 Gannons Rd"	3	"Unit"	1070000	"https://www.realestate.com.au/126658206"	28
"Caringbah South"	"1 Amitaf Av"	4	"House"		""	28
"Carlingford"	"15/213 Carlingford Rd"	3	"Unit"		"https://www.realestate.com.au/126716450"	17.4
"Carlton"	"131 Willison Rd"	4	"House"	1372000	"https://www.realestate.com.au/126730302"	13.6
"Carnes Hill"	"24 Graziers Wy"	4	"House"	1000000	"https://www.realestate.com.au/126619838"	un_known
"Carnes Hill"	"54 Pioneer Dr"	4	"House"	881000	"https://www.realestate.com.au/126679222"	un_known
"Castle Cove"	"146 Deepwater Rd"	4	"House"		"https://www.realestate.com.au/126712010"	9.2
"Castle Hill"	"8/342 Old Northern Rd"	3	"Unit"	925202	""	23.9
"Castle Hill"	"35 Gooraway Dr"	4	"House"		"https://www.realestate.com.au/126728094"	23.9
"Castle Hill"	"1/1 Hume Av"	2	"Unit"		"https://www.realestate.com.au/126583526"	23.9
"Castle Hill"	"11 Hume Av"	3	"House"		"https://www.realestate.com.au/124747578"	23.9
"Castle Hill"	"160 Tuckwell Rd"	4	"House"	1450000	"https://www.realestate.com.au/126698906"	23.9
"Castle Hill"	"72 Roxborough Park Rd"	3	"House"	1202000	"https://www.realestate.com.au/126725866"	23.9
"Castle Hill"	"10 Candlebush Cr"	4	"House"		"https://www.realestate.com.au/126615462"	23.9
"Castle Hill"	"49 Telfer Rd"	4	"House"	1350000	"https://www.realestate.com.au/126736862"	23.9
"Castlecrag"	"6 The Tor Wk"	5	"House"		"https://www.realestate.com.au/126521210"	7.2
"Castlecrag"	"94 The Bulwark"	4	"House"		"https://www.realestate.com.au/126630870"	7.2
"Casula"	"38B Kurrajong Rd"	8	"House"		""	29
"Casula"	"38A Kurrajong Rd"	8	"House"		"https://www.realestate.com.au/126632890"	29
"Casula"	"9 Lakewood Cr"	3	"House"		"https://www.realestate.com.au/126686562"	29
"Cawdor"	"262 Cawdor Rd"	3	"House"	7050000	"https://www.realestate.com.au/126683994"	un_known
"Cessnock"	"28 North Av"	0.5	"House"		"https://www.realestate.com.au/126668122"	un_known
"Charlestown"	"39 Milson St"	3	"House"		""	un_known
"Chatswood"	"75 Dalrymple Av"	4	"House"		"https://www.realestate.com.au/126511470"	8.2
"Chatswood"	"23/822 Pacific Hwy"	1	"Unit"		"https://www.realestate.com.au/126630394"	8.2
"Chatswood"	"1 Park Av"	3	"House"		"https://www.realestate.com.au/126721346"	8.2
"Chatswood"	"15 Dulwich Rd"	4	"House"	2700000	"https://www.realestate.com.au/126589238"	8.2
"Chatswood"	"36/18 Centennial Av"	3	"Unit"		"https://www.realestate.com.au/126688546"	8.2
"Chatswood"	"111 Fullers Rd"	3	"House"		"https://www.realestate.com.au/126720110"	8.2
"Cheltenham"	"8 Lyne Rd"	3	"House"		"https://www.realestate.com.au/126649206"	16.6
"Cherrybrook"	"15 Walnut Gr"	4	"House"	1626000	""	22.1
"Cherrybrook"	"38 Kentia Pde"	3	"House"		"https://www.realestate.com.au/126721114"	22.1
"Cherrybrook"	"24 Forest Cl"	4	"House"	1630000	"https://www.realestate.com.au/126683354"	22.1
"Chester Hill"	"7 Gough Av"	3	"House"	860000	"https://www.realestate.com.au/126709754"	19.1
"Chifley"	"36 Dampier St"	3	"House"		"https://www.realestate.com.au/126623670"	12.5
"Chifley"	"5 Caley St"	3	"House"		"https://www.realestate.com.au/126717874"	12.5
"Chifley"	"17 Hastings Av"	5	"House"		"https://www.realestate.com.au/126628882"	12.5
"Chippendale"	"6 Cleveland St"	2	"House"	1100000	"https://www.realestate.com.au/126709490"	2.2
"Chiswick"	"80/1 Manta Pl"	3	"Unit"	1140000	"https://www.realestate.com.au/125667834"	6.8
"Chiswick"	"44/1 Maher Cl"	2	"Unit"		"https://www.realestate.com.au/126684730"	6.8
"Clemton Park"	"14 Turton Av"	3	"House"	1420000	"https://www.realestate.com.au/126663826"	11.6
"Clontarf"	"3 Russell St"	4	"House"		"https://www.realestate.com.au/126713118"	7.9
"Clovelly"	"43 Beach St"	3	"House"		"https://www.realestate.com.au/126559830"	7.2
"Clovelly"	"13 Beach St"	4	"House"	4325000	"https://www.realestate.com.au/126608198"	7.2
"Coledale"	"775 Lawrence Hargrave Dr"	4	"House"	2510000	""	76
"Collaroy"	"5/16 Frazer St"	3	"Unit"		"https://www.realestate.com.au/126717730"	16.6
"Collaroy Plateau"	"100 Fuller St"	5	"House"	2285000	"https://www.realestate.com.au/126705654"	un_known
"Collaroy Plateau"	"50 Aubreen St"	5	"House"		"https://www.realestate.com.au/126712310"	un_known
"Colyton"	"56 Bennett Rd"	3	"House"	565000	"https://www.realestate.com.au/126664670"	39.5
"Como"	"44 Wolger St"	3	"House"	965000	"https://www.realestate.com.au/126710170"	19.9
"Como"	"1/11 Wollun St"	3	"Unit"		"https://www.realestate.com.au/126683246"	19.9
"Como"	"48 Warraba St"	4	"House"	1310000	"https://www.realestate.com.au/126722234"	19.9
"Concord"	"2/53 Gipps St"	2	"Unit"		"https://www.realestate.com.au/126705438"	9.6
"Concord"	"27 Lloyd George Av"	3	"House"	1692000	"https://www.realestate.com.au/126563786"	9.6
"Concord"	"17 Turner Av"	4	"House"	3295000	"https://www.realestate.com.au/126691902"	9.6
"Concord West"	"73 Yaralla St"	5	"House"		"https://www.realestate.com.au/126628914"	11.3
"Condell Park"	"1 Grace Av"	3	"House"	830000	"https://www.realestate.com.au/126678646"	19
"Coogee"	"9/10 Bay St"	2	"Unit"	1570000	"https://www.realestate.com.au/126628230"	7.4
"Coogee"	"2/45 Ritchard Av"	2	"Unit"		""	7.4
"Coogee"	"8/12 Kidman St"	1	"Unit"	720000	"https://www.realestate.com.au/126651670"	7.4
"Coogee"	"2/4A Carr St"	2	"Unit"	910000	"https://www.realestate.com.au/126688610"	7.4
"Coogee"	"6/117 Carrington Rd"	2	"Unit"		"https://www.realestate.com.au/126561030"	7.4
"Cooks Hill"	"172 Darby St"	2	"House"	785000	"https://www.realestate.com.au/126710430"	un_known
"Cooks Hill"	"98 Bull St"	3	"House"	780000	"https://www.realestate.com.au/126624122"	un_known
"Copacabana"	"33 Vista Av"	6	"House"		"https://www.realestate.com.au/126673774"	46.8
"Cordeaux Heights"	"65 William James Dr"	4	"House"	1100000	"https://www.realestate.com.au/126745458"	un_known
"Corrimal"	"30 Cresting Av"	5	"House"		"https://www.realestate.com.au/126715590"	un_known
"Cranebrook"	"3 Tallowood Pl"	4	"House"		""	49
"Cremorne"	"302/15 Harrison St"	2	"Unit"	2400000	"https://www.realestate.com.au/126670938"	4.8
"Cremorne"	"57 Park Av"	5	"House"		"https://www.realestate.com.au/126724502"	4.8
"Cremorne"	"4/20 Florence St"	2	"Unit"	935000	"https://www.realestate.com.au/126732934"	4.8
"Cromer"	"45 Blighs Rd"	4	"House"		"https://www.realestate.com.au/126684770"	15.6
"Cromer"	"4 Meehan Rd"	4	"House"	1660000	""	15.6
"Cromer"	"53 Grover Av"	6	"House"	2600000	"https://www.realestate.com.au/126642762"	15.6
"Cronulla"	"5/18 Bando Rd"	1	"Unit"		"https://www.realestate.com.au/126725806"	21.1
"Cronulla"	"14/1 Gerrale St"	3	"Unit"		"https://www.realestate.com.au/126630774"	21.1
"Cronulla"	"8/32 Flinders Rd"	3	"Unit"		"https://www.realestate.com.au/126631754"	21.1
"Cronulla"	"15/10 Gosport St"	2	"Unit"	812500	"https://www.realestate.com.au/126724810"	21.1
"Cronulla"	"6 Kurnell Rd"	4	"House"		"https://www.realestate.com.au/126673778"	21.1
"Crows Nest"	"15/236 Pacific Hwy"	2	"Unit"		"https://www.realestate.com.au/126717702"	4.6
"Croydon"	"1/46 Brighton St"	4	"Unit"	1500000	"https://www.realestate.com.au/126617226"	8.7
"Croydon Park"	"24/135 Croydon Av"	2	"Unit"	607000	"https://www.realestate.com.au/126650918"	9.6
"Croydon Park"	"8/41 Clyde St"	2	"Unit"	650500	"https://www.realestate.com.au/126710342"	9.6
"Croydon Park"	"5/139 Georges River Rd"	2	"Unit"		"https://www.realestate.com.au/126653562"	9.6
"Darling Point"	"2/38 Mona Rd"	2	"Unit"	2200000	"https://www.realestate.com.au/126664110"	2.8
"Darling Point"	"6/16 Yarranabbe Rd"	2	"Unit"		"https://www.realestate.com.au/126627142"	2.8
"Darlinghurst"	"1106/38 College St"	1	"Unit"		"https://www.realestate.com.au/126681970"	1.8
"Darlinghurst"	"64/220 Goulburn St"	1	"Unit"	780000	"https://www.realestate.com.au/126720482"	1.8
"Darlinghurst"	"72/3 Darley Pl"	1	"Unit"	550000	"https://www.realestate.com.au/126706314"	1.8
"Darlington"	"18 Thomas St"	2	"House"	1155000	"https://www.realestate.com.au/126651082"	3.1
"Davidson"	"68 Sir Thomas Mitchell Dr"	4	"House"		""	14.3
"Dee Why"	"2/31 Westminster Av"	2	"Unit"	760000	"https://www.realestate.com.au/126718950"	14.6
"Dee Why"	"4/23 Boronia St"	2	"Unit"		"https://www.realestate.com.au/126706034"	14.6
"Dee Why"	"201/47 Lewis St"	2	"Unit"		"https://www.realestate.com.au/126652678"	14.6
"Dee Why"	"2/11 Holborn Av"	2	"Unit"	925000	"https://www.realestate.com.au/126720214"	14.6
"Dee Why"	"6 Lewis St"	4	"House"	1610000	"https://www.realestate.com.au/126706030"	14.6
"Dee Why"	"3/24 The Strand"	3	"Unit"		"https://www.realestate.com.au/126724178"	14.6
"Dee Why"	"2 Mcintosh Rd"	2	"House"	1250000	"https://www.realestate.com.au/126718634"	14.6
"Dee Why"	"74 Quirk St"	5	"House"		"https://www.realestate.com.au/126701370"	14.6
"Denistone"	"16/1 Anzac Av"	3	"Unit"		"https://www.realestate.com.au/126583126"	14
"Denistone"	"17 Pennant Av"	5	"House"		"https://www.realestate.com.au/126653958"	14
"Denistone East"	"3 Macquarie Pl"	5	"House"	1750000	"https://www.realestate.com.au/126688662"	12.8
"Dolls Point"	"11/17 Gannon Av"	2	"Unit"	704000	"https://www.realestate.com.au/126701538"	15.1
"Doonside"	"55 Crawford Rd"	4	"House"	705000	"https://www.realestate.com.au/126690430"	33.2
"Doonside"	"171 Douglas Rd"	5	"House"		"https://www.realestate.com.au/126689674"	33.2
"Double Bay"	"9/18 Stafford St"	2	"Unit"	950000	"https://www.realestate.com.au/126606746"	3.6
"Dover Heights"	"235 Military Rd"	3	"House"		"https://www.realestate.com.au/126696338"	6.8
"Dover Heights"	"17 Eastern Av"	5	"House"		""	6.8
"Drummoyne"	"2 Gipps St"	5	"House"		"https://www.realestate.com.au/126625438"	5.2
"Drummoyne"	"10/56 Wrights Rd"	4	"Unit"	4100000	"https://www.realestate.com.au/126637490"	5.2
"Dubbo"	"281 Fitzroy St"	5	"House"		"https://www.realestate.com.au/126366066"	un_known
"Dulwich Hill"	"52 Weston St"	2	"House"	1280000	"https://www.realestate.com.au/126627654"	7.2
"Dulwich Hill"	"53/3 Williams Pde"	2	"Unit"	850000	"https://www.realestate.com.au/126667438"	7.2
"Dulwich Hill"	"178 Denison Rd"	4	"House"	1980000	"https://www.realestate.com.au/126675258"	7.2
"Dundas Valley"	"56 Alexander St"	3	"House"	1300000	"https://www.realestate.com.au/126716202"	16.1
"Earlwood"	"25/70 Wardell Rd"	3	"Unit"	835000	"https://www.realestate.com.au/126681938"	9.9
"East Ballina"	"5 Tomki Pl"	4	"House"		"https://www.realestate.com.au/126644782"	un_known
"East Ballina"	"7 Newport St"	3	"House"		"https://www.realestate.com.au/126557634"	un_known
"East Corrimal"	"1 Murray Rd"	2	"House"	950000	"https://www.realestate.com.au/126689670"	86
"East Kangaloon"	"1990 Kangaloon Rd"	3	"House"	2475000	""	un_known
"East Killara"	"58 Barrie St"	5	"House"		"https://www.realestate.com.au/126586474"	13.1
"East Killara"	"81 Koola Av"	4	"House"	2300000	"https://www.realestate.com.au/126637258"	13.1
"East Killara"	"8 Bligh St"	3	"House"		"https://www.realestate.com.au/126663206"	13.1
"East Tamworth"	"96 Fitzroy St"	4	"House"		"https://www.realestate.com.au/126661846"	un_known
"Eastlakes"	"11/86 Mascot Dr"	2	"Unit"	620000	"https://www.realestate.com.au/126623422"	6.5
"Eastlakes"	"11/33 Mascot Dr"	2	"Unit"		""	6.5
"Eastwood"	"42 Raymond St"	3	"House"	1658000	""	14.5
"Eastwood"	"21 Johnston Rd"	3	"House"	2025	"https://www.realestate.com.au/126715090"	14.5
"Eastwood"	"9 Longview St"	5	"House"	2700000	"https://www.realestate.com.au/126679886"	14.5
"Edensor Park"	"11 Calaria Cl"	4	"House"	810500	"https://www.realestate.com.au/126696486"	30.7
"Edensor Park"	"15 Fitzgerald Av"	3	"House"	780000	"https://www.realestate.com.au/126663414"	30.7
"Edensor Park"	"22 Strickland Pl"	4	"House"	1130000	"https://www.realestate.com.au/126686246"	30.7
"Edgecliff"	"2/109 New South Head Rd"	1	"Unit"		"https://www.realestate.com.au/126727626"	2.9
"Elanora Heights"	"44A Kalang Rd"	6	"House"		"https://www.realestate.com.au/126714774"	20.3
"Elizabeth Hills"	"19 Freetail Av"	5	"House"		"https://www.realestate.com.au/126689874"	48
"Elizabeth Hills"	"12 Pipistrelle Av"	3	"House"		"https://www.realestate.com.au/126694158"	48
"Enmore"	"136 Camden St"	1	"House"		"https://www.realestate.com.au/126633230"	4.9
