"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"Baulkham Hills"	"60 Burrandong Cr"	4	"House"		"https://www.realestate.com.au/126760802"	23.2
"Baulkham Hills"	"2 Yaralla Pl"	4	"House"	1187000	"https://www.realestate.com.au/126772314"	23.2
"Beacon Hill"	"10 Crawford Pl"	4	"House"		"https://www.realestate.com.au/126791734"	13.7
"Beaconsfield"	"208 Victoria St"	5	"House"		"https://www.realestate.com.au/126640242"	5
"Beaconsfield"	"301/63 Victoria St"	3	"Unit"		"https://www.realestate.com.au/126679954"	5
"Beecroft"	"147A Copeland Rd"	5	"House"		"https://www.realestate.com.au/126512766"	18.6
"Bella Vista"	"12 Middlebrook Ri"	4	"House"	2350000	"https://www.realestate.com.au/126678238"	27.4
"Bellevue Hill"	"10/2 Birriga Rd"	2	"Unit"		"https://www.realestate.com.au/126690150"	5.3
"Bellevue Hill"	"4/4 Aston Gdn"	3	"Unit"		"https://www.realestate.com.au/126709534"	5.3
"Bellevue Hill"	"21 March St"	4	"House"	4900000	"https://www.realestate.com.au/126749806"	5.3
"Belmore"	"7 Tudor St"	3	"House"	1205000	"https://www.realestate.com.au/126745758"	12.3
"Berkeley"	"5 Bubb Pl"	4	"House"		"https://www.realestate.com.au/126742506"	un_known
"Berry"	"48 Queen St"	3	"House"		"https://www.realestate.com.au/126734914"	un_known
"Beverly Hills"	"15 Edmund St"	4	"House"	1365000	"https://www.realestate.com.au/126733126"	14.7
"Bexley"	"81 Mimosa St"	6	"House"	1910000	"https://www.realestate.com.au/126661234"	11.7
"Bexley"	"95 St Georges Rd"	4	"House"	1390000	"https://www.realestate.com.au/126707862"	11.7
"Bexley"	"202 Stoney Creek Rd"	4	"House"		"https://www.realestate.com.au/126601978"	11.7
"Bexley"	"29 Abercorn St"	2	"House"		"https://www.realestate.com.au/126740762"	11.7
"Bexley North"	"60 Shaw St"	3	"House"	1460000	""	11.7
"Bilbul"	"286 Hamilton Rd"	4	"House"	430000	"https://www.realestate.com.au/126660830"	un_known
"Birchgrove"	"5/45 Wharf Rd"	3	"Unit"		"https://www.realestate.com.au/126645734"	2.9
"Birrong"	"26 Wentworth St"	3	"House"	831000	"https://www.realestate.com.au/126771050"	17.2
"Blacktown"	"134 Kildare Rd"	3	"House"	750000	"https://www.realestate.com.au/126762598"	29.6
"Blakehurst"	"16 Orana Cr"	6	"House"		"https://www.realestate.com.au/126697674"	16.1
"Blakehurst"	"141A Stuart St"	3	"House"		"https://www.realestate.com.au/126687338"	16.1
"Bondi"	"27/35 Ocean St"	3	"Unit"		"https://www.realestate.com.au/126597078"	5.9
"Bondi"	"40 Avoca St"	4	"House"	2910000	"https://www.realestate.com.au/126727666"	5.9
"Bondi Beach"	"49 Wellington St"	3	"House"		"https://www.realestate.com.au/126546670"	6.8
"Bondi Beach"	"1/226 Campbell Pde"	2	"Unit"	1830000	"https://www.realestate.com.au/126708226"	6.8
"Bondi Beach"	"7/66 Roscoe St"	2	"Unit"	900000	"https://www.realestate.com.au/126590950"	6.8
"Bondi Beach"	"4/61 Brighton Bvd"	2	"Unit"	1340000	""	6.8
"Bonnet Bay"	"27 Lincoln Cr"	4	"House"	1400000	"https://www.realestate.com.au/126786478"	21.2
"Booker Bay"	"2/256 Booker Bay Rd"	4	"House"	1155000	"https://www.realestate.com.au/126729954"	41.5
"Bossley Park"	"16 Knowles Pl"	4	"House"		"https://www.realestate.com.au/126759378"	29.8
"Bossley Park"	"47 Prairie Vale Rd"	5	"House"	840000	"https://www.realestate.com.au/126886850"	29.8
"Bossley Park"	"12 Candlewood St"	4	"House"	1126000	"https://www.realestate.com.au/126766302"	29.8
"Botany"	"25/125 Banksia St"	2	"Unit"	765000	""	8.7
"Brighton-le-sands"	"9/134 The Grand Pde"	2	"House"	955500	"https://www.realestate.com.au/126793362"	11.4
"Brighton-le-sands"	"43 Oneill St"	4	"House"		""	11.4
"Brightwaters"	"3 Bardon St"	4	"House"	878000	"https://www.realestate.com.au/126708810"	un_known
"Broadmeadow"	"158 Chatham St"	2	"House"	755000	"https://www.realestate.com.au/126844478"	856
"Broadmeadow"	"21 Coorumbung Rd"	3	"House"	482000	"https://www.realestate.com.au/126724646"	856
"Bronte"	"504A Bronte Rd"	4	"House"	11000000	"https://www.realestate.com.au/126618182"	6.5
"Budgewoi"	"3 Tenth Av"	5	"House"	790000	"https://www.realestate.com.au/126709386"	119
"Budgewoi"	"27 Delia Av"	2	"House"	375000	"https://www.realestate.com.au/126572942"	119
"Buff Point"	"22 Yackerboom Av"	4	"House"		"https://www.realestate.com.au/126758546"	118
"Buff Point"	"208 Buff Point Av"	2	"House"	467000	"https://www.realestate.com.au/126638390"	118
"Bulli"	"20A Farrell Rd"	5	"House"	1975000	"https://www.realestate.com.au/124942854"	un_known
"Burraneer"	"24 Shell Rd"	4	"House"		"https://www.realestate.com.au/502399574"	22.9
"Burraneer"	"180 Woolooware Rd"	5	"House"	2240000	"https://www.realestate.com.au/126740742"	22.9
"Burwood"	"31 Albert Cr"	4	"House"		""	9.6
"Burwood"	"64 Lucas Rd"	2	"House"		"https://www.realestate.com.au/126743434"	9.6
"Burwood"	"2/60A Lucas Rd"	3	"Unit"		"https://www.realestate.com.au/126612514"	9.6
"Busby"	"42 Busby Rd"	3	"House"		"https://www.realestate.com.au/126437874"	31
"Byron Bay"	"37 Belongil Cr"	4	"House"		"https://www.realestate.com.au/126798958"	un_known
"Byron Bay"	"6 Giaour St"	3	"House"		"https://www.realestate.com.au/126695250"	un_known
"Cabarita"	"61/1 Bayside Tce"	4	"Unit"	3100000	""	8.9
"Cabramatta"	"16 Smiths Av"	3	"House"		"https://www.realestate.com.au/126724310"	25.2
"Cabramatta"	"176 Gladstone St"	6	"House"		"https://www.realestate.com.au/126684062"	25.2
"Cabramatta West"	"13 Annette St"	2	"House"		"https://www.realestate.com.au/126734278"	27
"Campbelltown"	"1/6 Parkside Cr"	3	"Unit"		"https://www.realestate.com.au/126731066"	42.7
"Camperdown"	"1602/2 Sterling Cct"	3	"Unit"		"https://www.realestate.com.au/126705502"	3.6
"Camperdown"	"5/42 Gibbens St"	1	"Unit"		"https://www.realestate.com.au/126714770"	3.6
"Campsie"	"53 Robertson St"	3	"House"	1675000	"https://www.realestate.com.au/126686774"	10.7
"Canada Bay"	"5/35 Regatta Rd"	2	"Unit"		"https://www.realestate.com.au/126746182"	8.4
"Canley Heights"	"2/102 Arbutus St"	3	"Unit"	641000	"https://www.realestate.com.au/126789282"	26.2
"Canley Heights"	"19 Foxlow St"	5	"House"		"https://www.realestate.com.au/126258242"	26.2
"Canley Vale"	"33 Fifth Av"	3	"House"		"https://www.realestate.com.au/126741842"	24.5
"Caringbah"	"15/137 Willarong Rd"	2	"Unit"		"https://www.realestate.com.au/126498910"	21
"Caringbah"	"43 Carabella Rd"	3	"House"		"https://www.realestate.com.au/126628890"	21
"Caringbah"	"1/13 Oleander Pde"	3	"Unit"	990000	"https://www.realestate.com.au/126798970"	21
"Caringbah"	"3/145 Willarong Rd"	2	"Unit"	825000	"https://www.realestate.com.au/126798366"	21
"Caringbah"	"6 Mirbelia Pl"	4	"House"	1340000	"https://www.realestate.com.au/126752458"	21
"Caringbah"	"40 Frobisher Av"	4	"House"		"https://www.realestate.com.au/126786442"	21
"Caringbah South"	"19 Yeramba Av"	3	"House"	1401500	""	28
"Caringbah South"	"50A Fernleigh Rd"	4	"House"		"https://www.realestate.com.au/126658126"	28
"Carlingford"	"501/245 Carlingford Rd"	2	"Unit"		"https://www.realestate.com.au/126750214"	17.4
"Castle Cove"	"49 Deepwater Rd"	5	"House"		"https://www.realestate.com.au/126776518"	9.2
"Castle Cove"	"23 Headland Rd"	3	"House"		"https://www.realestate.com.au/126775878"	9.2
"Castle Cove"	"3 Willis Rd"	5	"House"		"https://www.realestate.com.au/126729950"	9.2
"Castle Hill"	"29/2 Purser Av"	2	"Unit"		"https://www.realestate.com.au/126756802"	23.9
"Castle Hill"	"118 Darcey Rd"	4	"House"		"https://www.realestate.com.au/126759290"	23.9
"Castle Hill"	"113 Tuckwell Rd"	4	"House"		"https://www.realestate.com.au/126714906"	23.9
"Castle Hill"	"5 Candlebush Cr"	3	"House"		"https://www.realestate.com.au/126695022"	23.9
"Castle Hill"	"22 Ferguson Av"	4	"House"	1215000	"https://www.realestate.com.au/126750266"	23.9
"Castlecrag"	"113 Edinburgh Rd"	4	"House"	3281000	"https://www.realestate.com.au/126778902"	7.2
"Catalina"	"7 Ibis Pl"	3	"House"	328000	"https://www.realestate.com.au/126779034"	un_known
"Cecil Hills"	"10 Richmond Cr"	5	"House"		"https://www.realestate.com.au/126663722"	32.7
"Centennial Park"	"44/39 Cook Rd"	1	"Unit"	638000	"https://www.realestate.com.au/126791382"	3.8
"Centennial Park"	"58/57 Cook Rd"	1	"Unit"	850000	"https://www.realestate.com.au/126787054"	3.8
"Cessnock"	"10 Miller St"	2	"House"		"https://www.realestate.com.au/126787958"	un_known
"Cessnock"	"20 Regent St"	2	"House"		""	un_known
"Charlestown"	"70 Crescent Rd"	4	"House"		"https://www.realestate.com.au/126740750"	un_known
"Chatswood"	"18 Ivy St"	3	"House"	1435000	"https://www.realestate.com.au/126757362"	8.2
"Chatswood"	"1/30 Archer St"	2	"Unit"	1420000	"https://www.realestate.com.au/126762446"	8.2
"Chatswood"	"9/524 Pacific Hwy"	2	"Unit"		"https://www.realestate.com.au/126738806"	8.2
"Chatswood"	"40/552 Pacific Hwy"	1	"Unit"	814000	"https://www.realestate.com.au/126747258"	8.2
"Chatswood"	"27 View St"	4	"House"		""	8.2
"Cherrybrook"	"15 Walnut Gr"	4	"House"	1626000	"https://www.realestate.com.au/126751698"	22.1
"Chester Hill"	"7 Campbell Hill Rd"	5	"House"	1175000	"https://www.realestate.com.au/126736122"	19.1
"Chifley"	"1289 Anzac Pde"	4	"House"	1600000	"https://www.realestate.com.au/126750810"	12.5
"Chippendale"	"10/9 Blackfriars St"	2	"Unit"	1250000	"https://www.realestate.com.au/126752922"	2.2
"Chipping Norton"	"27 Wolverton Av"	5	"House"	1800000	"https://www.realestate.com.au/126675218"	23.3
"Clareville"	"238 Hudson Pde"	4	"House"	4400000	"https://www.realestate.com.au/126688558"	27.6
"Clovelly"	"47 Knox St"	4	"House"		""	7.2
"Clovelly"	"48 Clifton Rd"	4	"House"	3306000	"https://www.realestate.com.au/126768930"	7.2
"Coal Point"	"2/8 Skye Point Rd"	4	"Unit"		"https://www.realestate.com.au/126729254"	un_known
"Coledale"	"775 Lawrence Hargrave Dr"	4	"House"	2510000	"https://www.realestate.com.au/126743858"	76
"Collaroy"	"10/1155 Pittwater Rd"	2	"Unit"	1210000	"https://www.realestate.com.au/126656846"	16.6
"Collaroy"	"1069 Pittwater Rd"	5	"House"		"https://www.realestate.com.au/126782786"	16.6
"Concord"	"6 Melville Av"	5	"House"	3475000	"https://www.realestate.com.au/126678926"	9.6
"Concord"	"16 Rose Av"	4	"House"	2400000	"https://www.realestate.com.au/126685650"	9.6
"Concord"	"3/247M Burwood Rd"	3	"Unit"		"https://www.realestate.com.au/126728014"	9.6
"Concord"	"225 Burwood Rd"	3	"House"	2050000	"https://www.realestate.com.au/126790530"	9.6
"Concord"	"5/114 Majors Bay Rd"	2	"Unit"		"https://www.realestate.com.au/126792674"	9.6
"Concord West"	"62 Colane St"	3	"House"		"https://www.realestate.com.au/126752682"	11.3
"Concord West"	"36 Iandra St"	3	"House"		"https://www.realestate.com.au/126773234"	11.3
"Condell Park"	"306 Marion St"	3	"House"	770000	""	19
"Condell Park"	"308 Marion St"	3	"House"	770000	"https://www.realestate.com.au/126752230"	19
"Constitution Hill"	"11 Eildon St"	4	"House"	970000	"https://www.realestate.com.au/126750866"	un_known
"Coogee"	"36 Arcadia St"	3	"House"		"https://www.realestate.com.au/126696042"	7.4
"Coogee"	"61 Brook St"	0.5	"House"		""	7.4
"Coogee"	"8/68 Brook St"	3	"Unit"	1900000	"https://www.realestate.com.au/126792134"	7.4
"Coogee"	"3/114 Brook St"	3	"Unit"		"https://www.realestate.com.au/126695002"	7.4
"Coogee"	"68 Beach St"	5	"House"	4500000	"https://www.realestate.com.au/126719974"	7.4
"Cordeaux Heights"	"2 Booreea Bvd"	4	"House"		"https://www.realestate.com.au/126688622"	un_known
"Corrimal"	"32 Wilga St"	4	"House"		"https://www.realestate.com.au/126706226"	un_known
"Corrimal"	"78 Midgley St"	4	"House"		"https://www.realestate.com.au/126708302"	un_known
"Cranebrook"	"18 Enterprise Rd"	3	"House"		"https://www.realestate.com.au/126751618"	49
"Cremorne"	"30 Lloyd Av"	4	"House"		"https://www.realestate.com.au/126670598"	4.8
"Cremorne"	"302/22 Sutherland St"	2	"Unit"		"https://www.realestate.com.au/126747190"	4.8
"Cromer"	"14 Wambiri Pl"	4	"House"	1533000	"https://www.realestate.com.au/126748282"	15.6
"Cromer"	"14A Grover Av"	3	"House"	1400000	"https://www.realestate.com.au/126777706"	15.6
"Cromer"	"8 Dorothy St"	4	"House"	2170000	"https://www.realestate.com.au/126754870"	15.6
"Cronulla"	"9/3 Nerang Rd"	2	"Unit"	915000	"https://www.realestate.com.au/126699122"	21.1
"Cronulla"	"1/34 Hume Rd"	2	"Unit"	925000	"https://www.realestate.com.au/126740722"	21.1
"Cronulla"	"8/66 Kurnell Rd"	3	"Unit"		"https://www.realestate.com.au/126755126"	21.1
"Cronulla"	"7/24 Flinders Rd"	3	"Unit"	1022750	"https://www.realestate.com.au/126749714"	21.1
"Cronulla"	"11 Rose St"	4	"House"		"https://www.realestate.com.au/126765626"	21.1
"Cronulla"	"29 Wilshire Av"	4	"House"		"https://www.realestate.com.au/126765566"	21.1
"Cronulla"	"8/25 The Esplanade"	2	"Unit"	1475000	"https://www.realestate.com.au/126786486"	21.1
"Crows Nest"	"6/12 Hayberry St"	1	"Unit"	705000	""	4.6
"Croydon"	"3/457 Liverpool Rd"	3	"Unit"		"https://www.realestate.com.au/126737966"	8.7
"Croydon"	"25A Cromwell St"	3	"House"	1445000	"https://www.realestate.com.au/126742314"	8.7
"Croydon Park"	"18 Fountain Av"	3	"House"	1267000	""	9.6
"Croydon Park"	"40 Beaufort St"	4	"House"		"https://www.realestate.com.au/126684898"	9.6
"Culburra Beach"	"13 Greenbank Gr"	4	"House"		"https://www.realestate.com.au/126713202"	un_known
"Cumberland Reach"	"24 Holmes Dr"	5	"House"		"https://www.realestate.com.au/126742290"	un_known
"Darling Point"	"7/6 Darling Point Rd"	3	"Unit"		"https://www.realestate.com.au/126749778"	2.8
"Darling Point"	"18/2 Eastbourne Rd"	3	"Unit"		"https://www.realestate.com.au/126760082"	2.8
"Darling Point"	"4/81 Darling Point Rd"	3	"Unit"	5500000	"https://www.realestate.com.au/126311638"	2.8
"Darlinghurst"	"14/74 Mclachlan Av"	2	"Unit"	1250000	"https://www.realestate.com.au/126763146"	1.8
"Darlinghurst"	"4/241 Darlinghurst Rd"	2	"Unit"		"https://www.realestate.com.au/126793290"	1.8
"Darlinghurst"	"406/200 Campbell St"	1	"Unit"	745000	"https://www.realestate.com.au/126738778"	1.8
"Dee Why"	"10/5 Westminster Av"	3	"Unit"		"https://www.realestate.com.au/126784162"	14.6
"Dee Why"	"2102/10 Sturdee Pde"	2	"Unit"		"https://www.realestate.com.au/126746454"	14.6
"Dee Why"	"2/18 Redman Rd"	2	"Unit"		"https://www.realestate.com.au/126796614"	14.6
"Dee Why"	"13 Turner St"	3	"House"		"https://www.realestate.com.au/126745230"	14.6
"Dee Why"	"11/58 Pacific Pde"	2	"Unit"		"https://www.realestate.com.au/126753970"	14.6
"Dee Why"	"16/49 Delmar Pde"	2	"Unit"	1025000	"https://www.realestate.com.au/126788410"	14.6
"Dee Why"	"14 Lewis St"	3	"House"	1591000	"https://www.realestate.com.au/126750842"	14.6
"Denistone East"	"515 Blaxland Rd"	3	"House"	1230000	"https://www.realestate.com.au/126773850"	12.8
"Dolls Point"	"2/1 Norman Av"	2	"Unit"	680000	"https://www.realestate.com.au/126815470"	15.1
"Double Bay"	"2 Epping Rd"	5	"House"		"https://www.realestate.com.au/126687090"	3.6
"Double Bay"	"5/519A New South Head Rd"	2	"House"		""	3.6
"Drummoyne"	"3/8 Wolseley St"	3	"Unit"	1081000	"https://www.realestate.com.au/126690806"	5.2
"Drummoyne"	"3/3 Day St"	3	"Unit"		""	5.2
"Dubbo"	"133 Bultje St"	3	"House"	353500	""	un_known
"Dubbo"	"5 Highland Pl"	4	"House"	340000	"https://www.realestate.com.au/126754106"	un_known
"Dubbo"	"113A Gipps St"	3	"House"	297000	"https://www.realestate.com.au/126754058"	un_known
"Dubbo"	"11L Oakdene Rd"	3	"House"		"https://www.realestate.com.au/126664058"	un_known
"Dudley"	"6 George St"	3	"House"	570000	"https://www.realestate.com.au/126612294"	un_known
"Dulwich Hill"	"19/3 Williams Pde"	2	"Unit"	885000	""	7.2
"Dulwich Hill"	"121 The Boulevarde"	3	"House"	1760000	"https://www.realestate.com.au/126716622"	7.2
"Dunbogan"	"126 Camden Head Rd"	4	"House"		"https://www.realestate.com.au/126662646"	un_known
"Earlwood"	"36 River St"	2	"House"	990000	"https://www.realestate.com.au/126749338"	9.9
"Earlwood"	"50 Fricourt Av"	4	"House"	2300000	"https://www.realestate.com.au/126747790"	9.9
"Earlwood"	"48A Woolcott St"	3	"House"		"https://www.realestate.com.au/126755726"	9.9
"East Albury"	"548 Tara Av"	4	"House"	712500	"https://www.realestate.com.au/126657222"	un_known
"East Kangaloon"	"1990 Kangaloon Rd"	3	"House"	2475000	"https://www.realestate.com.au/126504702"	un_known
"East Killara"	"37 Kimberley St"	4	"House"		"https://www.realestate.com.au/126771606"	13.1
"East Lindfield"	"41 Sylvan Av"	3	"House"		"https://www.realestate.com.au/126726854"	11.4
"Eastlakes"	"28 Harry St"	4	"House"		"https://www.realestate.com.au/126574994"	6.5
"Eastwood"	"6 Harrison Av"	3	"House"	1700000	"https://www.realestate.com.au/126784398"	14.5
"Eastwood"	"17/31 Ethel St"	2	"Unit"		""	14.5
"Eastwood"	"4/7 May St"	2	"Unit"	710000	"https://www.realestate.com.au/126774978"	14.5
"Eastwood"	"42 Raymond St"	3	"House"	1658000	"https://www.realestate.com.au/126788298"	14.5
"Edensor Park"	"3 Braddon Pl"	4	"House"		"https://www.realestate.com.au/126678462"	30.7
"Edgecliff"	"811/180 Ocean St"	1	"Unit"		"https://www.realestate.com.au/126725038"	2.9
"Edgecliff"	"15/339 Edgecliff Rd"	3	"Unit"		"https://www.realestate.com.au/126585926"	2.9
"Edgecliff"	"545 Glenmore Rd"	3	"House"		"https://www.realestate.com.au/126738834"	2.9
"Eglinton"	"22 Paraweena Pl"	3	"House"	407500	"https://www.realestate.com.au/126722574"	un_known
"Elanora Heights"	"3/182 Powder Works Rd"	3	"Unit"		"https://www.realestate.com.au/126784610"	20.3
"Elderslie"	"2 Cruikshank Av"	3	"House"	640000	"https://www.realestate.com.au/126752090"	un_known
"Elizabeth Bay"	"5F/15 Onslow Av"	2	"Unit"		"https://www.realestate.com.au/126706794"	1.9
"Empire Bay"	"52 Pomona Rd"	4	"House"		"https://www.realestate.com.au/126855414"	43.9
"Enmore"	"52 Gladstone St"	2	"House"		"https://www.realestate.com.au/126756538"	4.9
"Enmore"	"89C Camden St"	2	"House"	1312000	"https://www.realestate.com.au/126761226"	4.9
"Enmore"	"43 Gladstone St"	2	"House"		"https://www.realestate.com.au/126787006"	4.9
"Epping"	"8/7 Maida Rd"	2	"Unit"		""	15.6
"Epping"	"65 Boronia Av"	2	"House"		"https://www.realestate.com.au/126782750"	15.6
"Ermington"	"25 Bannerman St"	4	"House"		"https://www.realestate.com.au/126768346"	15.3
"Ermington"	"4 Barton St"	3	"House"	1475000	"https://www.realestate.com.au/126770358"	15.3
"Fairfield"	"75 Hamilton Rd"	3	"House"	1390000	"https://www.realestate.com.au/126705810"	23.2
"Fairfield"	"33 East Pde"	3	"House"		"https://www.realestate.com.au/126695278"	23.2
"Fairfield"	"2 Malabar St"	0.5	"House"		"https://www.realestate.com.au/126679262"	23.2
"Fairfield Heights"	"50 Percy St"	3	"House"	780000	"https://www.realestate.com.au/126756010"	24.8
"Fairfield West"	"14 Greenvale St"	3	"House"		"https://www.realestate.com.au/126799146"	26.3
"Fairfield West"	"139 Maud St"	3	"House"		""	26.3
"Fairfield West"	"56 Margaret St"	3	"House"	882000	"https://www.realestate.com.au/126780042"	26.3
"Fairlight"	"6/4A Boyle St"	2	"Unit"	1575000	"https://www.realestate.com.au/126788590"	9.8
"Fairy Meadow"	"7 Tamblin St"	2	"House"	815000	"https://www.realestate.com.au/126671798"	un_known
"Farmborough Heights"	"8 Highview Dr"	3	"House"	820000	"https://www.realestate.com.au/126744014"	101
"Fern Bay"	"3 Ironbark Dr"	5	"House"		"https://www.realestate.com.au/126696066"	un_known
"Figtree"	"33 Jacaranda Av"	4	"House"	835000	"https://www.realestate.com.au/126765322"	97
"Fishing Point"	"187 Fishing Point Rd"	4	"House"		"https://www.realestate.com.au/126729250"	un_known
"Five Dock"	"9/65 Garfield St"	3	"Unit"		"https://www.realestate.com.au/126727966"	7.1
"Five Dock"	"8/1 Kings Bay Av"	2	"Unit"		"https://www.realestate.com.au/126729406"	7.1
"Five Dock"	"24 Henley Marine Dr"	4	"House"		"https://www.realestate.com.au/126695606"	7.1
"Five Dock"	"95 Henley Marine Dr"	3	"House"	2925000	"https://www.realestate.com.au/126684726"	7.1
"Forbes"	"74 Reymond St"	4	"House"		""	379
"Forest Lodge"	"2A Coneill Pl"	4	"House"		"https://www.realestate.com.au/126730370"	2.9
"Frenchs Forest"	"7 Harper Pl"	5	"House"		"https://www.realestate.com.au/126761802"	13
