"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"
"LIDCOMBE"	"5/54-56 Frances St"	2	"Townhouse"	658.0	"https://www.domain.com.au/5-54-56-frances-street-lidcombe-nsw-2141-2013840584"
"LILLI PILLI"	"102B Lilli Pilli Point Rd"	4	"House"	2350.0	"https://www.domain.com.au/102b-lilli-pilli-point-road-lilli-pilli-nsw-2229-2013849107"
"LITTLE BAY"	"308/33 Harvey St"	2	"Unit"	Passed In	"https://www.domain.com.au/308-33-harvey-street-little-bay-nsw-2036-2013851496"
"LOFTUS"	"26 Eighth Av"	4	"House"	Passed In	"https://www.domain.com.au/26-eighth-ave-loftus-nsw-2232-2013850448"
"LOFTUS"	"6/10-12 First Av"	3	"Villa"	1055.0	"https://www.domain.com.au/6-10-first-avenue-loftus-nsw-2232-2013854943"
"MANLY"	"5/87-88 North Steyne "	2	"Unit"	1600.0	"https://www.domain.com.au/5-88-north-steyne-manly-nsw-2095-2013856745"
"MANLY"	"1/34 Quinton Rd"	3	"Semi"	Price withheld	"https://www.domain.com.au/1-34-quinton-road-manly-nsw-2095-2013856841"
"MANLY"	"8/42 Victoria Pde"	3	"Unit"	Passed In	"https://www.domain.com.au/8-42-victoria-parade-manly-nsw-2095-2013839526"
"MANLY VALE"	"7/295-297 Condamine St"	1	"Unit"	660.0	"https://www.domain.com.au/7-295-condamine-street-manly-vale-nsw-2093-2013837296"
"MANLY VALE"	"6/21-25 Quirk Rd"	2	"Unit"	1150.0	"https://www.domain.com.au/6-21-quirk-road-manly-vale-nsw-2093-2013850339"
"MANLY VALE"	"7/27-29 Quirk Rd"	2	"Unit"	1000.0	"https://www.domain.com.au/7-27-quirk-road-manly-vale-nsw-2093-2013854520"
"MAROUBRA"	"2/982-984 Anzac Pde"	2	"Unit"	735.0	"https://www.domain.com.au/2-982-anzac-parade-maroubra-nsw-2035-2013836108"
"MAROUBRA"	"54 Edgar St"	3	"House"	2344.0	"https://www.domain.com.au/54-edgar-street-maroubra-nsw-2035-2013849724"
"MARRICKVILLE"	"1/19 David St"	2	"Unit"	Price withheld	"https://www.domain.com.au/1-19-david-street-marrickville-nsw-2204-2013851173"
"MARRICKVILLE"	"81 Silver St"	2	"House"	Price withheld	"https://www.domain.com.au/81-silver-street-marrickville-nsw-2204-2013838426"
"MARSFIELD"	"21/1-3 Brunton Pl"	3	"Townhouse"	Price withheld	"https://www.domain.com.au/21-1-brunton-place-marsfield-nsw-2122-2013854064"
"MARSFIELD"	"12/203 Waterloo Rd"	2	"Unit"	690.0	"https://www.domain.com.au/12-203-waterloo-road-marsfield-nsw-2122-2013836063"
"MATRAVILLE"	"59 Pozieres Av"	2	"House"	1769.0	"https://www.domain.com.au/59-pozieres-avenue-matraville-nsw-2036-2013842099"
"MATRAVILLE"	"31 Solander St"	4	"House"	1850.0	"https://www.domain.com.au/31-solander-street-matraville-nsw-2036-2013838723"
"MAYS HILL"	"7 Robilliard St"	2	"House"	Passed In	"https://www.domain.com.au/7-robilliard-street-mays-hill-nsw-2145-2013846942"
"MCMAHONS POINT"	"9A Dumbarton St"	3	"House"	Passed In	"https://www.domain.com.au/9a-dumbarton-street-mcmahons-point-nsw-2060-2013841222"
"MEADOWBANK"	"18/31 Meadow Cr"	2	"Unit"	655.0	"https://www.domain.com.au/18-31-meadow-crescent-meadowbank-nsw-2114-2013865931"
"MELROSE PARK"	"6/73-77 Wharf Rd"	3	"Villa"	1195.0	"https://www.domain.com.au/6-73-77-wharf-road-melrose-park-nsw-2114-2013853511"
"MERRYLANDS"	"38 Cartwright Av"	3	"House"	Passed In	"https://www.domain.com.au/38-cartwright-avenue-merrylands-nsw-2160-2013866690"
"MERRYLANDS"	"5/22-24 Park St"	3	"Villa"	675.0	"https://www.domain.com.au/5-22-24-park-street-merrylands-nsw-2160-2013846693"
"MILSONS POINT"	"9/6 Cliff St"	3	"Unit"	4910.0	"https://www.domain.com.au/9-6-cliff-street-milsons-point-nsw-2061-2013851506"
"MIRANDA"	"18 Ascot Pl"	4	"House"	1420.0	"https://www.domain.com.au/18-ascot-place-miranda-nsw-2228-2013853814"
"MORTDALE"	"12 Cromdale St"	3	"House"	2110.0	"https://www.domain.com.au/12-cromdale-street-mortdale-nsw-2223-2013853286"
"MOSMAN"	"7A/139 Avenue Rd"	3	"Unit"	Passed In	"https://www.domain.com.au/7a-139-avenue-road-mosman-nsw-2088-2013846196"
"MOSMAN"	"129B Awaba St"	3	"House"	Price withheld	"https://www.domain.com.au/129b-awaba-street-mosman-nsw-2088-2013857837"
"MOSMAN"	"14/4 Mandolong Rd"	2	"Unit"	1468.0	"https://www.domain.com.au/14-4-mandolong-road-mosman-nsw-2088-2013857007"
"MOSMAN"	"8/10 Punch St"	2	"Unit"	Price withheld	"https://www.domain.com.au/8-10-punch-street-mosman-nsw-2088-2013857613"
"MOSMAN"	"105/56 Spit Rd"	1	"Unit"	800.0	"https://www.domain.com.au/105-56-spit-road-mosman-nsw-2088-2013857836"
"NARRAWEENA"	"14 Creer Pl"	5	"House"	Withdrawn	"https://www.domain.com.au/14-creer-place-narraweena-nsw-2099-2013841912"
"NARWEE"	"2/8 Wiruna Cr"	3	"Villa"	800.0	"https://www.domain.com.au/2-8-wiruna-crescent-narwee-nsw-2209-2013839135"
"NEUTRAL BAY"	"60 Aubin St"	3	"House"	2365.0	"https://www.domain.com.au/60-aubin-street-neutral-bay-nsw-2089-2013857842"
"NEUTRAL BAY"	"5/66 Bent St"	2	"Unit"	1510.0	"https://www.domain.com.au/5-66-bent-street-neutral-bay-nsw-2089-2013839169"
"NEUTRAL BAY"	"5/4A Hayes St"	1	"Unit"	585.0	"https://www.domain.com.au/5-4a-hayes-street-neutral-bay-nsw-2089-2013857838"
"NEUTRAL BAY"	"23 Park Av"	2	"Semi"	Price withheld	"https://www.domain.com.au/23-park-avenue-neutral-bay-nsw-2089-2013856876"
"NEWPORT"	"10/4 Seaview Av"	2	"Unit"	960.0	"https://www.domain.com.au/10-4-8-seaview-avenue-newport-nsw-2106-2013840803"
"NEWTOWN"	"3/37 Iredale St"	0	"Studio"	560.0	"https://www.domain.com.au/3-37-iredale-street-newtown-nsw-2042-2013851585"
"NEWTOWN"	"45 Reiby St"	3	"House"	Passed In	"https://www.domain.com.au/45-reiby-street-newtown-nsw-2042-2013846932"
"NORMANHURST"	"8A Campbell Av"	4	"House"	1545.25	"https://www.domain.com.au/8a-campbell-avenue-normanhurst-nsw-2076-2013857143"
"NORTH BALGOWLAH"	"23 Warringah St"	4	"House"	Passed In	"https://www.domain.com.au/23-warringah-street-north-balgowlah-nsw-2093-2013806387"
"NORTH BONDI"	"6/22-24 Military Rd"	2	"Unit"	Withdrawn	"https://www.domain.com.au/6-22-military-road-north-bondi-nsw-2026-2013857831"
"NORTH CURL CURL"	"1/105A Pitt Rd"	3	"Townhouse"	1525.0	"https://www.domain.com.au/1-105a-pitt-road-north-curl-curl-nsw-2099-2013854914"
"NORTH EPPING"	"7 Woodvale Av"	5	"House"	1610.0	"https://www.domain.com.au/7-woodvale-avenue-north-epping-nsw-2121-2013834736"
"NORTH PARRAMATTA"	"3/50 Fennell St"	2	"Townhouse"	730.0	"https://www.domain.com.au/3-50-fennell-street-north-parramatta-nsw-2151-2013847193"
"NORTH ROCKS"	"6 Loyalty Rd"	4	"House"	Passed In	"https://www.domain.com.au/6-loyalty-road-north-rocks-nsw-2151-2013832694"
"NORTH ROCKS"	"11 Sophia Cr"	4	"House"	1210.0	"https://www.domain.com.au/11-sophia-crescent-north-rocks-nsw-2151-2013853956"
"NORTH RYDE"	"41b Bridge Rd"	4	"Duplex"	Passed In	"https://www.domain.com.au/41b-bridge-road-north-ryde-nsw-2113-2013848527"
"NORTH RYDE"	"57 Flinders Rd"	3	"House"	1700.0	"https://www.domain.com.au/57-flinders-road-north-ryde-nsw-2113-2013841309"
"NORTH STRATHFIELD"	"41 Queen St"	3	"House"	1680.0	"https://www.domain.com.au/41-queen-street-north-strathfield-nsw-2137-2013835029"
"NORTH SYDNEY"	"83 Bank St"	5	"House"	Price withheld	"https://www.domain.com.au/83-bank-street-mcmahons-point-nsw-2060-2013746824"
"NORTH WAHROONGA"	"81 Curtin Av"	5	"House"	Passed In	"https://www.domain.com.au/81-curtin-ave-wahroonga-nsw-2076-2013827179"
"NORTHMEAD"	"8 Hemsworth Av"	3	"House"	1020.0	"https://www.domain.com.au/8-hemsworth-avenue-northmead-nsw-2152-2013842447"
"NORTHMEAD"	"56 Moxhams Rd"	4	"House"	Passed In	"https://www.domain.com.au/56-moxhams-road-northmead-nsw-2152-2013846285"
"NORTHMEAD"	"7 Northmead Av"	3	"House"	1130.0	"https://www.domain.com.au/7-northmead-avenue-northmead-nsw-2152-2013845372"
"OATLEY"	"36 Asquith St"	4	"House"	1850.0	"https://www.domain.com.au/36-asquith-street-oatley-nsw-2223-2013855075"
"OYSTER BAY"	"72 Drummond Rd"	5	"House"	1650.0	"https://www.domain.com.au/72-drummond-road-oyster-bay-nsw-2225-2013843570"
"OYSTER BAY"	"15 Scylla Rd"	4	"House"	Withdrawn	"https://www.domain.com.au/15-scylla-road-oyster-bay-nsw-2225-2013854369"
"PADDINGTON"	"54 Glenview St"	3	"House"	2175.0	"https://www.domain.com.au/54-glenview-street-paddington-nsw-2021-2013858723"
"PADSTOW"	"7 Ada St"	4	"House"	Price withheld	"https://www.domain.com.au/7-ada-street-padstow-nsw-2211-2013852560"
"PADSTOW"	"32 Lang St"	4	"Duplex"	Passed In	"https://www.domain.com.au/32-lang-street-padstow-nsw-2211-2013851511"
"PARRAMATTA"	"3.10/45 Macquarie St"	2	"Unit"	875.0	"https://www.domain.com.au/3-10-45-macquarie-street-parramatta-nsw-2150-2013842709"
"PENSHURST"	"25 Laycock Rd"	3	"House"	970.0	"https://www.domain.com.au/25-laycock-road-penshurst-nsw-2222-2013835551"
"PETERSHAM"	"9/94 Audley St"	2	"Unit"	1020.0	"https://www.domain.com.au/9-94-audley-street-petersham-nsw-2049-2013845025"
"PETERSHAM"	"24/140-152 New Canterbury Rd"	2	"Unit"	845.0	"https://www.domain.com.au/24-140-152-new-canterbury-road-petersham-nsw-2049-2013849103"
"PICNIC POINT"	"103 Ramsay Rd"	2	"House"	1710.0	"https://www.domain.com.au/103-ramsay-road-picnic-point-nsw-2213-2013832459"
"PICNIC POINT"	"11 Stretham Av"	6	"House"	1594.0	"https://www.domain.com.au/11-stretham-avenue-picnic-point-nsw-2213-2013847669"
"POINT FREDERICK"	"1A Dunn St"	4	"House"	1345.0	"https://www.domain.com.au/1a-dunn-street-point-frederick-nsw-2250-2013838085"
"PORT HACKING"	"16 Sandbar Pl"	6	"House"	Passed In	"https://www.domain.com.au/16-sandbar-place-lilli-pilli-nsw-2229-2013846374"
"PUNCHBOWL"	"29 Viola St"	5	"House"	1081.0	"https://www.domain.com.au/29-viola-street-punchbowl-nsw-2196-2013846217"
"PUTNEY"	"63 Delange Rd"	4	"House"	2700.0	"https://www.domain.com.au/63-delange-road-putney-nsw-2112-2013837295"
"PYMBLE"	"4 Bradford St"	5	"House"	Withdrawn	"https://www.domain.com.au/4-bradford-street-pymble-nsw-2073-2013849781"
"PYRMONT"	"266 Harris St"	2	"House"	1610.0	"https://www.domain.com.au/266-harris-street-pyrmont-nsw-2009-2013838520"
"PYRMONT"	"87/122 Saunders St"	2	"Unit"	1014.9999999999999	"https://www.domain.com.au/87-122-saunders-street-pyrmont-nsw-2009-2013851599"
"QUAKERS HILL"	"5A Rutledge Cr"	3	"House"	Price withheld	"https://www.domain.com.au/5a-rutledge-crescent-quakers-hill-nsw-2763-2013854034"
"RANDWICK"	"280 Alison Rd"	3	"House"	2560.0	"https://www.domain.com.au/280-alison-road-randwick-nsw-2031-2013836881"
"RANDWICK"	"1/4 Burton St"	1	"Unit"	Price withheld	"https://www.domain.com.au/1-4-burton-street-randwick-nsw-2031-2013855369"
"RANDWICK"	"7 Kemmis St"	3	"House"	1815.0	"https://www.domain.com.au/7-kemmis-street-randwick-nsw-2031-2013853072"
"RANDWICK"	"3/94 St Pauls St"	1	"Unit"	Price withheld	"https://www.domain.com.au/3-94-st-pauls-street-randwick-nsw-2031-2013858370"
"REVESBY"	"26 Nichols Av"	3	"House"	Withdrawn	"https://www.domain.com.au/26-nichols-avenue-revesby-nsw-2212-2013846953"
"REVESBY"	"27 Rowland St"	5	"House"	1520.0	"https://www.domain.com.au/27-rowland-street-revesby-nsw-2212-2013851925"
"RHODES"	"301C/10-16 Marquet St"	1	"Unit"	Passed In	"https://www.domain.com.au/301c-10-16-marquet-street-rhodes-nsw-2138-2013837041"
"RHODES"	"802/2 Walker St"	2	"Unit"	900.0	"https://www.domain.com.au/802-2-walker-st-rhodes-nsw-2138-2013840054"
"RIVERWOOD"	"24 Baralga Cr"	2	"House"	1004.9999999999999	"https://www.domain.com.au/24-baralga-crescent-riverwood-nsw-2210-2013824749"
"RIVERWOOD"	"7/11 Thurlow St"	2	"Unit"	525.0	"https://www.domain.com.au/7-11-thurlow-street-riverwood-nsw-2210-2013844359"
"RIVERWOOD"	"418/7 Washington Av"	2	"Unit"	635.0	"https://www.domain.com.au/418-7-washington-avenue-riverwood-nsw-2210-2013843386"
"ROOTY HILL"	"35 Charlotte Rd"	3	"House"	Passed In	"https://www.domain.com.au/35-charlotte-road-rooty-hill-nsw-2766-2013846920"
"ROSEBERY"	"5/43 Asquith Av"	3	"House"	1305.0	"https://www.domain.com.au/5-43-asquith-avenue-rosebery-nsw-2018-2013851497"
"ROSELANDS"	"2 Phillip St"	6	"House"	Passed In	"https://www.domain.com.au/2b-1-2--phillip-street-roselands-nsw-2196-2013868072"
"ROUSE HILL"	"13 Wicklow Pl"	5	"House"	985.0	"https://www.domain.com.au/13-wicklow-place-rouse-hill-nsw-2155-2013846511"
"ROZELLE"	"32 Burt St"	3	"House"	Price withheld	"https://www.domain.com.au/32-burt-street-rozelle-nsw-2039-2013783872"
"ROZELLE"	"201/7 Warayama Pl"	1	"Unit"	789.335	"https://www.domain.com.au/201-7-warayama-place-rozelle-nsw-2039-2013856118"
"RYDE"	"23 Belmore St"	3	"House"	1410.0	"https://www.domain.com.au/23-belmore-street-ryde-nsw-2112-2013831208"
"RYDE"	"713G/4 Devlin St"	1	"Unit"	Passed In	"https://www.domain.com.au/713g-4-devlin-street-ryde-nsw-2112-2013837428"
"RYDE"	"8/5-13 Price St"	3	"Villa"	963.0	"https://www.domain.com.au/8-5-13-price-street-ryde-nsw-2112-2013844926"
"SADLEIR"	"8 Charter St"	3	"House"	Passed In	"https://www.domain.com.au/8-charter-st-sadleir-nsw-2168-2013848289"
"SAN REMO"	"22 Liamena Av"	6	"House"	610.0	"https://www.domain.com.au/22-liamena-avenue-san-remo-nsw-2262-2013846311"
"SANS SOUCI"	"70 Kendall St"	2	"House"	Passed In	"https://www.domain.com.au/70-kendall-street-sans-souci-nsw-2219-2013859320"
"SANS SOUCI"	"8/451 Rocky Point Rd"	3	"Villa"	850.0	"https://www.domain.com.au/8-451-rocky-point-road-sans-souci-nsw-2219-2013846695"
"SEAFORTH"	"4 Castle Circuit Cl"	5	"House"	3250.0	"https://www.domain.com.au/4-castle-circuit-close-seaforth-nsw-2092-2013837054"
"SOUTH COOGEE"	"18 Fairsky St"	4	"House"	Price withheld	"https://www.domain.com.au/18-fairsky-street-south-coogee-nsw-2034-2013860836"
"SOUTH GRANVILLE"	"30 Randolph St"	3	"House"	Price withheld	"https://www.domain.com.au/30-randolph-street-south-granville-nsw-2142-2013852599"
"SOUTH TURRAMURRA"	"20 Eden Av"	3	"House"	Price withheld	"https://www.domain.com.au/20-eden-avenue-turramurra-nsw-2074-2013857446"
"SPRINGFIELD"	"15 Green Plateau Rd"	2	"House"	510.0	"https://www.domain.com.au/15-green-plateau-road-springfield-nsw-2250-2013852444"
"ST ANDREWS"	"74 Aberdeen Rd"	3	"House"	825.0	"https://www.domain.com.au/74-aberdeen-road-st-andrews-nsw-2566-2013844852"
"ST IVES"	"6 Alder Dr"	5	"House"	2150.0	"https://www.domain.com.au/6-alder-drive-st-ives-nsw-2075-2013856258"
"ST IVES"	"169/132-138 Killeaton St"	2	"Unit"	830.0	"https://www.domain.com.au/169-132-killeaton-street-st-ives-nsw-2075-2013841450"
"ST IVES CHASE"	"16 Robina St"	4	"House"	Price withheld	"https://www.domain.com.au/16-robina-street-st-ives-nsw-2075-2013836854"
"ST LEONARDS"	"23/45 Chandos St"	3	"Unit"	1526.0	"https://www.domain.com.au/unit-23-45-chandos-st-st-leonards-nsw-2065-2013838252"
"ST LEONARDS"	"67/13 Herbert St"	2	"Unit"	1181.0	"https://www.domain.com.au/67-13-herbert-street-st-leonards-nsw-2065-2013837324"
"ST PETERS"	"10 Lackey St"	2	"House"	1168.0	"https://www.domain.com.au/10-lackey-street-st-peters-nsw-2044-2013850475"
"STRATHFIELD"	"23 Albert Rd"	3	"House"	2130.0	"https://www.domain.com.au/23-albert-road-strathfield-nsw-2135-2013831799"
"STRATHFIELD"	"10/9 Everton Rd"	2	"Unit"	732.0	"https://www.domain.com.au/10-9-everton-road-strathfield-nsw-2135-2013839099"
"STRATHFIELD"	"41 Manson Rd"	3	"House"	1840.0	"https://www.domain.com.au/41-manson-road-strathfield-nsw-2135-2013806364"
"STRATHFIELD"	"10 Shortland Av"	5	"House"	Price withheld	"https://www.domain.com.au/10-shortland-avenue-strathfield-nsw-2135-2013852266"
"STRATHFIELD"	"7 Torrington Rd"	4	"House"	5100.0	"https://www.domain.com.au/7-torrington-road-strathfield-nsw-2135-2013827462"
"STRATHFIELD SOUTH"	"25 Dean St"	3	"House"	1760.0	"https://www.domain.com.au/25-dean-street-strathfield-south-nsw-2136-2013845342"
"SUMMER HILL"	"9 Bogan St"	3	"House"	Passed In	"https://www.domain.com.au/9-bogan-street-summer-hill-nsw-2130-2013818693"
"SURRY HILLS"	"501/82-92 Cooper St"	2	"Unit"	1040.0	"https://www.domain.com.au/501-82-92-cooper-street-surry-hills-nsw-2010-2013832003"
"SURRY HILLS"	"36/1-7 Pelican St"	1	"Unit"	860.0	"https://www.domain.com.au/36-1-7-pelican-street-surry-hills-nsw-2010-2013838069"
"SURRY HILLS"	"508/508-528 Riley St"	1	"Unit"	865.0	"https://www.domain.com.au/508-508-528-riley-street-surry-hills-nsw-2010-2013857981"
"SURRY HILLS"	"402/6 Short St"	1	"Unit"	650.0	"https://www.domain.com.au/402-6-short-street-surry-hills-nsw-2010-2013831999"
"SYDNEY"	"1201/209 Castlereagh St"	2	"Unit"	Passed In	"https://www.domain.com.au/1201-209-castlereagh-street-sydney-nsw-2000-2013828679"
"SYLVANIA"	"14 Moray Pl"	4	"House"	1105.0	"https://www.domain.com.au/14-moray-place-sylvania-nsw-2224-2013849827"
"TURRAMURRA"	"91B Eastern Rd"	5	"House"	3600.0	"https://www.domain.com.au/91b-eastern-road-turramurra-nsw-2074-2013857441"
"TURRAMURRA"	"11/2-4 Finlay Rd"	2	"Unit"	Price withheld	"https://www.domain.com.au/11-2-finlay-road-turramurra-nsw-2074-2013849603"
"TURRAMURRA"	"29/1292 Pacific Hwy"	3	"Unit"	885.0	"https://www.domain.com.au/29-1292-pacific-highway-turramurra-nsw-2074-2013853202"
"TURRAMURRA"	"1312 Pacific Hwy"	6	"House"	Passed In	"https://www.domain.com.au/1312-pacific-highway-turramurra-nsw-2074-2013854916"
"TURRAMURRA"	"23/10-12 Ray St"	2	"Unit"	712.5	"https://www.domain.com.au/23-10-ray-street-turramurra-nsw-2074-2013848535"
"TURRAMURRA"	"101 The Comenarra Parkway "	3	"House"	1490.0	"https://www.domain.com.au/101-the-comenarra-parkway-turramurra-nsw-2074-2013858155"
"VAUCLUSE"	"58/33 Kimberley St"	2	"Unit"	1450.0	"https://www.domain.com.au/58-33-kimberley-street-vaucluse-nsw-2030-2013841280"
"VAUCLUSE"	"51 Olola Av"	5	"House"	Price withheld	"https://www.domain.com.au/51-olola-avenue-vaucluse-nsw-2030-2013846888"
"VILLAWOOD"	"4 Curringa Rd"	4	"House"	1240.0	"https://www.domain.com.au/4-curringa-road-villawood-nsw-2163-2013845023"
"WAHROONGA"	"2 Aleta Cl"	5	"House"	2337.5	"https://www.domain.com.au/2-aleta-close-wahroonga-nsw-2076-2013841197"
"WAHROONGA"	"2/3 Bundarra Av"	1	"Unit"	625.0	"https://www.domain.com.au/2-3-bundarra-avenue-wahroonga-nsw-2076-2013848534"
"WAHROONGA"	"47/31-33 Millewa Av"	1	"Unit"	600.0	"https://www.domain.com.au/47-31-millewa-avenue-wahroonga-nsw-2076-2013848533"
"WAMBERAL"	"12 Hilltop Rd"	4	"House"	Withdrawn	"https://www.domain.com.au/12-hilltop-road-wamberal-nsw-2260-2013851519"
"WARRIEWOOD"	"14 Warriewood Rd"	4	"House"	1650.0	"https://www.domain.com.au/14-warriewood-road-warriewood-nsw-2102-2013854909"
"WARWICK FARM"	"16 Gallop St"	2	"House"	Price withheld	"https://www.domain.com.au/16-gallop-street-warwick-farm-nsw-2170-2013853796"
"WATERLOO"	"47/22 Crystal St"	2	"Unit"	Passed In	"https://www.domain.com.au/unit-47-22-crystal-street--waterloo-nsw-2017-2013839578"
"WATERLOO"	"20/2 Kensington St"	2	"Unit"	Passed In	"https://www.domain.com.au/20-2-kensington-street-waterloo-nsw-2017-2013854917"
"WATERLOO"	"221 Pitt St"	5	"House"	2322.0	"https://www.domain.com.au/221-pitt-street-waterloo-nsw-2017-2013818469"
"WAVERLEY"	"2/44 Carrington Rd"	2	"Townhouse"	Withdrawn	"https://www.domain.com.au/2-44-carrington-road-waverley-nsw-2024-2013848927"
"WENTWORTH POINT"	"213/21 Hill Rd"	2	"Unit"	630.0	"https://www.domain.com.au/213-21-hill-road-wentworth-point-nsw-2127-2013853975"
"WENTWORTH POINT"	"429/8 Stromboli Strait "	2	"Unit"	827.0	"https://www.domain.com.au/429-8-stromboli-strait-wentworth-point-nsw-2127-2013757373"
"WENTWORTH POINT"	"209/1 The Piazza "	2	"Unit"	Passed In	"https://www.domain.com.au/209-1-the-piazza-wentworth-point-nsw-2127-2013764685"
"WENTWORTHVILLE"	"125a Darcy Rd"	5	"House"	1072.0	"https://www.domain.com.au/125a-darcy-road-wentworthville-nsw-2145-2013852469"
"WENTWORTHVILLE"	"24 Sturdee St"	4	"House"	960.0	"https://www.domain.com.au/24-sturdee-street-wentworthville-nsw-2145-2013846284"
"WEST PENNANT HILLS"	"26 Kookaburra Pl"	5	"House"	2430.0	"https://www.domain.com.au/26-kookaburra-place-west-pennant-hills-nsw-2125-2013848516"
"WEST PENNANT HILLS"	"51 Taylor St"	3	"House"	1100.0	"https://www.domain.com.au/51-taylor-street-west-pennant-hills-nsw-2125-2013848208"
"WEST PENNANT HILLS"	"4 Yarpole Av"	5	"House"	Withdrawn	"https://www.domain.com.au/4-yarpole-avenue-west-pennant-hills-nsw-2125-2013832402"
"WEST PYMBLE"	"35 Ramsay Av"	3	"House"	1385.0	"https://www.domain.com.au/35-ramsay-avenue-west-pymble-nsw-2073-2013825011"
"WEST RYDE"	"48 Adelaide St"	3	"House"	2700.0	"https://www.domain.com.au/48-adelaide-street-west-ryde-nsw-2114-2013839233"
"WETHERILL PARK"	"8 Swinborne Cr"	4	"House"	1049.0	"https://www.domain.com.au/8-swinborne-crescent-wetherill-park-nsw-2164-2013845769"
"WHALAN"	"1 Basilisk Pl"	3	"House"	Price withheld	"https://www.domain.com.au/1-basilisk-place-whalan-nsw-2770-2013847643"
"WILEY PARK"	"41 Ferguson Av"	3	"House"	1105.0	"https://www.domain.com.au/41-ferguson-avenue-wiley-park-nsw-2195-2013846862"
"WILLOUGHBY"	"6 Frenchs Rd"	6	"House"	3730.0	"https://www.domain.com.au/6-frenchs-road-willoughby-nsw-2068-2013833855"
"WOOLLAHRA"	"3/320 Edgecliff Rd"	2	"Unit"	Passed In	"https://www.domain.com.au/3-320-edgecliff-road-woollahra-nsw-2025-2013831915"
"WOOLLOOMOOLOO"	"3/128 Cathedral St"	1	"Unit"	600.0	"https://www.domain.com.au/3-128-cathedral-street-woolloomooloo-nsw-2011-2013819392"
"YAGOONA"	"197 Cooper Rd"	2	"House"	880.5	"https://www.domain.com.au/197-cooper-road-yagoona-nsw-2199-2013847026"
