"Suburb"	"Address"	Bedroom	"Type"	Price	"Link"	Distance
"BEECROFT"	"10 Lamorna Av"	5	"House"	Passed In	"https://www.domain.com.au/10-lamorna-avenue-beecroft-nsw-2119-2013873008"	18.6
"BEECROFT"	"82 Lamorna Av"	5	"House"	Passed In	"https://www.domain.com.au/82-lamorna-avenue-beecroft-nsw-2119-2013857937"	18.6
"BEECROFT"	"33 York St"	5	"House"	2100.0	"https://www.domain.com.au/33-york-street-beecroft-nsw-2119-2013864167"	18.6
"BELFIELD"	"20 Baltimore Steet "	4	"House"	1600.0	"https://www.domain.com.au/20-baltimore-steet-belfield-nsw-2191-2013845368"	12
"BELFIELD"	"3/101 Madeline St"	2	"Villa"	695.0	"https://www.domain.com.au/3-101-madeline-street-belfield-nsw-2191-2013862059"	12
"BELLA VISTA"	"18 Crown Tce"	4	"House"	1785.0	"https://www.domain.com.au/18-crown-terrace-bella-vista-nsw-2153-2013864819"	27.4
"BELLEVUE HILL"	"4 Riddell St"	4	"House"	3620.0	"https://www.domain.com.au/4-riddell-street-bellevue-hill-nsw-2023-2013874911"	5.3
"BENSVILLE"	"10 Centre St"	4	"House"	1715.0	"https://www.domain.com.au/10-centre-street-bensville-nsw-2251-2013849583"	99
"BERALA"	"19 Fifth Av"	5	"House"	1480.0	"https://www.domain.com.au/19-fifth-avenue-berala-nsw-2141-2013823897"	16.3
"BEVERLEY PARK"	"35 Marx Av"	2	"House"	1481.1000000000001	"https://www.domain.com.au/35-marx-avenue-beverley-park-nsw-2217-2013865179"	13.9
"BEXLEY"	"6/39 Harrow Rd"	2	"Unit"	593.0	"https://www.domain.com.au/6-39-harrow-road-bexley-nsw-2207-2013868532"	11.7
"BEXLEY NORTH"	"60 Shaw St"	3	"House"	Passed In	"https://www.domain.com.au/60-shaw-street-bexley-north-nsw-2207-2013862795"	11.7
"BILGOLA PLATEAU"	"73 The Outlook "	4	"House"	1800.0	"https://www.domain.com.au/73-the-outlook-bilgola-plateau-nsw-2107-2013840870"	38
"BIRRONG"	"19 Hill Rd"	3	"House"	830.0	"https://www.domain.com.au/19-hill-rd-birrong-nsw-2143-2013882709"	17.2
"BLACKTOWN"	"30 Booreea St"	5	"House"	935.0	"https://www.domain.com.au/30-booreea-street-blacktown-nsw-2148-2013848657"	29.6
"BLACKTOWN"	"11 Newhaven Av"	4	"House"	1014.9999999999999	"https://www.domain.com.au/11-newhaven-avenue-blacktown-nsw-2148-2013845457"	29.6
"BLACKWALL"	"3/56 Gallipoli Av"	3	"Villa"	Withdrawn	"https://www.domain.com.au/3-56-gallipoli-avenue-blackwall-nsw-2256-2013871433"	41.9
"BONDI"	"12/38 Flood St"	2	"Unit"	928.5	"https://www.domain.com.au/12-38-flood-st-bondi-nsw-2026-2013865265"	5.9
"BONDI JUNCTION"	"2/93 Bronte Rd"	1	"Unit"	1283.0	"https://www.domain.com.au/2-93-bronte-road-bondi-junction-nsw-2022-2013860531"	4.7
"BONDI JUNCTION"	"1/103-105 Ebley St"	2	"Unit"	1180.0	"https://www.domain.com.au/1-103-105-ebley-street-bondi-junction-nsw-2022-2013855382"	4.7
"BOSSLEY PARK"	"17 Kosciusko St"	4	"House"	990.0	"https://www.domain.com.au/17-kosciusko-street-bossley-park-nsw-2176-2013864986"	29.8
"BOSSLEY PARK"	"17 Tumut Pl"	5	"House"	Withdrawn	"https://www.domain.com.au/17-tumut-place-bossley-park-nsw-2176-2013843582"	29.8
"BOSSLEY PARK"	"23 Zadro Av"	4	"House"	1350.0	"https://www.domain.com.au/23-zadro-avenue-bossley-park-nsw-2176-2013864955"	29.8
"BOTANY"	"34/73 Banksia St"	3	"Unit"	1020.0	"https://www.domain.com.au/34-73-banksia-street-botany-nsw-2019-2013873304"	8.7
"BRIGHTON-LE-SANDS"	"44 Sellwood St"	3	"House"	Passed In	"https://www.domain.com.au/44-sellwood-street-brighton-le-sands-nsw-2216-2013859145"	11.4
"BRONTE"	"144A Hewlett St"	4	"House"	6430.0	"https://www.domain.com.au/144a-hewlett-street-bronte-nsw-2024-2013857628"	6.5
"BROOKVALE"	"13/46-48 Old Pittwater Rd"	2	"Unit"	Price withheld	"https://www.domain.com.au/13-46-48-old-pittwater-road-brookvale-nsw-2100-2013874320"	12.8
"BUNDEENA"	"36 Eric St"	3	"House"	1155.0	"https://www.domain.com.au/36-eric-street-bundeena-nsw-2230-2013853794"	24.8
"CABRAMATTA"	"7 Links Av"	4	"House"	Passed In	"https://www.domain.com.au/7-links-avenue-cabramatta-nsw-2166-2013861365"	25.2
"CABRAMATTA"	"4/Lot 21 Smiths Av"	3	"House"	Passed In	"https://www.domain.com.au/4-smiths-avenue-cabramatta-nsw-2166-2013864966"	25.2
"CABRAMATTA WEST"	"16 Elva St"	3	"House"	Passed In	"https://www.domain.com.au/16-elva-street-cabramatta-west-nsw-2166-2013872939"	27
"CAMBRIDGE PARK"	"41 Barker St"	3	"House"	Passed In	"https://www.domain.com.au/41-barker-street-cambridge-park-nsw-2747-2013864401"	46.3
"CAMMERAY"	"6/19-23 Cairo St"	3	"Townhouse"	1875.0	"https://www.domain.com.au/6-19-23-cairo-street-cammeray-nsw-2062-2013857141"	5
"CAMPSIE"	"51 Cowper St"	3	"House"	1510.0	"https://www.domain.com.au/51-cowper-street-campsie-nsw-2194-2013862426"	10.7
"CAMPSIE"	"15 Marlowe St"	4	"House"	1800.0	"https://www.domain.com.au/15-marlowe-st-campsie-nsw-2194-2013859999"	10.7
"CANADA BAY"	"1/107-111 Regatta Rd"	3	"Townhouse"	1095.0	"https://www.domain.com.au/1-107-111-regatta-road-canada-bay-nsw-2046-2013865303"	8.4
"CANTERBURY"	"56 Fore St"	3	"House"	1470.0	"https://www.domain.com.au/56-fore-street-canterbury-nsw-2193-2013863898"	9.3
"CANTERBURY"	"20 Tincombe St"	3	"House"	1600.0	"https://www.domain.com.au/20-tincombe-street-canterbury-nsw-2193-2013865330"	9.3
"CARINGBAH SOUTH"	"9 Alice St"	3	"House"	1720.0	"https://www.domain.com.au/9-alice-st-caringbah-south-nsw-2229-2013858820"	28
"CARINGBAH SOUTH"	"16 Loraine Av"	4	"House"	1650.0	"https://www.domain.com.au/16-loraine-avenue-caringbah-south-nsw-2229-2013864891"	28
"CARINGBAH SOUTH"	"80 Taren Rd"	4	"House"	1580.0	"https://www.domain.com.au/80-taren-road-caringbah-south-nsw-2229-2013850008"	28
"CARLINGFORD"	"67/1-11 Donald St"	3	"Unit"	955.0	"https://www.domain.com.au/67-1-11-donald-street-carlingford-nsw-2118-2013862933"	17.4
"CARLINGFORD"	"129 Marshall Rd"	4	"House"	Passed In	"https://www.domain.com.au/129-marshall-road-carlingford-nsw-2118-2013860294"	17.4
"CARLTON"	"84 High St"	3	"House"	1446.0	"https://www.domain.com.au/84-high-street-carlton-nsw-2218-2013845248"	13.6
"CASTLE COVE"	"24 Willowie Rd"	5	"House"	4500.0	"https://www.domain.com.au/24-willowie-road-castle-cove-nsw-2069-2013604345"	9.2
"CASTLE HILL"	"57 David Rd"	4	"House"	Passed In	"https://www.domain.com.au/57-david-road-castle-hill-nsw-2154-2013868757"	23.9
"CASTLE HILL"	"7 Maybush Wy"	5	"House"	Passed In	"https://www.domain.com.au/7-maybush-way-castle-hill-nsw-2154-2013872592"	23.9
"CASTLE HILL"	"14 Serina Av"	4	"House"	Passed In	"https://www.domain.com.au/14-serina-avenue-castle-hill-nsw-2154-2013863251"	23.9
"CASTLECRAG"	"72 Sugarloaf Cr"	4	"House"	Price withheld	"https://www.domain.com.au/72-sugarloaf-crescent-castlecrag-nsw-2068-2013873116"	7.2
"CASULA"	"38 Kendall Dr"	5	"House"	980.0	"https://www.domain.com.au/38-kendall-drive-casula-nsw-2170-2013859263"	29
"CHATSWOOD"	"37/14-16 Freeman Rd"	2	"Unit"	Price withheld	"https://www.domain.com.au/37-16-freeman-road-chatswood-nsw-2067-2013872963"	8.2
"CHATSWOOD"	"15 Park Av"	4	"House"	2520.0	"https://www.domain.com.au/15-park-avenue-chatswood-nsw-2067-2013856002"	8.2
"CHELTENHAM"	"9 Cobran Rd"	4	"House"	1800.0	"https://www.domain.com.au/9-cobran-road-cheltenham-nsw-2119-2013864095"	16.6
"CHERRYBROOK"	"18 Carob Pl"	4	"House"	1490.0	"https://www.domain.com.au/18-carob-place-cherrybrook-nsw-2126-2013869779"	22.1
"CHESTER HILL"	"99 Bent St"	4	"House"	Passed In	"https://www.domain.com.au/99-bent-street-chester-hill-nsw-2162-2013860832"	19.1
"CHESTER HILL"	"53 Dorothy St"	2	"House"	732.0	"https://www.domain.com.au/53-dorothy-st-chester-hill-nsw-2162-2013874674"	19.1
"CHIFLEY"	"1249 Anzac Pde"	2	"House"	1750.0	"https://www.domain.com.au/1249-anzac-parade-chifley-nsw-2036-2013859217"	12.5
"CHURCH POINT"	"4 Walker Pl"	4	"House"	2300.0	"https://www.domain.com.au/4-walker-place-church-point-nsw-2105-2013794115"	25.7
"CLOVELLY"	"9 Vale St"	4	"House"	2665.0	"https://www.domain.com.au/9-vale-street-clovelly-nsw-2031-2013860700"	7.2
"COLLAROY"	"25/17 Frazer St"	2	"Unit"	820.0	"https://www.domain.com.au/25-17-frazer-street-collaroy-nsw-2097-2013871425"	16.6
"COLLAROY"	"27/17 Frazer St"	2	"Unit"	890.0	"https://www.domain.com.au/27-17-frazer-street-collaroy-nsw-2097-2013871426"	16.6
"COLLAROY"	"8/1211 Pittwater Rd"	2	"Unit"	955.0	"https://www.domain.com.au/8-1211-pittwater-road-collaroy-nsw-2097-2013874628"	16.6
"COLLAROY"	"3/1A Stuart St"	2	"Unit"	Passed In	"https://www.domain.com.au/3-1a-stuart-street-collaroy-nsw-2097-2013822934"	16.6
"COLLAROY PLATEAU"	"134 Anzac Av"	3	"House"	1640.0	"https://www.domain.com.au/134-anzac-avenue-collaroy-plateau-nsw-2097-2013851078"	unknown
"COMO"	"230 Oyster Bay Rd"	4	"House"	Passed In	"https://www.domain.com.au/230-oyster-bay-road-como-nsw-2226-2013863009"	19.9
"CONCORD"	"28 Sydney St"	4	"House"	1950.0	"https://www.domain.com.au/28-sydney-street-concord-nsw-2137-2013867888"	9.6
"CONDELL PARK"	"324 Marion St"	4	"House"	905.0	"https://www.domain.com.au/324-marion-street-condell-park-nsw-2200-2013864648"	19
"CONDELL PARK"	"332 Marion St"	3	"House"	Passed In	"https://www.domain.com.au/332-marion-street-condell-park-nsw-2200-2013862903"	19
"CONNELLS POINT"	"5/28 Homedale Cr"	4	"Townhouse"	994.0	"https://www.domain.com.au/5-28-homedale-crescent-connells-point-nsw-2221-2013853961"	17.6
"COOGEE"	"7/12-16 Alexander St"	3	"Unit"	1810.0	"https://www.domain.com.au/7-12-16-alexander-street-coogee-nsw-2034-2013842132"	7.4
"COOGEE"	"6/122 Brook St"	2	"Unit"	Passed In	"https://www.domain.com.au/6-122-brook-street-coogee-nsw-2034-2013854993"	7.4
"COOGEE"	"16/193-197 Oberon St"	2	"Unit"	1175.0	"https://www.domain.com.au/16-193-oberon-street-coogee-nsw-2034-2013870826"	7.4
"COPACABANA"	"126 Del Monte Pl"	3	"House"	705.0	"https://www.domain.com.au/126-del-monte-place-copacabana-nsw-2251-2013861041"	46.8
"CREMORNE"	"4/3 Reed St"	3	"Unit"	1457.0	"https://www.domain.com.au/4-3-reed-street-cremorne-nsw-2090-2013855232"	4.8
"CREMORNE"	"60 Waters Rd"	3	"House"	Withdrawn	"https://www.domain.com.au/60-waters-road-cremorne-nsw-2090-2013866955"	4.8
"CRONULLA"	"87 Nicholson Pde"	2	"House"	2110.0	"https://www.domain.com.au/87-nicholson-parade-cronulla-nsw-2230-2013855108"	21.1
"CRONULLA"	"4/48 Seaview St"	2	"Unit"	Passed In	"https://www.domain.com.au/4-48-seaview-street-cronulla-nsw-2230-2013869177"	21.1
"CRONULLA"	"12 Sunset Av"	3	"House"	Passed In	"https://www.domain.com.au/12-sunset-avenue-cronulla-nsw-2230-2013871034"	21.1
"CROYDON"	"25 Albert Cr"	4	"House"	651.0	"https://www.domain.com.au/25-albert-crescent-croydon-nsw-2132-2013851168"	8.7
"CROYDON PARK"	"53 Balmoral Av"	5	"House"	1951.0	"https://www.domain.com.au/53-balmoral-avenue-croydon-park-nsw-2133-2013855524"	9.6
"CROYDON PARK"	"33 Fountain Av"	3	"House"	1530.0	"https://www.domain.com.au/33-fountain-avenue-croydon-park-nsw-2133-2013861264"	9.6
"CURL CURL"	"49 Curl Curl Pde"	3	"House"	1925.0	"https://www.domain.com.au/49-curl-curl-parade-curl-curl-nsw-2096-2013872218"	13.6
"DARLINGHURST"	"79/15-19 Boundary St"	2	"Unit"	1300.0	"https://www.domain.com.au/79-15-19-boundary-street-darlinghurst-nsw-2010-2013846205"	1.8
"DARLINGHURST"	"307/1 Francis St"	1	"Unit"	818.0	"https://www.domain.com.au/307-1-francis-street-darlinghurst-nsw-2010-2013872888"	1.8
"DEE WHY"	"1/77 Dee Why Pde"	2	"Unit"	875.0	"https://www.domain.com.au/1-77-dee-why-parade-dee-why-nsw-2099-2013852656"	14.6
"DEE WHY"	"7/100 Oaks Av"	2	"Unit"	860.0	"https://www.domain.com.au/7-100-oaks-avenue-dee-why-nsw-2099-2013866358"	14.6
"DEE WHY"	"10/70 Oaks Av"	2	"Unit"	850.0	"https://www.domain.com.au/10-70-oaks-avenue-dee-why-nsw-2099-2013871430"	14.6
"DOONSIDE"	"21 Batten Pl"	4	"House"	Passed In	"https://www.domain.com.au/21-batten-place-doonside-nsw-2767-2013848637"	33.2
"DRUMMOYNE"	"34 College St"	3	"House"	2060.0	"https://www.domain.com.au/34-college-street-drummoyne-nsw-2047-2013858468"	5.2
"DULWICH HILL"	"13/225-227 Denison Rd"	1	"Unit"	540.0	"https://www.domain.com.au/13-225-227-denison-road-dulwich-hill-nsw-2203-2013845229"	7.2
"DULWICH HILL"	"57 Weston St"	3	"House"	1520.0	"https://www.domain.com.au/57-weston-street-dulwich-hill-nsw-2203-2013870807"	7.2
"DULWICH HILL"	"63 Weston St"	2	"House"	Price withheld	"https://www.domain.com.au/63-weston-street-dulwich-hill-nsw-2203-2013861188"	7.2
"DUNDAS VALLEY"	"16 Cox Cr"	4	"House"	1420.0	"https://www.domain.com.au/16-cox-crescent-dundas-valley-nsw-2117-2013847663"	16.1
"EARLWOOD"	"15/3 Bass Rd"	2	"Townhouse"	855.0	"https://www.domain.com.au/15-3-bass-road-earlwood-nsw-2206-2013862194"	9.9
"EAST GOSFORD"	"1 Rubie Cr"	4	"House"	747.5	"https://www.domain.com.au/1-rubie-crescent-east-gosford-nsw-2250-2013870671"	49.6
"EAST HILLS"	"584 Henry Lawson Dr"	3	"House"	1651.0	"https://www.domain.com.au/584-henry-lawson-drive-east-hills-nsw-2213-2013839359"	23
"EASTLAKES"	"12/20 Barber Av"	2	"Unit"	706.0	"https://www.domain.com.au/12-20-barber-avenue-eastlakes-nsw-2018-2013855386"	6.5
"EASTLAKES"	"34 King St"	3	"House"	Passed In	"https://www.domain.com.au/34-king-street-eastlakes-nsw-2018-2013860627"	6.5
"EASTWOOD"	"47 Irene Cr"	3	"House"	Passed In	"https://www.domain.com.au/47-irene-crescent-eastwood-nsw-2122-2013864508"	14.5
"EDENSOR PARK"	"13 Condello Cr"	4	"House"	Withdrawn	"https://www.domain.com.au/13-condello-crescent-edensor-park-nsw-2176-2013864505"	30.7
"ELANORA HEIGHTS"	"15 Allawah Av"	4	"House"	1710.0	"https://www.domain.com.au/15-allawah-avenue-elanora-heights-nsw-2101-2013871431"	20.3
"ELANORA HEIGHTS"	"35 Koorangi Av"	4	"House"	1640.0	"https://www.domain.com.au/35-koorangi-avenue-elanora-heights-nsw-2101-2013873281"	20.3
"ENGADINE"	"12/29 Nolan Av"	2	"Unit"	740.0	"https://www.domain.com.au/12-29-nolan-avenue-engadine-nsw-2233-2013872883"	28.4
"ENMORE"	"32 Francis St"	2	"House"	Passed In	"https://www.domain.com.au/32-francis-street-enmore-nsw-2042-2013862958"	4.9
"EPPING"	"85A Essex St"	4	"House"	Passed In	"https://www.domain.com.au/85a-essex-street-epping-nsw-2121-2013849721"	15.6
"EPPING"	"3/4 Grandview Pde"	3	"Unit"	Passed In	"https://www.domain.com.au/3-4-grandview-parade-epping-nsw-2121-2013857846"	15.6
"EPPING"	"33A Hillcrest Av"	4	"House"	Passed In	"https://www.domain.com.au/33a-hillcrest-avenue-epping-nsw-2121-2013867683"	15.6
"EPPING"	"24 Rawson St"	4	"House"	2650.0	"https://www.domain.com.au/24-rawson-street-epping-nsw-2121-2013787512"	15.6
"ERMINGTON"	"31 Nordica St"	3	"House"	Price withheld	"https://www.domain.com.au/31-nordica-street-ermington-nsw-2115-2013869568"	15.3
"ERMINGTON"	"37 Trumble Av"	4	"House"	Passed In	"https://www.domain.com.au/37-trumble-avenue-ermington-nsw-2115-2013846104"	15.3
"ERSKINEVILLE"	"41/21 Coulson St"	2	"Unit"	Passed In	"https://www.domain.com.au/41-21-coulson-street-erskineville-nsw-2043-2013869372"	4.2
"ERSKINEVILLE"	"65/20 Eve St"	2	"Unit"	Withdrawn	"https://www.domain.com.au/65-20-eve-street-erskineville-nsw-2043-2013871452"	4.2
"ETTALONG BEACH"	"162 Memorial Av"	4	"House"	795.0	"https://www.domain.com.au/162-memorial-avenue-ettalong-beach-nsw-2257-2013553220"	41
"FAIRFIELD"	"22 Churchill St"	3	"House"	950.0	"https://www.domain.com.au/22-churchill-street-fairfield-nsw-2165-2013846087"	23.2
"FAIRFIELD HEIGHTS"	"122 Camden St"	6	"House"	1250.0	"https://www.domain.com.au/122-camden-street-fairfield-heights-nsw-2165-2013879978"	24.8
"FAIRFIELD HEIGHTS"	"42 Karabar St"	4	"Duplex"	710.0	"https://www.domain.com.au/42--karabar-street-fairfield-heights-nsw-2165-2013864322"	24.8
"FAIRFIELD WEST"	"24 Gurney Cr"	4	"House"	820.0	"https://www.domain.com.au/24-gurney-crescent-fairfield-west-nsw-2165-2013865957"	26.3
"FAIRFIELD WEST"	"139 Maud St"	3	"House"	Withdrawn	"https://www.domain.com.au/139-maud-street-fairfield-west-nsw-2165-2013868960"	26.3
"FAIRFIELD WEST"	"26 Sadlier Cr"	5	"House"	885.0	"https://www.domain.com.au/26-sadlier-crescent-fairfield-west-nsw-2165-2013850302"	26.3
"FAIRFIELD WEST"	"6 Van Dieman Cr"	3	"House"	685.0	"https://www.domain.com.au/6-van-dieman-crescent-fairfield-west-nsw-2165-2013865234"	26.3
"FIVE DOCK"	"414/4-12 Garfield St"	2	"Unit"	970.0	"https://www.domain.com.au/414-4-12-garfield-street-five-dock-nsw-2046-2013864046"	7.1
"FIVE DOCK"	"51 Harris Rd"	2	"Semi"	Price withheld	"https://www.domain.com.au/51-harris-road-five-dock-nsw-2046-2013863906"	7.1
"FIVE DOCK"	"19 Newcastle St"	3	"House"	1870.0	"https://www.domain.com.au/19-newcastle-street-five-dock-nsw-2046-2013867176"	7.1
"FORESTVILLE"	"2 Tabora St"	4	"House"	1700.0	"https://www.domain.com.au/2-tabora-street-forestville-nsw-2087-2013874800"	11.7
"FORESTVILLE"	"681 Warringah Rd"	2	"House"	Passed In	"https://www.domain.com.au/681-warringah-road-forestville-nsw-2087-2013838578"	11.7
"FORRESTERS BEACH"	"12 Kalakau Av"	5	"House"	1920.0	"https://www.domain.com.au/12-kalakau-avenue-forresters-beach-nsw-2260-2013860853"	98
"FRENCHS FOREST"	"3A Kens Rd"	4	"House"	1690.0	"https://www.domain.com.au/3a-kens-road-frenchs-forest-nsw-2086-2013871513"	13
"FRESHWATER"	"19/36 Cavill St"	2	"Unit"	760.0	"https://www.domain.com.au/19-36-cavill-street-freshwater-nsw-2096-2013873762"	18
"GEORGES HALL"	"32B Universal Av"	3	"House"	830.0	"https://www.domain.com.au/32b-universal-avenue-georges-hall-nsw-2198-2013860937"	20.6
"GLADESVILLE"	"25 Brereton St"	4	"House"	2700.0	"https://www.domain.com.au/25-brereton-street-gladesville-nsw-2111-2013851503"	8.1
"GLADESVILLE"	"501/151 Victoria Rd"	3	"Unit"	Price withheld	"https://www.domain.com.au/501-151-victoria-road-gladesville-nsw-2111-2013853878"	8.1
"GLADESVILLE"	"206/1 Wharf Rd"	1	"Unit"	Price withheld	"https://www.domain.com.au/206-1-wharf-road-gladesville-nsw-2111-2013837105"	8.1
"GLADESVILLE"	"16 Windeyer Av"	4	"House"	Passed In	"https://www.domain.com.au/16-windeyer-avenue-gladesville-nsw-2111-2013869230"	8.1
"GLENFIELD"	"11 Neva St"	4	"House"	915.0	"https://www.domain.com.au/11-neva-street-glenfield-nsw-2167-2013859262"	31.1
"GRANVILLE"	"27 O'Neill St"	3	"House"	845.0	"https://www.domain.com.au/27-o-neill-street-granville-nsw-2142-2013862613"	18.5
"GREEN VALLEY"	"25 Lorikeet Cr"	6	"House"	Withdrawn	"https://www.domain.com.au/25-lorikeet-cres-green-valley-nsw-2168-2013872388"	31.7
"GREYSTANES"	"6 Carnation St"	3	"House"	Price withheld	"https://www.domain.com.au/6-carnation-street-greystanes-nsw-2145-2013852800"	24
"GREYSTANES"	"142 Gardenia Pde"	5	"House"	Passed In	"https://www.domain.com.au/142-gardenia-parade-greystanes-nsw-2145-2013862097"	24
"GREYSTANES"	"54 Whalans Rd"	4	"House"	Passed In	"https://www.domain.com.au/54-whalans-road-greystanes-nsw-2145-2013862279"	24
